日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2018-05-03,利群(新版)烟丝,011 ,3499.8803,14.4078,3988.2114,17.6518,0.7525,50.5739,0.5946,0.2389,0.7632,59.9737,0.4139,2.3946,1.0000,220.1000,3999.8077,3.7947,4686.6221,16.1326,0.0984,6.3257,1.0000,19.3932,0.1643,0.8253,0.9934,38.0202,0.4704,2.1114,1.0000,79.9731,0.3054,93.7000,55.8392,0.0816,16.9954,100.0000,0.0582,0.0595,27.6719,1.0000,0.0346,139.9000,4099.8138,2.2339,4859.9771,18.5258,0.0483,2.2503,1.0000,72.4669,0.1388,3.1995,0.0070,80.8194,0.2529,3.7156,1.0000,99.9614,0.1153,2.7799,1.0000,12.1665,0.0890,1.2491,0.9999,53.5790,0.6170,0.7677,0.9894,4466.2207,27.0,68.0,21.9,60.0
2018-05-03,利群(新版)烟丝,012 ,3500.0479,4.7728,3976.7542,17.7128,0.8071,50.6335,0.4955,0.2466,0.7702,59.9753,0.2197,4.5147,1.0000,219.2000,3999.7862,3.4119,4694.0732,16.2255,0.0878,6.7371,1.0000,19.3940,0.1440,0.9400,0.9976,37.9249,0.1591,6.1285,1.0000,79.9783,0.3091,93.9500,53.9168,0.2685,4.8626,100.0000,0.0542,0.0692,23.8108,1.0000,0.0730,138.5000,4099.6572,2.6599,4874.6812,18.5754,0.0847,1.4781,1.0000,72.3001,0.0935,3.1962,0.0087,80.6807,0.1736,5.1486,1.0000,100.0409,0.1337,2.3913,1.0000,12.1852,0.0954,1.0998,0.9995,53.8542,0.6570,0.5814,0.9594,4476.5571,26.8,67.5,21.9,60.1
2018-05-03,利群(新版)烟丝,013 ,3500.1823,4.6952,3956.2678,17.6671,0.6805,50.8819,0.5672,0.0694,0.5824,59.9887,0.2629,3.7889,1.0000,218.1000,3999.6292,3.6327,4684.1519,16.2412,0.0952,6.1564,1.0000,19.4083,0.1647,0.7926,0.9913,37.7180,0.5268,1.7197,1.0000,79.9625,0.5481,93.7000,55.4973,0.1492,10.0591,100.0000,0.0446,0.0559,29.5419,1.0000,0.0181,135.9000,4099.8231,2.7539,4854.1729,18.5996,0.0540,2.4657,1.0000,72.3142,0.1069,3.1987,0.0072,80.4807,0.2247,3.6806,1.0000,100.0297,0.1046,3.0909,1.0000,12.1569,0.0867,1.3194,1.0000,53.9831,0.4076,0.8317,0.9937,4457.5732,26.8,67.5,21.9,60.3
2018-05-03,利群(新版)烟丝,014 ,3499.9376,4.8289,3924.5098,17.7529,0.7512,50.8063,0.4574,0.1411,0.6640,60.0238,0.2460,4.0326,1.0000,216.4000,4000.0031,3.8367,4668.2373,16.3674,0.0929,5.8584,1.0000,19.4290,0.1665,0.7425,0.9870,37.9098,0.0936,10.3665,1.0000,79.9310,0.5474,93.4500,53.7928,0.1800,7.0236,100.0000,0.0489,0.0692,23.8446,1.0000,0.0913,124.3000,4100.4162,2.1736,4839.9507,18.5418,0.0609,1.8705,1.0000,72.5465,0.0415,3.2069,0.0062,80.7777,0.4479,2.0674,1.0000,100.0053,0.0450,7.3749,1.0000,12.1876,0.0894,1.1654,0.9998,54.9957,0.2572,0.0056,0.5067,4449.2534,26.7,67.7,22.1,60.5
2018-05-04,利群(新版)烟丝,015 ,3500.2617,4.1639,3982.3657,18.1387,0.6983,49.8823,0.5894,0.6321,0.9710,59.9798,0.2624,3.7852,1.0000,219.5000,4000.3713,3.5811,4683.4561,16.6987,0.1087,3.9913,1.0000,19.4478,0.1847,0.6357,0.9717,38.1476,0.3362,2.8284,1.0000,79.9722,0.2785,93.7500,55.2880,0.2078,7.5595,100.0000,0.0454,0.0548,30.1191,1.0000,0.0863,111.5000,4099.7023,2.4285,4812.2705,18.6255,0.0622,2.2797,1.0000,72.4221,0.1315,3.1994,0.0075,80.8968,0.1633,5.9144,1.0000,100.0086,0.1339,2.4677,1.0000,12.2148,0.1057,0.8997,0.9965,54.5734,0.3920,0.3627,0.8618,4428.0728,26.8,68.7,22.1,60.1
2018-05-04,利群(新版)烟丝,016 ,3500.0667,4.5330,3992.9888,17.8833,0.8146,49.8152,0.7572,0.5216,0.9412,59.9621,0.3355,2.9427,1.0000,220.0000,3999.8215,3.8813,4712.5693,16.4888,0.1037,4.8569,1.0000,19.4206,0.1725,0.7331,0.9861,38.1015,0.2802,3.4480,1.0000,79.9735,0.3888,94.3000,54.8425,0.3355,4.8105,100.0000,0.0498,0.0694,23.7827,1.0000,0.0516,123.8000,4100.3849,2.2890,4889.5068,18.7427,0.0764,1.9962,1.0000,72.4154,0.1362,3.1987,0.0081,80.9743,0.2498,3.9696,1.0000,100.0012,0.1386,2.4018,1.0000,12.3295,0.0516,1.1014,0.9995,55.3079,0.2759,0.0000,0.1323,4498.0137,26.9,67.5,22.1,59.9
2018-05-04,利群(新版)烟丝,017 ,3500.0854,4.5458,3951.8838,17.7391,0.7128,50.2974,0.5454,0.4294,0.9012,59.9546,0.3192,3.0856,1.0000,217.8000,3999.1246,3.8190,4685.3525,16.4032,0.0886,6.0056,1.0000,19.3558,0.1764,0.8393,0.9941,38.1806,0.1468,6.4009,1.0000,80.0355,0.4575,93.8000,55.6806,0.1714,8.3979,100.0000,0.0508,0.0621,26.5599,1.0000,0.0992,134.2000,4099.6901,2.3352,4914.9663,18.7081,0.0643,2.5509,1.0000,72.4409,0.1545,3.1989,0.0080,80.4359,0.3244,2.5033,1.0000,99.9911,0.1796,1.8400,1.0000,12.2853,0.0896,0.7990,0.9917,54.9198,0.4408,0.0606,0.5721,4520.9326,26.7,67.7,22.0,59.7
2018-05-04,利群(新版)烟丝,018 ,3500.1897,4.7195,3985.5989,17.7015,0.9089,50.2965,0.6457,0.3632,0.8620,59.8705,0.4063,2.3551,1.0000,219.7000,3999.7504,3.6477,4677.4961,16.3802,0.1095,4.9313,1.0000,19.2420,0.1293,1.4382,1.0000,38.0382,0.2697,3.6600,1.0000,79.9468,0.5258,93.5500,55.6412,0.4749,3.0593,100.0000,0.0470,0.0611,27.0056,1.0000,0.0001,129.3000,4100.0062,1.9953,4790.4526,18.6557,0.0502,3.0275,1.0000,72.6101,0.1019,3.1969,0.0067,79.9054,0.3556,1.7862,1.0000,99.9860,0.1520,2.1621,1.0000,12.2855,0.0741,0.9647,0.9981,53.1179,0.4968,1.2629,0.9999,4409.6919,26.9,67.4,22.0,59.8
2018-05-04,利群(新版)烟丝,019 ,3500.0987,4.8411,3960.5996,17.7539,0.7458,50.3108,0.5444,0.4220,0.8973,59.9759,0.2621,3.7849,1.0000,218.3000,3999.7946,4.1880,4681.3203,16.4435,0.1104,4.7011,1.0000,19.0907,0.1326,1.7834,1.0000,37.8907,0.1553,6.2034,1.0000,79.9321,0.7238,93.6000,55.3765,0.1878,8.2072,100.0000,0.0424,0.0605,27.3125,1.0000,0.0282,128.7000,4099.9792,1.8210,4854.2905,18.6885,0.0513,3.1757,1.0000,72.3172,0.1555,3.1974,0.0082,80.1962,0.2041,3.5876,1.0000,100.0154,0.1442,2.2764,1.0000,12.2902,0.0725,0.9643,0.9981,53.4570,0.6284,0.8185,0.9930,4467.0903,26.8,67.8,22.2,60.1
2018-05-04,利群(新版)烟丝,020 ,3499.0047,9.6108,3971.8003,17.5397,0.8319,49.8837,0.6552,0.5679,0.9558,59.9716,0.3598,2.7532,1.0000,218.9000,3999.5318,3.8401,4677.3057,16.4539,0.0994,5.1865,1.0000,19.0905,0.1242,1.9047,1.0000,37.8735,0.1487,6.4418,1.0000,79.9747,0.2515,93.6500,53.6843,0.2450,5.0129,100.0000,0.0474,0.0602,27.4111,1.0000,0.1111,129.5000,4100.0077,2.2638,4848.9995,18.7243,0.0537,2.9512,1.0000,72.2679,0.1055,3.1931,0.0070,80.8147,0.2521,3.7218,1.0000,99.9646,0.1165,2.7607,1.0000,12.2405,0.0975,0.8868,0.9961,53.4650,0.6062,0.8440,0.9943,4455.1631,26.8,68.0,22.3,60.1
