日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2018-12-01,利群(新版)烟丝,282 ,3499.7780,3.8689,4001.2107,17.7411,0.7164,49.3026,0.8659,0.6534,0.9750,59.7694,0.7314,1.2622,0.9999,220.7000,3999.9162,3.5288,4690.2588,16.6017,0.1001,4.6559,1.0000,18.8417,0.0821,3.8886,1.0000,37.6305,0.1417,6.1898,1.0000,79.4579,3.2532,93.9000,54.5290,0.6559,2.3016,100.0000,0.0600,0.0911,18.0850,1.0000,0.1011,92.6000,4099.8985,1.7959,4881.5625,18.5818,0.0561,2.2690,1.0000,73.2752,0.0681,3.2015,0.0057,82.2245,0.1567,3.7778,1.0000,99.9873,0.1385,2.3758,1.0000,12.0211,0.0672,2.0885,1.0000,49.3831,0.1909,0.6689,0.9776,4464.5776,26.9,67.9,22.0,56.0
2018-12-01,利群(新版)烟丝,001 ,3500.9338,8.9957,3997.2952,17.8405,0.7878,49.7495,0.5239,0.7956,0.9915,59.9898,0.3623,2.7505,1.0000,220.5000,4000.0458,3.5132,4704.9448,16.6569,0.1196,3.7446,1.0000,18.9318,0.1124,2.5743,1.0000,37.7248,0.1107,8.2079,1.0000,79.5221,4.0426,94.2000,55.0916,0.2315,7.0684,100.0000,0.0504,0.0606,27.2069,1.0000,0.1074,96.6000,4100.1331,2.1448,4821.2290,18.6440,0.0418,3.5365,1.0000,73.2148,0.0496,3.1984,0.0070,82.0959,0.1732,3.6644,1.0000,99.9931,0.1062,3.1183,1.0000,12.0377,0.0690,2.1152,1.0000,49.3509,0.1850,0.6321,0.9710,4402.9644,27.1,67.4,21.9,56.0
2018-12-01,利群(新版)烟丝,002 ,3500.3287,4.0035,3997.5713,17.6302,0.9572,49.8798,0.5465,0.6833,0.9798,59.9634,0.3274,3.0172,1.0000,220.4000,3999.3626,3.4849,4703.5645,16.4340,0.1080,4.8341,1.0000,18.9480,0.0858,3.3106,1.0000,37.9511,0.1249,7.8788,1.0000,79.7397,2.5992,94.1500,54.4013,0.4070,3.6045,100.0000,0.0638,0.0744,22.1253,1.0000,0.0837,106.6000,4100.0462,1.5588,4821.8594,18.6082,0.0448,3.0387,1.0000,73.2964,0.0000,3.2026,0.0033,81.9429,0.1846,3.7149,1.0000,100.0071,0.1343,2.4635,1.0000,11.9930,0.0570,2.2977,1.0000,49.5699,0.2165,0.8775,0.9958,4407.1011,27.0,67.5,22.0,56.0
2018-12-01,利群(新版)烟丝,003 ,3500.2333,4.0859,3997.4670,17.7913,0.7047,49.6718,0.5682,0.7792,0.9903,59.9752,0.2471,4.0140,1.0000,220.4000,4000.3318,3.4997,4697.3584,16.5657,0.0966,4.9500,1.0000,19.0139,0.0953,2.7490,1.0000,37.8457,0.1283,7.3959,1.0000,79.5175,3.6237,94.0000,55.5771,0.2411,6.1160,100.0000,0.0575,0.0915,18.0150,1.0000,0.0562,103.2000,4099.5848,2.2329,4832.5791,18.6634,0.0522,2.9618,1.0000,73.2513,0.0000,3.2051,0.0027,82.2712,0.1682,3.4251,1.0000,99.9953,0.1276,2.5998,1.0000,12.0132,0.0604,2.2813,1.0000,49.5737,0.2370,0.8070,0.9923,4414.2041,27.2,67.6,22.0,56.0
2018-12-01,利群(新版)烟丝,004 ,3499.7239,4.2786,4001.0176,17.8882,0.6248,49.8491,0.6117,0.6272,0.9700,59.9394,0.3566,2.7474,1.0000,220.6000,3999.6823,3.7077,4715.6938,16.6345,0.1071,4.2505,1.0000,19.0048,0.0776,3.4161,1.0000,37.9534,0.1099,8.9604,1.0000,79.6712,3.2481,94.4000,54.3085,0.3377,4.2534,100.0000,0.0612,0.0815,20.2093,1.0000,0.0913,98.4000,4100.2962,1.7586,4863.2441,18.6528,0.0570,2.6485,1.0000,73.2527,0.0000,3.2048,0.0031,82.1205,0.1539,4.0703,1.0000,100.0012,0.1048,3.1756,1.0000,12.0388,0.0579,2.5286,1.0000,49.6758,0.2226,1.0118,0.9988,4446.5947,27.2,68.0,22.0,56.0
2018-12-01,利群(新版)烟丝,005 ,3500.4408,3.7716,3999.0063,17.7799,0.8302,49.5362,0.6298,0.7747,0.9899,59.9402,0.3391,2.8903,1.0000,220.5000,3999.8308,3.8645,4710.7451,16.5840,0.0953,4.9546,1.0000,18.9819,0.0833,3.2722,1.0000,37.9204,0.1426,6.8251,1.0000,79.7263,3.0869,94.2500,56.4354,0.2909,4.0840,100.0000,0.0553,0.0859,19.1772,1.0000,0.0373,101.2000,4100.1488,2.4064,4791.1045,18.6935,0.0505,3.2549,1.0000,73.5932,0.0908,3.1989,0.0044,82.3228,0.2869,1.9484,1.0000,100.0231,0.1396,2.3320,1.0000,12.1886,0.0673,2.0367,1.0000,50.0138,0.5740,0.5887,0.9613,4367.6187,27.3,68.4,22.1,56.0
2018-12-01,利群(新版)烟丝,006 ,3500.5586,4.5731,3999.9514,17.8265,0.6461,49.4729,0.5701,0.8929,0.9963,59.9960,0.3272,3.0525,1.0000,220.6000,3999.7438,3.7281,4705.9053,16.5809,0.0967,4.8941,1.0000,19.0083,0.0747,3.5341,1.0000,37.8336,0.2003,4.7159,1.0000,79.8853,2.9507,94.1500,54.5383,0.4310,3.5100,100.0000,0.0554,0.0654,25.2156,1.0000,0.0339,99.6000,4099.9038,2.3122,4818.0254,18.6468,0.0595,2.5014,1.0000,73.4598,0.0567,3.1971,0.0065,82.7772,0.1545,2.6373,1.0000,100.0006,0.2065,1.6131,1.0000,12.1243,0.0864,1.8363,1.0000,49.8828,0.2840,1.0362,0.9991,4411.6440,27.3,68.2,21.9,55.8
2018-12-01,利群(新版)烟丝,007 ,3502.8918,34.9681,3998.6646,17.8255,0.6854,49.5195,0.6003,0.8220,0.9932,60.0097,0.2842,3.5068,1.0000,220.4000,3999.3569,3.4653,4703.1440,16.5946,0.1026,4.5651,1.0000,19.0097,0.0906,2.9067,1.0000,37.5884,0.1201,7.1841,1.0000,79.8755,2.5668,94.0500,56.7080,0.2435,4.5070,100.0000,0.0548,0.0703,23.4467,1.0000,0.0137,99.8000,4100.0554,2.4681,4846.7549,18.6573,0.0484,3.1497,1.0000,73.3355,0.0386,3.2056,0.0033,81.9826,0.2050,3.2806,1.0000,100.0208,0.1937,1.6847,1.0000,12.1311,0.0470,3.3252,1.0000,49.8758,0.2536,1.1513,0.9997,4430.2632,27.3,68.1,22.0,56.1
2018-12-01,利群(新版)烟丝,008 ,3500.2661,4.1227,4000.2114,17.7961,0.6821,49.7700,0.5337,0.7682,0.9894,59.9523,0.3714,2.6496,1.0000,220.6000,4000.2585,3.5742,4707.4829,16.5751,0.1152,4.1215,1.0000,18.9743,0.0896,3.0711,1.0000,37.5117,0.1298,6.4486,1.0000,79.7405,3.2068,94.2500,56.6610,0.4416,2.5205,100.0000,0.0524,0.0717,23.0049,1.0000,0.1066,100.9000,4099.9208,2.5001,4829.6821,18.6489,0.0513,2.9189,1.0000,73.3598,0.0000,3.2093,0.0036,82.0825,0.1597,4.0017,1.0000,99.9839,0.1987,1.6505,1.0000,12.1429,0.0527,2.8908,1.0000,50.0122,0.2150,1.5690,1.0000,4418.3887,27.3,67.9,22.1,56.1
2018-12-01,利群(新版)烟丝,009 ,3500.0476,4.3962,4004.6279,17.9215,0.8199,49.7304,0.5474,0.7732,0.9898,59.9627,0.3744,2.6375,1.0000,220.8000,4000.4374,3.5433,4719.8882,16.6525,0.1083,4.1486,1.0000,19.0011,0.0743,3.5862,1.0000,37.5604,0.1615,5.2843,1.0000,79.6207,3.1074,94.4500,55.4838,0.6174,2.4382,100.0000,0.0483,0.0517,31.9390,1.0000,0.0553,97.2000,4100.0854,2.5122,4836.6577,18.7008,0.0537,3.0992,1.0000,73.4487,0.0335,3.1995,0.0043,81.6866,0.3611,2.1357,1.0000,99.9903,0.1599,2.0642,1.0000,12.2105,0.0442,2.9369,1.0000,49.9627,0.2283,1.4057,1.0000,4424.1123,27.0,68.0,22.0,56.0
2018-12-02,利群(新版)烟丝,010 ,3500.1213,4.1800,4001.5120,17.8670,0.8048,49.4811,0.7869,0.6434,0.9732,59.9355,0.5784,1.6918,1.0000,220.5000,4000.4923,4.1242,4698.6450,16.7738,0.1202,3.4008,1.0000,18.9776,0.0983,2.7886,1.0000,37.7155,0.3135,2.8873,1.0000,79.9263,1.6343,93.9500,56.4303,0.3772,3.1545,100.0000,0.0477,0.0509,32.4079,1.0000,0.0244,87.8000,4099.8947,2.0106,4875.4658,18.7344,0.0574,2.7021,1.0000,73.3309,0.0636,3.1990,0.0064,82.0169,0.1704,3.8789,1.0000,99.9943,0.1811,1.8302,1.0000,12.1658,0.0606,2.3894,1.0000,50.0757,0.2159,1.6611,1.0000,4458.8262,27.0,67.3,21.9,56.2
2018-12-02,利群(新版)烟丝,011 ,3500.3527,4.2735,4003.1931,17.8810,0.6933,49.8978,0.5165,0.7114,0.9836,59.9696,0.3106,3.1867,1.0000,220.7000,3999.5504,4.2638,4704.2480,16.6962,0.1059,4.1054,1.0000,19.0769,0.1022,2.3576,1.0000,37.9909,0.8493,1.1739,0.9996,79.7456,2.6586,94.1500,54.6288,0.4675,3.3006,100.0000,0.0519,0.0807,20.4318,1.0000,0.0691,95.9000,4100.0725,2.1001,4838.9165,18.7817,0.0479,2.9103,1.0000,73.3089,0.0642,3.2031,0.0064,81.9561,0.1948,3.4968,1.0000,100.0052,0.1183,2.8034,1.0000,12.0808,0.0575,2.7857,1.0000,50.0352,0.1821,1.8945,1.0000,4418.0425,27.1,67.6,22.0,56.2
2018-12-02,利群(新版)烟丝,012 ,3499.8405,4.1644,4001.9700,17.9786,0.6580,49.5695,0.5128,0.9300,0.9974,59.9443,0.4738,2.0715,1.0000,220.7000,3999.4777,3.5431,4704.8599,16.8720,0.1084,3.4686,1.0000,19.1185,0.0723,3.1418,1.0000,38.1868,0.1026,9.1398,1.0000,79.9157,2.2173,94.1500,54.4032,0.2143,6.8484,100.0000,0.0465,0.0632,26.1422,1.0000,0.0561,87.4000,4099.9339,2.5213,4818.3501,18.8085,0.0416,3.1354,1.0000,73.3226,0.0000,3.2092,0.0038,81.9078,0.1829,3.8139,1.0000,100.0043,0.1595,2.0810,1.0000,12.1426,0.0485,3.1444,1.0000,50.0199,0.2123,1.6013,1.0000,4403.3506,27.3,67.3,22.0,56.0
2018-12-02,利群(新版)烟丝,013 ,3499.7341,4.4402,4001.7749,17.8779,0.9079,49.7702,0.4673,0.8772,0.9958,59.9797,0.3434,2.8926,1.0000,220.6000,3999.5588,3.8297,4707.5562,16.6856,0.1075,4.0764,1.0000,19.0874,0.0783,3.0340,1.0000,38.0892,0.1290,7.5188,1.0000,79.5849,3.8166,94.2000,53.6805,0.6664,1.8409,100.0000,0.0470,0.0512,32.2210,1.0000,0.0519,96.2000,4100.0290,2.0467,4851.2900,18.7744,0.0502,2.8289,1.0000,73.4487,0.0118,3.2091,0.0032,82.8262,0.1914,2.0443,1.0000,100.0087,0.1949,1.6952,1.0000,12.1211,0.0825,1.9359,1.0000,50.0158,0.2104,1.6094,1.0000,4431.5298,27.3,67.7,22.1,55.9
2018-12-02,利群(新版)烟丝,014 ,3499.8580,3.9659,4000.3650,17.9331,0.5888,49.6436,0.5419,0.8343,0.9938,59.9307,0.4530,2.1566,1.0000,220.5000,3999.5923,3.5967,4706.5088,16.8048,0.1068,3.7322,1.0000,19.1137,0.0792,2.8897,1.0000,38.2476,0.1143,8.0303,1.0000,79.8504,2.6334,94.1000,55.0590,0.2583,6.3772,100.0000,0.0481,0.0572,28.8633,1.0000,0.0321,90.2000,4099.9777,2.1614,4856.3394,18.7682,0.0501,2.8760,1.0000,73.3474,0.0000,3.2059,0.0027,82.6254,0.1270,3.6071,1.0000,100.0027,0.2897,1.1477,0.9994,12.0910,0.0471,3.4713,1.0000,50.2124,0.2156,1.8745,1.0000,4436.4199,27.4,67.8,21.9,56.0
2018-12-02,利群(新版)烟丝,015 ,3499.9876,3.8621,3999.7190,17.8817,0.7886,49.3845,0.6012,0.8957,0.9964,59.9921,0.3160,3.1562,1.0000,220.5000,4000.2769,3.6126,4705.9600,16.7597,0.1107,3.7350,1.0000,19.0735,0.0837,2.8917,1.0000,38.2778,0.2046,4.4342,1.0000,79.6326,3.0631,94.2000,54.8420,0.4207,3.8363,100.0000,0.0532,0.0723,22.8137,1.0000,0.0858,89.5000,4100.1930,2.2112,4766.4048,18.5198,0.0554,1.9239,1.0000,73.4210,0.0529,3.2047,0.0040,80.8229,0.2844,3.3086,1.0000,99.9994,0.1031,3.2321,1.0000,12.0294,0.0576,2.4846,1.0000,49.9638,0.3309,0.9708,0.9982,4354.8579,27.3,67.9,22.1,56.1
2018-12-02,利群(新版)烟丝,016 ,3500.4025,4.4422,4001.6809,17.9615,0.7744,49.9627,0.5027,0.6878,0.9805,59.9599,0.2902,3.4001,1.0000,220.7000,4000.2231,3.5469,4711.2881,16.7472,0.1015,4.1148,1.0000,19.0677,0.0923,2.6445,1.0000,37.9919,0.1033,9.6534,1.0000,79.7449,2.7555,94.3500,56.8425,0.4496,2.3407,100.0000,0.0550,0.0745,22.1194,1.0000,0.1319,90.9000,4099.9585,2.2187,4830.5376,18.5499,0.0442,2.6364,1.0000,73.3874,0.0141,3.2083,0.0032,81.1008,0.2363,4.0894,1.0000,99.9943,0.1350,2.4557,1.0000,12.1219,0.0452,3.5258,1.0000,50.3618,0.2093,2.1691,1.0000,4421.1382,27.4,68.2,22.0,56.3
2018-12-02,利群(新版)烟丝,017 ,3499.8588,4.4750,3999.6960,17.7760,0.8240,49.4227,0.5984,0.8787,0.9958,59.9701,0.3457,2.8642,1.0000,220.5000,3999.9808,3.3578,4697.6230,16.6173,0.0952,4.8434,1.0000,19.0135,0.0762,3.4396,1.0000,37.9828,0.1500,6.6269,1.0000,79.5121,3.4249,94.1000,55.7473,0.7025,2.0180,100.0000,0.0554,0.0637,25.8710,1.0000,0.1570,94.6000,4100.1295,2.2747,4785.5317,18.4581,0.0563,1.5281,1.0000,73.3830,0.0179,3.2069,0.0032,81.4954,0.1823,4.5786,1.0000,99.9867,0.1430,2.3000,1.0000,12.1105,0.0995,1.6401,1.0000,50.8169,0.2521,2.4025,1.0000,4383.5298,27.4,68.1,22.0,56.2
2018-12-02,利群(新版)烟丝,018 ,3499.9811,4.2775,4001.6890,17.8448,0.8193,49.4553,0.6253,0.8235,0.9933,59.9498,0.3531,2.7845,1.0000,220.6000,3999.8511,3.7168,4710.1450,16.6955,0.1157,3.7581,1.0000,19.0437,0.0885,2.8502,1.0000,37.8616,0.1206,7.9103,1.0000,79.6061,3.2238,94.3000,56.6379,0.4727,2.3711,100.0000,0.0589,0.0881,18.7017,1.0000,0.1031,89.7000,4100.0435,2.3765,4859.2476,18.5075,0.0458,2.2371,1.0000,73.2768,0.0834,3.2053,0.0081,81.4141,0.1735,4.9681,1.0000,99.9795,0.1611,2.0268,1.0000,12.2906,0.0761,1.3556,1.0000,51.6432,0.4510,1.9535,1.0000,4457.0137,27.3,68.2,21.9,56.0
2018-12-02,利群(新版)烟丝,019 ,3499.9572,4.0860,4006.5801,17.8564,0.8185,49.5737,0.5628,0.8448,0.9944,59.9599,0.3718,2.6537,1.0000,220.9000,3999.8485,3.3605,4724.0068,16.6727,0.1188,3.7229,1.0000,19.0768,0.0842,2.8643,1.0000,37.3921,0.2947,2.7060,1.0000,79.7634,3.3135,94.5000,55.5880,0.7523,1.9548,100.0000,0.0543,0.0715,23.0562,1.0000,0.0210,93.2000,4100.0565,2.0400,4839.9722,18.6268,0.0633,2.2467,1.0000,73.3499,0.0000,3.2044,0.0024,81.0938,0.2994,3.2358,1.0000,100.0017,0.1818,1.8303,1.0000,12.2235,0.0549,2.2876,1.0000,51.2266,0.1818,4.0834,1.0000,4427.6348,27.1,67.7,22.1,55.9
2018-12-03,利群(新版)烟丝,020 ,3500.1769,4.6227,3999.2961,17.6661,0.8287,49.3785,0.6683,0.8088,0.9924,59.8969,0.4406,2.1915,1.0000,219.9000,3999.8208,3.9979,4687.3643,16.4982,0.1084,4.6170,1.0000,19.0927,0.1265,1.8635,1.0000,38.0383,0.4250,2.3227,1.0000,79.7947,3.3498,93.7500,55.8853,0.2837,4.8339,100.0000,0.0494,0.0572,28.8706,1.0000,0.0029,103.3000,4100.1869,2.2149,4826.6089,18.6764,0.0537,2.9547,1.0000,73.2797,0.0000,3.1999,0.0026,81.3917,0.1666,5.2190,1.0000,100.0025,0.1422,2.3375,1.0000,12.2148,0.0504,2.5480,1.0000,51.2618,0.2482,3.0371,1.0000,4416.2720,27.3,68.3,22.0,55.8
2018-12-03,利群(新版)烟丝,021 ,3499.9069,4.3321,4002.0947,17.8081,0.6474,49.9398,0.5360,0.6593,0.9760,59.9708,0.2772,3.5717,1.0000,220.5000,4000.3439,3.8846,4694.7988,16.6891,0.1166,3.7480,1.0000,19.1259,0.1371,1.6394,1.0000,37.9989,0.3229,3.0961,1.0000,79.8366,3.2643,94.0000,54.0401,0.2876,4.6818,100.0000,0.0468,0.0582,28.3791,1.0000,0.1108,94.3000,4099.9371,2.1043,4892.9087,18.7213,0.0565,2.8219,1.0000,73.2362,0.0000,3.2025,0.0026,81.1280,0.1646,5.8150,1.0000,100.0124,0.1660,1.9835,1.0000,12.2636,0.0557,2.0125,1.0000,51.2723,0.2214,3.4213,1.0000,4478.3867,27.5,67.0,22.0,56.1
