日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,润叶加料贮叶时间,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2020-04-05,利群(新版)烟丝,021 ,4000.0441,4.9675,3954.0000,18.8381,0.8088,60.4275,0.4047,2.1189,1.0000,62.9980,0.2204,4.5342,1.0000,238.0000,4199.9901,4.7399,4732.5757,17.2748,0.1071,2.2576,1.0000,19.0146,0.1098,2.9915,1.0000,37.6006,0.0702,12.3555,1.0000,83.9601,0.3480,94.7000,54.5741,0.9652,0.8890,100.0000,0.0784,0.0776,21.1334,1.0000,0.0512,62.7000,258,4000.0295,1.8418,4807.7002,18.3955,0.0402,3.2808,1.0000,37.4376,0.0198,459.9484,0.2890,145.6203,0.1169,5.0118,0.0031,1.5145,0.0021,83.4190,0.3608,2.3848,1.0000,0.3203,0.0012,0.0000,63.7370,0.9105,67.0751,0.6467,-20.1162,0.5141,132.9815,0.0309,32.1850,100.0000,100.0000,0.1987,1.6778,1.0000,12.1189,0.0473,2.9488,1.0000,60.1672,0.3095,2.3342,1.0000,4341.2251,26.8,68.1,22.9,60.1
2020-04-05,利群(新版)烟丝,022 ,3999.8064,3.8611,3950.2119,18.9771,0.9461,60.3997,0.3998,2.1682,1.0000,63.0277,0.2134,4.6419,1.0000,237.9000,4200.3496,4.2992,4728.2573,17.4915,0.1010,1.6784,1.0000,19.0335,0.0772,4.1753,1.0000,37.7638,0.0406,22.7184,1.0000,83.9936,0.1232,94.6500,54.6979,0.5263,1.7086,100.0000,0.0595,0.0644,25.5659,1.0000,0.0897,53.1000,265,4000.0526,1.4366,4798.8691,18.4404,0.0452,3.2464,1.0000,37.4376,0.0194,460.0087,0.3248,145.6338,0.1322,5.0121,0.0035,1.5063,0.0020,83.5188,0.2237,3.6978,1.0000,0.3203,0.0014,0.0000,62.4434,0.9290,66.8806,0.5064,-20.0908,0.4731,133.6923,0.3144,2.4470,100.0000,99.9996,0.1995,1.6703,1.0000,12.1295,0.0692,2.0698,1.0000,60.3654,0.2586,3.0491,1.0000,4333.1670,26.8,67.7,23.0,60.2
2020-04-05,利群(新版)烟丝,023 ,3999.7402,3.8664,3954.0244,18.9862,0.7824,60.3930,0.3347,2.5965,1.0000,63.0281,0.2254,4.3946,1.0000,238.1000,4199.6919,4.8828,4735.6499,17.3316,0.1074,2.0739,1.0000,18.9824,0.0896,3.6536,1.0000,37.2704,0.1215,6.2305,1.0000,83.9385,0.4514,94.8000,54.4806,0.1702,4.8583,100.0000,0.0485,0.0714,23.1257,1.0000,0.0919,57.3000,277,3999.8052,1.9729,4869.6626,18.4166,0.0388,3.5833,1.0000,37.4478,0.0176,460.0352,0.2971,145.6406,0.1352,5.0125,0.0034,1.5057,0.0019,83.4867,0.2064,4.0585,1.0000,0.3199,0.0010,0.0000,64.6174,0.1425,67.1926,0.4242,-20.0806,0.4986,133.4751,0.1519,5.5423,100.0000,99.9981,0.2148,1.5493,1.0000,12.1103,0.0802,1.7046,1.0000,60.3279,0.2383,3.2562,1.0000,4397.1738,26.9,68.0,22.9,60.3
2020-04-05,利群(新版)烟丝,024 ,3999.7491,4.2485,3951.1665,18.9529,0.9465,60.2295,0.4126,2.2380,1.0000,62.9969,0.2372,4.2110,1.0000,237.8000,4199.9284,4.3497,4732.1484,17.4502,0.1188,1.5425,1.0000,18.9579,0.1209,2.6399,1.0000,37.7972,0.1610,5.7923,1.0000,83.9894,0.3377,94.7000,54.9953,0.6050,1.6504,100.0000,0.0628,0.0845,19.4743,1.0000,0.0603,53.3000,962,4000.1114,2.0570,4793.0825,18.3810,0.0470,2.7011,1.0000,37.4501,0.0298,459.9937,0.3306,145.7969,0.1168,5.0054,0.0030,1.5108,0.0020,83.5056,0.3188,2.6082,1.0000,0.3198,0.0011,0.0000,64.7847,0.1357,67.1175,0.5528,-20.0848,0.4770,135.0043,0.0400,8.2897,100.0000,100.0030,0.1955,1.6999,1.0000,12.1698,0.1054,1.4857,1.0000,59.6805,0.6499,0.8620,0.9951,4336.8950,26.8,68.0,23.1,60.5
2020-04-05,利群(新版)烟丝,025 ,3999.9602,3.7316,3953.4053,18.7820,0.7962,60.3295,0.4688,1.8990,1.0000,63.0547,0.3358,2.9232,1.0000,238.1000,4200.0105,4.4619,4730.1987,17.2760,0.1078,2.2381,1.0000,19.0148,0.0712,4.6134,1.0000,37.7463,0.1004,9.1157,1.0000,83.9724,0.3330,94.6000,54.3313,0.3997,1.9442,100.0000,0.0932,0.1473,11.1037,1.0000,0.0042,61.6000,976,4000.0614,2.0152,4793.6079,18.3991,0.0402,3.3062,1.0000,37.5089,0.0195,460.0716,0.3436,145.7471,0.1205,5.0102,0.0017,1.5127,0.0019,83.7085,0.2689,2.8406,1.0000,0.3198,0.0011,0.0000,64.9641,0.1389,66.8970,0.5678,-20.1329,0.4494,134.4038,0.3290,1.6171,100.0000,99.9978,0.1823,1.8246,1.0000,12.2191,0.0740,2.1652,1.0000,60.2397,0.3519,2.1216,1.0000,4333.1172,26.7,67.7,22.8,60.2
2020-04-05,利群(新版)烟丝,026 ,3999.6744,3.3467,3933.8977,18.8566,0.8265,60.5957,0.3077,2.6046,1.0000,63.0221,0.2235,4.4405,1.0000,236.8000,4199.8203,4.5282,4731.3853,17.3493,0.1098,1.9756,1.0000,19.0166,0.0663,4.9478,1.0000,37.9355,0.0783,12.4976,1.0000,84.0063,0.1167,94.7500,55.3930,0.4727,1.8385,100.0000,0.0591,0.0845,19.4929,1.0000,0.1292,58.5000,988,4000.0515,1.8257,4801.8354,18.4292,0.0478,2.9933,1.0000,37.4998,0.0180,459.9834,0.3098,145.6781,0.1067,5.0121,0.0015,1.5147,0.0019,83.8239,0.2711,2.6758,1.0000,0.3199,0.0011,0.0000,64.7524,0.2730,67.0769,0.9124,-20.1956,0.4721,134.6407,0.2420,1.8725,100.0000,100.0006,0.1511,2.2045,1.0000,12.1147,0.0607,2.2753,1.0000,60.6092,0.3750,2.3191,1.0000,4332.7988,26.8,67.9,23.1,60.0
2020-04-05,利群(新版)烟丝,027 ,3999.8991,4.0003,3946.9570,19.0504,0.7083,60.6308,0.3588,2.2008,1.0000,62.9755,0.2764,3.5882,1.0000,237.6000,4199.8618,4.3640,4733.7080,17.4728,0.1096,1.6033,1.0000,19.0206,0.0793,4.1154,1.0000,37.8506,0.0979,9.7091,1.0000,84.0185,0.2214,94.7500,54.7323,0.3680,2.4750,100.0000,0.0733,0.1186,13.8458,1.0000,0.0801,53.4000,1025,3999.8993,2.1014,4808.5703,18.4368,0.0489,2.9748,1.0000,37.4317,0.0206,460.0207,0.3032,145.5956,0.1116,5.0161,0.0019,1.4878,0.0024,83.6128,0.4030,1.9747,1.0000,0.3198,0.0011,0.0000,65.1338,0.1095,66.5556,0.5926,-20.1541,0.5261,133.8211,0.4227,1.7181,100.0000,100.0018,0.1542,2.1576,1.0000,12.1378,0.0984,1.4833,1.0000,60.5927,0.3849,2.2454,1.0000,4335.3276,26.8,67.9,23.0,59.8
2020-04-05,利群(新版)烟丝,028 ,3999.7901,3.6295,3955.7454,19.0620,0.7694,60.5331,0.2466,3.3351,1.0000,62.9711,0.2350,4.2135,1.0000,238.0000,4200.7122,4.4586,4731.8638,17.4539,0.1144,1.5910,1.0000,19.0237,0.0692,4.7012,1.0000,37.7949,0.0727,12.8141,1.0000,83.9811,0.1568,94.7500,53.9866,0.6061,1.0926,100.0000,0.0844,0.1739,9.4236,1.0000,0.1191,55.0000,1054,3999.7682,1.9576,4804.1108,18.4655,0.0459,3.3779,1.0000,37.4443,0.0182,459.9774,0.3120,145.5768,0.1097,5.0162,0.0016,1.4963,0.0020,83.8330,0.2209,3.2704,1.0000,0.3197,0.0010,0.0000,65.1389,0.1332,66.4048,0.6374,-20.1451,0.5377,134.3631,0.4708,1.1589,100.0000,99.9998,0.1517,2.1975,1.0000,12.1504,0.1153,1.3015,1.0000,60.8272,0.2960,3.1837,1.0000,4333.5957,26.6,67.8,22.8,60.2
2020-04-05,利群(新版)烟丝,029 ,4000.1407,4.0214,3958.8389,19.0085,0.7606,60.5288,0.4917,1.6754,1.0000,63.0020,0.2593,3.8544,1.0000,238.4000,4200.5464,4.3552,4733.6787,17.3509,0.1041,2.0790,1.0000,19.0400,0.0751,4.2604,1.0000,37.6890,0.0739,12.1332,1.0000,83.9750,0.1462,94.8000,53.9359,0.5484,1.1767,100.0000,0.0716,0.1129,14.5512,1.0000,0.1335,57.1000,1067,3999.8699,1.8497,4819.4639,18.4961,0.0493,3.3514,1.0000,37.4209,0.0202,460.0317,0.3270,145.7882,0.1115,5.0069,0.0013,1.4883,0.0021,83.5219,0.4076,2.0268,1.0000,0.3199,0.0010,0.0000,65.0663,0.1109,66.4782,0.5618,-20.1004,0.5337,134.4688,0.5863,0.8705,100.0000,99.9972,0.1376,2.4149,1.0000,12.1534,0.0433,3.4924,1.0000,60.7799,0.3282,2.8234,1.0000,4347.4614,26.8,67.9,23.0,60.2
2020-04-06,利群(新版)烟丝,030 ,3999.7595,4.4279,3945.3394,19.1052,0.7681,60.2433,0.3256,2.8225,1.0000,63.0380,0.2411,4.0956,1.0000,237.5000,4199.8813,5.4732,4716.8320,17.7116,0.1136,0.8464,0.9944,18.8763,0.1311,2.2277,1.0000,37.2042,0.0667,11.0224,1.0000,83.9910,0.1742,94.4500,55.5391,0.6267,1.3089,100.0000,0.0545,0.0551,29.9053,1.0000,0.1202,38.3000,467,3999.9667,1.5251,4783.1299,18.4461,0.0432,3.4435,1.0000,37.4397,0.0192,459.9573,0.3335,145.7517,0.1055,5.0073,0.0012,1.4876,0.0020,83.7547,0.2565,2.9177,1.0000,0.3203,0.0012,0.0000,63.3766,1.0334,66.4391,0.5763,-20.1583,0.4930,133.8913,0.3741,1.8789,100.0000,99.9975,0.1403,2.3693,1.0000,12.1355,0.0485,2.9932,1.0000,60.6388,0.2609,3.3711,1.0000,4323.2876,26.8,68.0,22.9,59.9
2020-04-06,利群(新版)烟丝,031 ,3999.7750,3.9175,3951.5405,19.1360,0.8111,60.3526,0.4357,2.0256,1.0000,62.8575,0.2679,3.5550,1.0000,237.9000,4199.8293,5.0842,4730.7944,17.8011,0.0947,0.7002,0.9822,18.9590,0.0861,3.7113,1.0000,38.0570,0.1807,5.4303,1.0000,83.9922,0.1212,94.7000,54.0708,0.4159,1.6596,100.0000,0.0859,0.1325,12.3592,1.0000,0.0889,39.7000,1109,3999.8595,2.0106,4790.1421,18.3285,0.0453,2.4183,1.0000,37.4472,0.0339,459.9459,0.3126,145.5112,0.1177,5.0156,0.0024,1.4905,0.0019,83.3405,0.3293,2.6918,1.0000,0.3203,0.0012,0.0000,62.9686,1.0595,66.8202,0.4339,-20.0698,0.4826,135.5876,0.1051,1.3075,100.0000,99.9991,0.1582,2.1053,1.0000,12.1870,0.0425,3.8238,1.0000,59.1869,0.7181,0.5509,0.9508,4339.3438,26.7,67.6,23.0,60.1
2020-04-06,利群(新版)烟丝,032 ,3999.8676,3.4761,3955.0693,19.1077,0.7518,60.5569,0.4357,1.8693,1.0000,63.1442,0.2902,3.2808,1.0000,238.1000,4200.1675,5.0287,4724.7427,17.5965,0.1151,1.1686,0.9998,18.9702,0.0870,3.7185,1.0000,38.1293,0.3307,2.8937,1.0000,83.9933,0.2164,94.5500,54.4182,0.1492,5.4017,100.0000,0.0777,0.1126,14.5662,1.0000,0.0584,48.8000,1015,4000.0144,1.8630,4792.0615,18.3326,0.0440,2.5200,1.0000,37.5158,0.0207,459.9624,0.3055,145.5172,0.1196,5.0162,0.0023,1.4911,0.0018,83.7004,0.2324,3.2990,1.0000,0.3199,0.0011,0.0000,64.4352,0.2944,66.8486,0.5141,-20.0963,0.5452,134.5648,0.1698,2.8169,100.0000,99.9995,0.1694,1.9668,1.0000,12.1040,0.0841,1.6004,1.0000,60.0120,0.4129,1.6242,1.0000,4333.6475,26.8,67.9,23.0,59.8
2020-04-06,利群(新版)烟丝,033 ,3999.9086,3.4128,3954.7930,18.9705,0.7455,60.5531,0.3882,2.1008,1.0000,63.0063,0.2472,4.0360,1.0000,238.1000,4200.4927,5.1228,4721.7822,17.5497,0.0977,1.5372,1.0000,18.9873,0.0702,4.6908,1.0000,38.2030,0.0639,14.5967,1.0000,83.9932,0.3495,94.5500,55.9462,0.5179,1.3218,100.0000,0.0895,0.1157,14.1448,1.0000,0.1211,52.3000,1022,3999.7015,2.2271,4797.5537,18.3552,0.0519,2.2809,1.0000,37.5245,0.0216,460.0034,0.2975,145.5081,0.1056,5.0170,0.0027,1.4935,0.0018,83.7620,0.2065,3.6119,1.0000,0.3198,0.0010,0.0000,65.0808,0.1211,67.1882,0.5983,-20.1033,0.4839,134.0373,0.3447,1.8978,100.0000,99.9987,0.1897,1.7548,1.0000,12.1081,0.0931,1.4610,1.0000,60.4311,0.2727,2.9717,1.0000,4333.7783,26.7,67.7,22.9,59.9
2020-04-06,利群(新版)烟丝,034 ,4000.0056,4.1487,3954.1074,19.0186,0.7957,60.3459,0.4744,1.8649,1.0000,63.0323,0.2153,4.5943,1.0000,238.1000,4199.5910,4.6572,4716.7266,17.5258,0.1002,1.5780,1.0000,19.0144,0.0732,4.4866,1.0000,38.2719,0.1651,5.5088,1.0000,83.9572,0.5679,94.4000,55.2405,0.1504,6.1145,100.0000,0.0460,0.0663,24.9014,1.0000,0.0694,51.5000,1042,3999.9227,1.8990,4792.3882,18.3852,0.0459,2.7991,1.0000,37.4227,0.0246,460.0091,0.3394,145.5060,0.1233,5.0173,0.0026,1.4932,0.0023,83.5393,0.4839,1.6949,1.0000,0.3198,0.0010,0.0000,65.0552,0.1234,67.2007,0.9488,-20.1726,0.5192,133.2592,0.3748,2.4378,100.0000,99.9956,0.2109,1.5733,1.0000,12.1034,0.0540,2.4892,1.0000,59.8226,0.2545,2.3870,1.0000,4328.0039,26.9,67.8,23.0,59.9
2020-04-06,利群(新版)烟丝,035 ,3999.9348,3.7841,3953.8965,18.9169,0.8446,60.5205,0.3620,2.2831,1.0000,63.0259,0.2983,3.3230,1.0000,238.0000,4199.2667,4.9203,4718.8779,17.5150,0.1125,1.4372,1.0000,18.9939,0.1034,3.2026,1.0000,38.2183,0.1001,9.2637,1.0000,84.0064,0.2019,94.5000,55.2048,0.1844,5.0538,100.0000,0.0654,0.1141,14.4184,1.0000,0.1297,53.5000,1064,3999.8752,2.3536,4809.4297,18.3916,0.0500,2.6099,1.0000,37.4531,0.0189,460.0000,0.3213,145.5203,0.1280,5.0164,0.0025,1.4946,0.0019,83.9241,0.2386,2.9006,1.0000,0.3203,0.0013,0.0000,62.8762,1.0804,66.6914,0.6821,-20.1605,0.4481,133.2956,0.2691,3.3501,100.0000,99.9955,0.2062,1.6093,1.0000,12.1095,0.0344,3.9663,1.0000,60.4856,0.3533,2.3450,1.0000,4341.9097,26.8,67.9,22.9,60.0
2020-04-06,利群(新版)烟丝,036 ,3999.9462,3.6856,3957.9431,19.0380,0.7671,60.5216,0.4026,2.0518,1.0000,63.0376,0.2681,3.6828,1.0000,238.3000,4199.5516,5.1304,4730.2764,17.5560,0.1153,1.2841,0.9999,19.0023,0.0852,3.9032,1.0000,37.9891,0.0695,14.3274,1.0000,83.9954,0.1750,94.6500,54.6322,0.5149,1.7041,100.0000,0.0834,0.1037,15.8106,1.0000,0.0470,51.5000,1071,3999.7887,2.1162,4815.3364,18.3972,0.0515,2.5704,1.0000,37.4588,0.0221,460.0140,0.3128,145.5341,0.1118,5.0162,0.0024,1.4958,0.0017,83.8181,0.1978,3.6772,1.0000,0.3198,0.0010,0.0000,65.1424,0.1314,66.3319,0.5685,-20.1343,0.4493,133.4700,0.3039,2.7754,100.0000,99.9950,0.2015,1.6458,1.0000,12.1154,0.0573,2.4179,1.0000,60.8121,0.3071,3.0522,1.0000,4344.0630,26.7,67.8,23.0,60.3
2020-04-07,利群(新版)烟丝,037 ,4000.0626,4.4454,3950.3389,18.9597,0.8853,60.1518,0.5763,1.6473,1.0000,62.9931,0.4126,2.4178,1.0000,237.7000,4199.7836,4.9932,4699.6533,17.5871,0.1133,1.2149,0.9999,18.8361,0.1591,1.7512,1.0000,36.1764,0.1075,3.6492,1.0000,84.0034,0.1958,94.0000,54.4143,0.6117,1.3156,100.0000,0.0561,0.0757,21.7652,1.0000,0.0074,47.4000,442,3999.9750,1.8571,4785.8149,18.4115,0.0471,2.9109,1.0000,37.4366,0.0248,460.0235,0.3468,145.6169,0.1262,5.0128,0.0025,1.4911,0.0024,83.3589,0.4681,1.8807,1.0000,0.3204,0.0012,0.0000,63.1725,1.2846,66.4462,0.6465,-20.1522,0.4922,133.2493,0.3314,2.7663,100.0000,100.0063,0.1996,1.6597,1.0000,12.1098,0.0793,1.7219,1.0000,60.6921,0.3046,2.9460,1.0000,4319.2876,26.9,67.7,23.0,59.7
2020-04-07,利群(新版)烟丝,038 ,3999.8480,4.6174,3951.1436,19.0060,0.8230,60.1997,0.7063,1.3216,1.0000,62.8099,0.3104,3.0171,1.0000,237.9000,4199.5943,4.9724,4718.8701,17.5560,0.1199,1.2340,0.9999,18.9990,0.0915,3.6406,1.0000,37.1787,0.2588,2.8060,1.0000,84.0295,0.2601,94.5000,54.1161,0.4431,1.5919,100.0000,0.0646,0.0728,22.5974,1.0000,0.1299,52.2000,449,3999.9669,1.8678,4802.3286,18.4608,0.0467,3.2862,1.0000,37.4598,0.0221,459.9438,0.3393,145.5892,0.1227,5.0127,0.0020,1.4920,0.0018,83.6521,0.2611,2.9975,1.0000,0.3200,0.0011,0.0000,64.3728,0.3350,66.7228,0.4190,-20.0576,0.4392,133.9479,0.2827,2.4195,100.0000,99.9992,0.1598,2.0847,1.0000,12.1213,0.0600,2.3422,1.0000,60.7500,0.2162,4.2405,1.0000,4333.7397,26.8,67.7,22.9,60.3
2020-04-07,利群(新版)烟丝,039 ,3999.7843,3.9289,3955.2754,18.9823,0.8967,60.3785,0.3873,2.2560,1.0000,62.9552,0.2209,4.4584,1.0000,238.3000,4200.0683,5.0784,4721.5459,17.5548,0.1034,1.4356,1.0000,19.0250,0.0716,4.5379,1.0000,38.0147,0.1150,8.6554,1.0000,83.9959,0.2413,94.5000,54.4996,0.1551,5.3730,100.0000,0.0777,0.1042,15.7499,1.0000,0.0732,50.0000,462,3999.9803,1.8730,4807.1621,18.4188,0.0473,2.9527,1.0000,37.4589,0.0219,460.0014,0.3401,145.6001,0.1228,5.0130,0.0024,1.4930,0.0020,83.5909,0.2427,3.3090,1.0000,0.3202,0.0014,0.0000,62.8801,1.1029,67.0486,0.4021,-20.0532,0.4661,133.3534,0.1764,4.9998,100.0000,99.9998,0.1916,1.7391,1.0000,12.1159,0.0452,3.0667,1.0000,60.4629,0.1921,4.2731,1.0000,4341.3672,26.8,68.0,23.0,59.7
2020-04-07,利群(新版)烟丝,040 ,3999.9855,4.0203,3954.4597,19.1036,0.8308,60.3607,0.4927,1.7855,1.0000,62.9642,0.2106,4.6911,1.0000,238.1000,4200.5203,4.3053,4720.1353,17.5963,0.1046,1.2861,0.9999,19.0660,0.0765,4.0702,1.0000,38.4024,0.0629,13.7606,1.0000,83.9917,0.1277,94.4500,54.5135,0.4161,2.0134,100.0000,0.0501,0.0451,36.5581,1.0000,0.0501,48.5000,1057,3999.9313,2.1480,4751.5244,18.4525,0.0499,3.0249,1.0000,37.4888,0.0306,459.9876,0.3224,145.7066,0.1266,5.0083,0.0034,1.4922,0.0018,83.4908,0.4308,1.9416,1.0000,0.3199,0.0010,0.0000,64.9580,0.1216,67.1849,0.5318,-20.1006,0.4804,135.3803,0.3134,0.6592,100.0000,100.0009,0.2412,1.3808,1.0000,12.1578,0.0870,1.7544,1.0000,60.0487,0.5410,1.2622,0.9999,4288.6948,26.8,68.4,22.8,60.8
2020-04-07,利群(新版)烟丝,041 ,3999.9243,3.9271,3949.5364,19.1823,0.7485,60.4809,0.4586,1.8308,1.0000,62.9314,0.2280,4.2848,1.0000,237.8000,4199.8533,4.8973,4715.5298,17.6152,0.1064,1.2051,0.9998,19.0766,0.0796,3.8676,1.0000,38.5369,0.0699,11.7446,1.0000,83.9854,0.1949,94.4500,54.5761,0.1413,6.0753,100.0000,0.0662,0.1367,12.0275,1.0000,0.1478,49.7000,1083,4000.2417,2.3529,4800.3003,18.5605,0.0512,2.8643,1.0000,37.5404,0.0238,459.9815,0.3315,145.6072,0.1194,5.0122,0.0031,1.4932,0.0019,83.9034,0.3447,2.0272,1.0000,0.3198,0.0012,0.0000,65.0456,0.1259,69.2191,0.4528,-19.9530,0.5543,135.4790,0.0709,2.4478,100.0000,100.0079,0.2237,1.4780,1.0000,12.1065,0.0602,2.2494,1.0000,60.5078,0.3322,2.5167,1.0000,4318.3896,26.8,68.2,23.0,59.6
2020-04-07,利群(新版)烟丝,042 ,3999.9433,3.8674,3951.9919,18.9142,0.8347,60.6299,0.3085,2.5607,1.0000,63.1708,0.3600,2.6196,1.0000,237.9000,4200.0350,3.9808,4720.5107,17.4665,0.1057,1.6825,1.0000,19.0783,0.0681,4.5136,1.0000,38.2485,0.0484,18.9469,1.0000,84.0088,0.2930,94.5500,55.3045,0.5607,1.6025,100.0000,0.1010,0.2015,8.1025,1.0000,0.1481,58.6000,1097,4000.0165,2.3795,4805.0859,18.5217,0.0532,2.9946,1.0000,37.5507,0.0247,460.0928,0.3642,145.5917,0.1454,5.0146,0.0031,1.4959,0.0021,84.0043,0.2716,2.4490,1.0000,0.3198,0.0011,0.0000,65.0163,0.1267,69.5325,0.3837,-19.9925,0.5658,135.1347,0.1479,1.9507,100.0000,100.0114,0.2434,1.3540,1.0000,12.0217,0.0579,1.8503,1.0000,60.9298,0.2301,4.2448,1.0000,4319.1499,26.8,68.2,23.0,59.8
2020-04-07,利群(新版)烟丝,043 ,3999.7262,4.0166,3952.1724,18.9519,0.7981,60.5574,0.3266,2.4933,1.0000,63.0374,0.2221,4.4455,1.0000,237.9000,4199.9902,4.4006,4726.9399,17.4849,0.1034,1.6604,1.0000,19.0642,0.0803,3.8839,1.0000,38.1446,0.0875,10.8796,1.0000,83.9953,0.2606,94.6000,55.1961,0.4136,2.2597,100.0000,0.0576,0.0727,22.6558,1.0000,0.0647,56.6000,1119,4000.0955,2.0188,4832.6504,18.5066,0.0515,3.1940,1.0000,37.4524,0.0271,460.0078,0.3823,145.5179,0.1267,5.0172,0.0024,1.4929,0.0024,83.8738,0.4722,1.5010,1.0000,0.3202,0.0012,0.0000,63.7334,0.8945,67.9233,1.3803,-20.3165,0.7957,134.1121,0.1670,3.7679,100.0000,100.0121,0.2130,1.5457,1.0000,12.0651,0.0781,1.5591,1.0000,60.6982,0.3392,2.6515,1.0000,4342.5654,26.7,67.9,22.9,59.5
2020-04-08,利群(新版)烟丝,044 ,3999.8266,4.2836,3955.6567,19.0189,0.8372,60.4433,0.6452,1.3210,1.0000,63.0324,0.3082,3.2095,1.0000,238.2000,4199.6290,4.6442,4708.8643,17.5985,0.1113,1.2029,0.9998,18.9216,0.1345,2.2833,1.0000,37.8268,0.0810,11.6331,1.0000,83.8639,0.6983,94.2000,54.1924,0.2653,2.7546,100.0000,0.0745,0.1421,11.5534,1.0000,0.0241,47.1000,241,3999.9895,2.3409,4832.7456,18.5077,0.0448,3.6640,1.0000,37.4791,0.0221,459.9628,0.3076,145.5016,0.1061,5.0170,0.0022,1.4935,0.0020,84.0921,0.2458,2.5870,1.0000,0.3201,0.0011,0.0000,64.1163,0.6767,66.8515,0.7490,-20.1778,0.5185,132.6435,0.3053,2.8858,100.0000,100.0029,0.1788,1.8585,1.0000,12.0992,0.0777,1.7118,1.0000,60.7103,0.3386,2.6679,1.0000,4349.9209,26.8,67.9,22.9,59.8
2020-04-08,利群(新版)烟丝,045 ,4000.1192,4.1157,3952.2603,19.0596,0.8511,60.3837,0.4962,1.7575,1.0000,62.8376,0.2996,3.1567,1.0000,238.0000,4199.6902,4.5087,4717.6372,17.6753,0.1095,0.9884,0.9985,18.9882,0.0747,4.4090,1.0000,38.1965,0.0863,10.8304,1.0000,84.0004,0.2032,94.4000,54.3043,0.3988,1.9260,100.0000,0.0690,0.0865,19.0057,1.0000,0.0501,50.7000,358,3999.9568,1.9727,4797.8359,18.4827,0.0501,3.2085,1.0000,37.4565,0.0243,460.0441,0.3265,145.5599,0.1212,5.0156,0.0026,1.4852,0.0023,83.9085,0.4072,1.7120,1.0000,0.3199,0.0011,0.0000,65.1711,0.1479,66.3799,0.7269,-20.2021,0.5221,132.8644,0.1489,6.4102,100.0000,99.9983,0.2069,1.6081,1.0000,12.0978,0.0436,3.0418,1.0000,60.9901,0.2784,3.5797,1.0000,4317.8926,26.9,67.9,22.9,59.8
