日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2018-09-01,利群(新版)烟丝,106 ,3499.8068,3.8144,3995.0181,16.9411,0.9036,50.9213,0.4687,0.0560,0.5667,60.0668,0.2995,3.2648,1.0000,220.0000,4000.3930,3.7106,4662.9536,16.4858,0.1127,4.4766,1.0000,18.7090,0.0988,3.0671,1.0000,38.0699,0.1646,5.9346,1.0000,79.9553,0.4326,93.3500,55.4376,0.2494,6.0981,100.0000,0.0559,0.0690,23.8775,1.0000,0.0975,122.1000,4099.9031,1.9602,4829.3369,18.7836,0.0459,3.0226,1.0000,73.0576,0.0310,3.1919,0.0034,81.4716,0.1658,5.0823,1.0000,100.0084,0.1108,2.9827,1.0000,12.2147,0.1065,1.2059,0.9999,54.9750,0.8142,0.0102,0.5122,4413.6201,28.2,66.9,24.0,59.0
2018-09-01,利群(新版)烟丝,001 ,3500.1489,3.9322,4003.5530,16.8388,0.9625,51.0811,0.5604,0.0000,0.4424,59.8799,0.4731,2.0290,1.0000,220.5000,4000.2846,3.3387,4682.5479,16.3738,0.1071,5.0595,1.0000,18.7202,0.0817,3.7547,1.0000,38.4452,0.1029,8.2771,1.0000,79.9236,0.4258,93.6500,54.3905,0.3645,4.0156,100.0000,0.0572,0.0726,22.7007,1.0000,0.0010,130.2000,4099.9069,2.1077,4809.6196,18.8459,0.0523,2.2558,1.0000,73.0690,0.1367,3.2004,0.0163,81.3496,0.3297,2.6794,1.0000,100.0106,0.1305,2.5272,1.0000,12.2035,0.0645,2.0499,1.0000,53.4925,0.2337,2.1506,1.0000,4387.9224,28.3,68.9,24.0,59.5
2018-09-01,利群(新版)烟丝,002 ,3499.9053,3.8083,4004.3074,16.6979,1.0332,51.2228,0.5753,0.0000,0.3493,59.8800,0.4352,2.2060,1.0000,220.5000,4000.1423,3.4652,4680.0762,16.3223,0.1294,4.3220,1.0000,18.6455,0.0965,2.9209,1.0000,38.4380,0.1625,5.2546,1.0000,79.9707,0.3652,93.7000,56.3609,0.1453,8.3460,100.0000,0.0515,0.0741,22.2620,1.0000,0.1052,130.6000,4099.9404,1.7402,4865.1226,18.7779,0.0474,2.9700,1.0000,73.0223,0.1378,3.2000,0.0157,81.7299,0.1695,4.4640,1.0000,100.0006,0.1065,3.1290,1.0000,12.1919,0.0615,2.2120,1.0000,53.0891,0.1721,3.7013,1.0000,4449.5981,28.5,67.9,24.0,59.3
2018-09-01,利群(新版)烟丝,003 ,3500.0285,4.2032,4002.0186,16.7646,0.8118,51.4885,0.4966,0.0000,0.1627,59.8831,0.3074,3.1262,1.0000,220.3000,3999.8723,3.3322,4673.4648,16.3482,0.1166,4.7213,1.0000,18.6251,0.0838,3.2834,1.0000,38.6002,0.1757,4.5519,1.0000,79.9343,0.4826,93.6000,55.0462,0.4242,3.8926,100.0000,0.0530,0.0657,25.1064,1.0000,0.1398,125.9000,4099.9748,1.8924,4866.9312,18.6822,0.0463,3.4743,1.0000,73.0863,0.1327,3.1990,0.0168,81.6657,0.1563,4.9792,1.0000,100.0022,0.0935,3.5568,1.0000,12.1855,0.0480,2.8811,1.0000,53.0785,0.1709,3.7480,1.0000,4455.5474,28.7,67.2,24.0,59.2
2018-09-01,利群(新版)烟丝,004 ,3499.8013,4.0822,4006.3950,16.7628,0.9954,51.5756,0.5960,0.0000,0.1671,59.9236,0.4252,2.2921,1.0000,220.6000,4000.2539,3.5715,4685.7290,16.2969,0.1190,4.7708,1.0000,18.6652,0.0821,3.5128,1.0000,38.6431,0.1286,6.1078,1.0000,79.9203,0.4036,93.7000,56.3919,0.1241,9.6908,100.0000,0.0544,0.0881,18.7134,1.0000,0.0156,129.4000,4099.9922,1.7526,4809.8892,18.6999,0.0482,3.4577,1.0000,73.0410,0.1235,3.1990,0.0131,80.0437,0.3026,2.2514,1.0000,100.0111,0.1170,2.8167,1.0000,12.1916,0.1259,1.0818,0.9994,52.8596,0.7636,0.9344,0.9975,4394.0454,28.8,68.1,23.9,59.4
2018-09-01,利群(新版)烟丝,005 ,3500.1531,3.9215,4006.6104,16.8604,1.1819,51.7645,0.6652,0.0000,0.1252,59.9116,0.4196,2.3129,1.0000,220.5000,4000.0069,3.0998,4690.9360,16.4961,0.1211,4.1397,1.0000,18.7161,0.0767,3.9802,1.0000,38.2053,0.1914,4.8665,1.0000,79.9682,0.4218,93.9500,54.1105,0.2860,4.7915,100.0000,0.0506,0.0609,27.0873,1.0000,0.1399,120.4000,4099.9508,1.8167,4835.6167,18.7322,0.0478,3.2614,1.0000,72.9226,0.0506,3.2035,0.0074,80.4459,0.2020,4.0359,1.0000,100.0064,0.1027,3.2244,1.0000,12.2483,0.0916,1.2797,0.9999,52.7643,0.4396,1.6954,1.0000,4420.6221,28.9,67.9,24.0,59.4
2018-09-01,利群(新版)烟丝,006 ,3500.1935,4.3156,4003.7129,16.7552,1.0537,51.4744,0.4707,0.0000,0.1567,59.9004,0.3598,2.6867,1.0000,220.3000,4000.4800,3.3003,4678.9976,16.3895,0.1070,5.0177,1.0000,18.6740,0.0787,3.7010,1.0000,38.2898,0.1541,5.8639,1.0000,79.9484,0.4016,93.5500,55.7580,0.1368,10.3346,100.0000,0.0647,0.0829,19.8496,1.0000,0.0320,123.4000,4100.0876,2.0566,4811.2217,18.6439,0.0530,2.7912,1.0000,72.0056,0.1305,3.1997,0.0162,80.8733,0.3201,2.9920,1.0000,99.9931,0.0800,4.1377,1.0000,12.1271,0.1155,1.3647,1.0000,53.0134,0.3660,1.8094,1.0000,4392.6968,28.9,68.7,24.1,59.2
2018-09-01,利群(新版)烟丝,007 ,3499.8425,4.0295,4005.8638,16.7959,0.9567,51.6642,0.3948,0.0000,0.0462,60.1336,0.3764,2.5387,1.0000,220.5000,4000.2481,2.9667,4682.0347,16.4185,0.1143,4.6113,1.0000,18.6975,0.0784,3.8171,1.0000,38.0471,0.1252,7.8632,1.0000,79.9617,0.4747,93.6500,55.7137,0.1420,10.0639,100.0000,0.0504,0.0616,26.8008,1.0000,0.0099,121.6000,4100.0215,2.1229,4813.8501,18.5609,0.0426,2.8218,1.0000,71.7532,0.1382,3.1994,0.0153,80.9851,0.1750,5.6868,1.0000,100.0011,0.0842,3.9530,1.0000,12.1522,0.1075,1.3884,1.0000,53.7802,0.2646,1.5367,1.0000,4400.1909,28.9,67.8,24.0,58.8
2018-09-01,利群(新版)烟丝,008 ,3500.2923,4.0005,4001.7480,16.8782,1.2255,51.6010,0.7451,0.0000,0.2100,60.0851,0.7667,1.2673,0.9999,220.3000,4000.3154,3.1540,4702.2910,16.2935,0.1205,4.7199,1.0000,18.7344,0.0935,3.3317,1.0000,37.8716,0.1179,8.1189,1.0000,80.0046,0.3272,94.1500,55.3819,0.6876,2.2387,100.0000,0.0536,0.0687,23.9958,1.0000,0.1108,127.9000,4099.8424,1.9614,4893.2959,18.5909,0.0481,2.7090,1.0000,71.9498,0.1799,3.1906,0.0059,80.9333,0.2418,4.0436,1.0000,99.9950,0.0696,4.7679,1.0000,12.2521,0.0524,2.2127,1.0000,53.9945,0.2217,1.5120,1.0000,4476.0649,28.6,66.5,23.9,59.2
2018-09-02,利群(新版)烟丝,009 ,3500.1135,3.7797,3994.5002,16.8702,1.0491,50.9364,0.5267,0.0402,0.5480,60.1501,0.4457,2.1313,1.0000,220.0000,3999.5395,3.6866,4658.8975,16.4559,0.1116,4.6127,1.0000,18.6461,0.1036,2.7214,1.0000,37.7783,0.1574,5.8839,1.0000,80.0070,0.1171,93.2500,55.3483,0.2645,5.8612,100.0000,0.0474,0.0588,28.0635,1.0000,0.0773,117.3000,4099.8723,1.6077,4806.5093,18.5937,0.0458,2.8683,1.0000,72.4380,0.0000,3.1994,0.0036,80.6980,0.1848,4.8665,1.0000,99.9981,0.1066,3.1200,1.0000,12.2938,0.0632,1.6152,1.0000,53.8289,0.1968,1.9831,1.0000,4409.0576,28.3,67.3,24.1,59.1
2018-09-02,利群(新版)烟丝,010 ,3500.1112,3.7065,4003.4878,16.8279,1.1112,51.0975,0.5451,0.0000,0.4290,59.9908,0.4291,2.3233,1.0000,220.4000,3999.9383,3.6320,4684.0874,16.4127,0.1094,4.8354,1.0000,18.7306,0.0828,3.7447,1.0000,37.7458,0.1620,5.6495,1.0000,79.9806,0.3127,93.7000,54.7461,0.4502,3.5140,100.0000,0.0565,0.0662,24.8778,1.0000,0.0195,123.5000,4099.8892,1.8995,4840.0098,18.6375,0.0444,3.2845,1.0000,72.5553,0.1391,3.1997,0.0172,80.6358,0.3433,2.5594,1.0000,99.9963,0.1072,3.0980,1.0000,12.3567,0.0595,1.3630,1.0000,52.9248,0.3129,2.2107,1.0000,4433.6543,28.3,67.7,23.9,59.2
2018-09-02,利群(新版)烟丝,011 ,3500.2220,4.2168,4003.3245,17.0331,0.9088,50.9572,0.6269,0.0228,0.5272,60.0080,0.3917,2.5462,1.0000,220.4000,3999.8046,3.2766,4675.0830,16.3994,0.1354,3.9419,1.0000,18.7830,0.0859,3.8153,1.0000,37.8517,0.0849,11.1963,1.0000,79.9534,0.3099,93.5500,55.6224,0.2287,6.3794,100.0000,0.0512,0.0767,21.5084,1.0000,0.0517,124.6000,4100.0308,1.8942,4827.8687,18.7255,0.0507,3.1226,1.0000,72.3140,0.1225,3.1837,0.0289,80.9477,0.2919,3.3656,1.0000,100.0182,0.1202,2.7234,1.0000,12.3451,0.1389,0.6117,0.9667,52.5750,0.4018,2.0120,1.0000,4421.1289,28.5,67.3,24.1,59.1
2018-09-02,利群(新版)烟丝,012 ,3500.1488,3.4918,4001.7029,16.6403,0.9462,51.0841,0.7242,0.0000,0.4538,59.8687,0.4620,2.0696,1.0000,220.3000,4000.3822,3.3002,4682.1084,16.3093,0.1095,5.1449,1.0000,18.7407,0.0772,4.0628,1.0000,38.1017,0.0749,12.8968,1.0000,79.9769,0.3397,93.6500,54.6654,0.4967,3.1307,100.0000,0.0474,0.0584,28.2617,1.0000,0.0084,133.2000,4099.9282,1.7041,4856.1484,18.6402,0.0463,3.1670,1.0000,72.4565,0.1510,3.2001,0.0165,80.7325,0.1981,4.5983,1.0000,99.9945,0.1036,3.2005,1.0000,12.0388,0.0777,1.8816,1.0000,52.8743,0.2075,3.4147,1.0000,4428.7388,28.6,67.5,24.1,58.9
