日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-04-25,利群(新版)烟丝,133 ,3500.0619,3.6007,3994.2625,17.5941,0.9782,50.6305,0.5436,0.2266,0.7516,60.0018,0.3137,3.1864,1.0000,220.4000,4000.0931,3.3960,4692.5386,16.6580,0.0955,4.6858,1.0000,19.1952,0.0785,2.5691,1.0000,38.1238,0.1294,7.4094,1.0000,79.8648,0.7293,93.9000,55.1908,0.6657,2.4080,100.0000,0.1005,0.2300,7.1019,1.0000,0.0525,97.8000,4100.1115,2.4269,4824.5073,18.8604,0.0481,2.3558,1.0000,72.6587,0.0514,3.1963,0.0065,81.8524,0.2586,2.7682,1.0000,1556.6428,24.3573,36.9761,0.1860,35.0000,0.0000,99.9972,0.1103,3.0131,1.0000,12.3022,0.0396,2.5041,1.0000,55.4642,0.1702,0.0000,0.0032,4419.6504,26.9,68.0,22.1,60.1
2019-04-26,利群(新版)烟丝,134 ,3499.8778,4.0090,3988.3030,17.4874,0.8663,50.1031,0.5946,0.5028,0.9343,60.0874,0.4021,2.4144,1.0000,220.0000,4000.2252,3.6154,4680.5283,16.6527,0.1004,4.4740,1.0000,19.1352,0.0734,3.0196,1.0000,38.3185,0.0818,10.9317,1.0000,79.9254,0.4255,93.6000,56.1099,0.3074,4.2183,100.0000,0.0770,0.1522,10.7795,1.0000,0.0113,96.8000,4099.7908,1.7745,4817.3784,18.8677,0.0593,1.8686,1.0000,72.6401,0.0190,3.2026,0.0035,81.8435,0.2714,2.6490,1.0000,1552.8632,26.3966,37.0418,0.1014,35.0000,0.0000,100.0095,0.1056,3.1265,1.0000,12.2963,0.0471,2.1508,1.0000,55.6247,0.1542,0.0000,0.0000,4420.2456,26.8,68.1,21.9,60.2
2019-04-26,利群(新版)烟丝,135 ,3499.9923,3.7142,3990.0037,17.4598,0.7488,50.3810,0.6277,0.3287,0.8380,60.0128,0.3758,2.6497,1.0000,219.9000,4000.1631,3.3135,4677.0879,16.6002,0.1055,4.4220,1.0000,19.1830,0.0892,2.3045,1.0000,38.1443,0.3284,2.8986,1.0000,79.9204,0.6418,93.5000,54.4521,0.5807,2.5555,100.0000,0.0906,0.1855,8.8200,1.0000,0.0446,102.8000,4100.0039,2.3572,4817.3096,18.9286,0.0723,1.2516,0.9999,72.9036,0.0139,3.2029,0.0029,82.1363,0.3777,1.6446,1.0000,1564.2159,25.0797,37.0400,0.1326,35.0000,0.0000,100.0117,0.1363,2.4172,1.0000,12.2847,0.0611,1.7194,1.0000,55.6078,0.1710,0.0000,0.0002,4418.6714,26.8,68.1,22.0,60.1
2019-04-26,利群(新版)烟丝,136 ,3500.0325,3.8031,3991.2017,17.4514,0.9468,50.6209,0.5960,0.2120,0.7376,59.9873,0.3190,3.1217,1.0000,220.1000,4000.1651,3.1487,4689.7271,16.5390,0.1139,4.2742,1.0000,19.1790,0.0826,2.5067,1.0000,38.1646,0.0900,10.4967,1.0000,79.8549,0.7045,93.8500,54.4941,0.1526,9.8168,100.0000,0.0886,0.2120,7.7215,1.0000,0.0591,105.3000,4100.1566,2.0702,4819.2456,18.9034,0.0872,1.1332,0.9997,72.7847,0.0356,3.2009,0.0037,82.2999,0.1693,3.3465,1.0000,1565.1045,27.2710,37.2288,0.1637,35.0000,0.0000,100.0070,0.1356,2.4416,1.0000,12.3938,0.0496,1.3855,1.0000,55.4005,0.1453,0.0000,0.0029,4432.4312,27.0,67.9,21.9,59.9
2019-04-26,利群(新版)烟丝,137 ,3499.9011,3.3194,3987.9976,17.4922,0.9994,50.8802,0.5386,0.0741,0.5880,59.9844,0.3102,3.2071,1.0000,219.8000,4000.0000,3.3146,4679.6260,16.5680,0.0953,5.0064,1.0000,19.1804,0.0839,2.4610,1.0000,38.2984,0.1587,5.6758,1.0000,79.9565,0.9005,93.6000,54.6881,0.6908,2.2621,100.0000,0.0928,0.2389,6.8467,1.0000,0.0080,102.1000,4100.0377,2.1467,4822.3862,18.8551,0.0635,1.8094,1.0000,72.7252,0.0282,3.2062,0.0031,82.3652,0.2528,2.1561,1.0000,1560.4084,29.3996,37.2609,0.2031,35.0000,0.0000,100.0334,0.1001,3.2192,1.0000,12.3902,0.0460,1.5194,1.0000,55.4721,0.1625,0.0000,0.0018,4432.5825,26.9,67.9,22.0,60.1
2019-04-26,利群(新版)烟丝,138 ,3499.8762,4.1401,3995.9512,17.3859,0.8493,50.9794,0.5208,0.0132,0.5158,59.9898,0.2834,3.5172,1.0000,220.4000,3999.8628,3.1748,4687.2422,16.5419,0.1182,4.1120,1.0000,19.1531,0.0802,2.6886,1.0000,38.5246,0.1632,5.0561,1.0000,79.9130,0.7050,93.7500,55.0541,0.1247,13.2185,100.0000,0.1044,0.2345,6.9595,1.0000,0.0055,99.9000,4099.9576,1.9289,4897.2227,18.8489,0.0593,1.9732,1.0000,72.6718,0.0412,3.1952,0.0061,82.4672,0.2795,1.8281,1.0000,1562.0172,26.3026,37.2942,0.1438,35.0000,0.0000,100.0136,0.1548,2.1233,1.0000,12.3885,0.0517,1.3646,1.0000,55.2895,0.1474,0.0000,0.0248,4506.0186,26.8,67.8,21.9,59.8
2019-04-26,利群(新版)烟丝,139 ,3499.8964,3.7994,3991.2146,17.3090,1.0168,50.9938,0.7334,0.0028,0.5034,60.1285,0.6176,1.5498,1.0000,220.1000,3999.8465,3.2929,4678.7422,16.4032,0.1006,5.2910,1.0000,19.0753,0.1092,2.2118,1.0000,38.4670,0.2072,4.0758,1.0000,79.8813,0.6884,93.6000,55.2275,0.3015,5.2762,100.0000,0.1013,0.2485,6.5709,1.0000,0.0269,106.4000,4099.9859,2.3128,4767.2124,18.6713,0.0691,2.2724,1.0000,73.2542,0.1653,3.2014,0.0066,81.4830,0.5011,1.6744,1.0000,1571.2339,25.7607,37.9032,0.2370,35.0000,0.0000,100.0307,0.1410,2.2912,1.0000,12.2841,0.0369,2.8561,1.0000,54.2769,0.3334,0.7229,0.9850,4346.6860,26.7,67.9,22.1,60.0
2019-04-26,利群(新版)烟丝,140 ,3500.0964,3.9589,3992.4102,17.3284,0.9858,51.0357,0.6103,0.0000,0.4767,60.1080,0.5208,1.8509,1.0000,220.1000,3999.5147,2.8102,4684.7285,16.4981,0.1111,4.5076,1.0000,19.0931,0.0849,2.7747,1.0000,38.3217,0.2123,4.2043,1.0000,79.9137,0.5957,93.7000,56.4105,0.6907,1.7322,100.0000,0.0975,0.2362,6.9196,1.0000,0.0058,103.0000,4099.9977,2.2880,4805.3433,18.6442,0.0532,2.7844,1.0000,73.1421,0.0818,3.1953,0.0069,82.1381,0.1743,3.5614,1.0000,1568.2274,23.9426,37.6102,0.1834,35.0000,0.0000,100.0056,0.1337,2.4792,1.0000,12.2661,0.0333,3.3446,1.0000,54.8312,0.1739,0.3237,0.8342,4406.7217,26.8,68.2,22.0,59.8
2019-04-26,利群(新版)烟丝,141 ,3499.8950,4.1742,3991.4900,17.4527,0.8707,51.0072,0.5473,0.0000,0.4948,60.0838,0.4833,2.0114,1.0000,220.2000,3999.7046,2.9384,4685.2534,16.5609,0.0956,5.0179,1.0000,19.1076,0.0778,2.9686,1.0000,38.1843,0.1590,5.9012,1.0000,79.9566,0.5206,93.7500,54.2871,0.5159,2.7700,100.0000,0.0875,0.2126,7.7014,1.0000,0.0479,99.8000,4099.7558,2.2548,4824.9541,18.6145,0.0647,2.1351,1.0000,73.0834,0.0246,3.2040,0.0030,81.8120,0.2616,2.7876,1.0000,1563.0121,30.9350,37.6058,0.1357,35.0000,0.0000,99.9991,0.1227,2.7147,1.0000,12.2705,0.0552,1.9915,1.0000,54.8730,0.1928,0.2196,0.7450,4432.1504,26.7,68.2,22.0,60.2
2019-04-26,利群(新版)烟丝,142 ,3500.2737,4.5978,3994.3875,17.5000,0.9934,51.0061,0.5902,0.0000,0.4959,60.1021,0.4220,2.2891,1.0000,220.3000,3999.8738,2.9892,4688.2363,16.6615,0.1110,4.0178,1.0000,19.1246,0.0915,2.4613,1.0000,38.1813,0.1854,5.0664,1.0000,79.8873,0.8806,93.8000,54.3406,0.1372,10.5439,100.0000,0.0933,0.2250,7.2696,1.0000,0.0376,95.8000,4099.8729,2.1827,4816.3291,18.7063,0.0661,2.4894,1.0000,73.0743,0.0236,3.2050,0.0040,81.5470,0.2477,3.3012,1.0000,1556.6299,24.9617,38.0887,0.2439,35.0000,0.0000,99.9941,0.1690,1.9612,1.0000,12.3225,0.0359,2.5735,1.0000,54.8098,0.1672,0.3793,0.8724,4428.1694,26.8,68.1,22.0,59.8
2019-04-26,利群(新版)烟丝,143 ,3499.7964,3.8673,3997.8552,17.6018,0.9181,51.0316,0.5765,0.0000,0.4781,60.0992,0.5042,1.9176,1.0000,220.4000,4000.1192,2.5673,4702.7993,16.6084,0.1048,4.4276,1.0000,19.1015,0.0790,2.9453,1.0000,38.0030,0.2218,4.5032,1.0000,79.8920,0.6540,94.1000,54.9136,0.6194,2.6441,100.0000,0.0902,0.2016,8.1193,1.0000,0.0468,97.6000,4099.9985,2.0226,4827.1035,18.5534,0.0620,1.9013,1.0000,72.9609,0.0759,3.2046,0.0073,81.0252,0.2451,4.0453,1.0000,1552.8452,26.8172,37.9824,0.1403,35.0000,0.0000,100.0101,0.1533,2.1528,1.0000,12.1950,0.0383,3.5246,1.0000,54.6630,0.1411,0.7962,0.9915,4439.6099,26.7,68.0,22.1,60.2
2019-04-27,利群(新版)烟丝,144 ,3499.9584,3.8439,3989.6736,17.7353,0.9241,50.2374,0.6521,0.3898,0.8789,59.8528,0.3550,2.6784,1.0000,220.0000,4000.4124,3.2218,4674.3633,16.7521,0.0987,4.2165,1.0000,19.1390,0.0898,2.4527,1.0000,38.1008,0.1118,8.6408,1.0000,79.8349,1.1059,93.5000,54.4791,0.2715,5.4996,100.0000,0.0837,0.1955,8.3834,1.0000,0.0136,96.4000,4099.9246,2.2206,4816.2637,18.6145,0.0536,2.5796,1.0000,72.9109,0.0437,3.1978,0.0045,81.1780,0.3082,3.0517,1.0000,1548.4351,28.5052,38.1086,0.1712,35.0000,0.0000,100.0058,0.1531,2.1650,1.0000,12.2634,0.0423,2.6496,1.0000,54.5597,0.1638,0.8961,0.9964,4433.9771,26.8,67.8,22.0,60.0
2019-04-27,利群(新版)烟丝,145 ,3500.0993,3.6922,3991.2449,17.4897,0.9035,50.7488,0.5466,0.1532,0.6771,60.0312,0.2992,3.3080,1.0000,220.1000,4000.0392,3.2488,4681.4585,16.5631,0.1012,4.7315,1.0000,19.1225,0.0956,2.3610,1.0000,38.2226,0.1737,5.3304,1.0000,79.9151,0.5458,93.6500,54.4307,0.4499,3.2828,100.0000,0.0665,0.1253,13.1207,1.0000,0.0222,101.9000,4099.8423,2.1891,4810.4731,18.6432,0.0489,3.0231,1.0000,72.7600,0.0706,3.1998,0.0100,81.5992,0.3019,2.6511,1.0000,1556.8400,28.5997,38.1279,0.1789,35.0000,0.0000,100.0022,0.1558,2.1341,1.0000,12.2581,0.0485,2.3488,1.0000,54.6893,0.2039,0.5078,0.9362,4427.7417,26.9,67.9,21.9,60.1
2019-04-27,利群(新版)烟丝,146 ,3499.9040,3.5997,3988.0876,17.5722,0.8621,50.8138,0.4930,0.1259,0.6471,59.9814,0.4667,2.1293,1.0000,219.8000,3999.9500,3.2614,4662.2852,16.4437,0.0988,5.2511,1.0000,19.1526,0.0909,2.3729,1.0000,38.1765,0.0959,9.8130,1.0000,79.8418,0.8021,93.3000,55.3390,0.1958,7.9360,100.0000,0.1011,0.2521,6.4767,1.0000,0.0582,105.7000,4099.9512,2.0380,4805.3735,18.6999,0.0570,2.9213,1.0000,72.7862,0.0154,3.2068,0.0033,81.6484,0.3095,2.5329,1.0000,1553.8440,25.7053,38.4241,0.0595,35.0000,0.0000,99.9795,0.0754,4.3307,1.0000,12.3497,0.0501,1.6651,1.0000,54.7749,0.1650,0.4548,0.9138,4428.5332,26.9,68.1,22.0,60.0
2019-04-27,利群(新版)烟丝,147 ,3500.1969,3.6845,3991.0566,17.5984,0.9370,50.6381,0.5451,0.2213,0.7466,60.0446,0.3726,2.6439,1.0000,220.1000,4000.4426,3.2170,4675.7544,16.5124,0.1115,4.4489,1.0000,19.1704,0.0741,2.8341,1.0000,38.0643,0.1409,6.9442,1.0000,79.9047,0.6648,93.5500,54.4171,0.5821,2.5294,100.0000,0.1072,0.2523,6.4630,1.0000,0.0373,103.5000,4099.9300,2.2935,4824.4800,18.7587,0.0640,2.2970,1.0000,73.0522,0.1064,3.2007,0.0055,80.6776,0.3913,2.2810,1.0000,1565.7733,24.7077,38.5029,0.2333,35.0000,0.0000,100.0008,0.1625,2.0500,1.0000,12.3193,0.0542,1.7249,1.0000,54.6780,0.1931,0.5558,0.9523,4440.7251,26.9,67.8,22.0,60.0
2019-04-27,利群(新版)烟丝,148 ,3499.7762,3.6737,3991.0540,17.6634,0.7107,50.3990,0.5528,0.3624,0.8615,60.0896,0.3480,2.7879,1.0000,220.2000,3999.9837,3.3160,4682.4102,16.4915,0.1061,4.7402,1.0000,19.1917,0.0833,2.4333,1.0000,37.9051,0.1265,7.6540,1.0000,79.8998,0.6261,93.7000,54.5372,0.1853,8.1620,100.0000,0.1279,0.2270,7.1547,1.0000,0.0553,105.9000,4099.9192,2.3225,4830.8516,18.7772,0.0622,2.2672,1.0000,72.9711,0.0316,3.2026,0.0035,81.1808,0.2134,4.4039,1.0000,1562.4356,27.6859,38.3485,0.2180,35.0000,0.0000,100.0003,0.1762,1.8907,1.0000,12.3310,0.0461,1.9459,1.0000,54.7549,0.1895,0.4311,0.9021,4442.7910,26.9,68.1,22.0,60.1
2019-04-27,利群(新版)烟丝,149 ,3500.1495,4.4452,3990.7825,17.5247,0.9163,50.2792,0.6978,0.3443,0.8492,60.1260,0.5201,1.8421,1.0000,220.1000,3999.9300,3.2049,4669.1543,16.4697,0.0984,5.1862,1.0000,19.1457,0.0933,2.3374,1.0000,38.0190,0.0933,10.6454,1.0000,79.8651,1.0564,93.5000,54.2428,0.2897,4.8811,100.0000,0.1144,0.2846,5.7227,1.0000,0.1252,107.6000,4100.0008,2.2153,4869.6821,18.6977,0.0580,2.8604,1.0000,72.9751,0.0176,3.1977,0.0055,81.0113,0.2658,3.7475,1.0000,1560.6985,26.2368,38.5906,0.1915,35.0000,0.0000,99.9873,0.1843,1.7855,1.0000,12.2694,0.0429,2.5703,1.0000,54.8330,0.1789,0.3112,0.8247,4478.5903,26.8,68.0,22.1,59.9
2019-04-27,利群(新版)烟丝,150 ,3500.1771,3.7966,3992.6636,17.5160,0.9606,50.2847,0.6469,0.3686,0.8656,60.1162,0.5172,1.8586,1.0000,220.1000,4000.3442,3.3876,4680.8164,16.5393,0.1065,4.5715,1.0000,19.1066,0.0929,2.4879,1.0000,38.0804,0.0816,11.9246,1.0000,79.8954,0.5837,93.6000,54.6529,0.1784,8.6941,100.0000,0.1006,0.2402,6.7982,1.0000,0.0174,102.0000,4099.8281,1.9961,4783.2500,18.5577,0.0535,2.2284,1.0000,73.4657,0.1310,3.2014,0.0075,81.1460,0.4278,2.2240,1.0000,1571.9174,23.7751,38.0377,0.1556,35.0000,0.0000,100.0101,0.1538,2.1448,1.0000,12.1906,0.0436,3.1302,1.0000,53.4291,0.3458,1.5143,1.0000,4382.1997,26.9,67.8,22.1,60.2
2019-04-27,利群(新版)烟丝,151 ,3499.8018,3.7698,3992.6697,17.5876,0.9450,50.1753,0.6199,0.4435,0.9083,60.1166,0.4834,1.9883,1.0000,220.2000,3999.7628,3.3043,4673.4995,16.5490,0.1015,4.7636,1.0000,19.1352,0.0963,2.3013,1.0000,38.0591,0.1012,9.6897,1.0000,79.8709,0.8086,93.5500,54.3706,0.6136,2.3741,100.0000,0.0882,0.1960,8.3524,1.0000,0.0856,102.3000,4099.9046,1.9803,4822.7012,18.6185,0.0601,2.3221,1.0000,73.3354,0.0230,3.2070,0.0039,81.8117,0.2760,2.6433,1.0000,1563.2043,27.8824,37.9479,0.5205,35.0000,0.0000,100.0294,0.5044,0.6415,0.9522,12.2165,0.0519,2.4625,1.0000,54.1209,0.3386,0.8655,0.9953,4439.0171,26.8,68.0,22.0,59.9
2019-04-27,利群(新版)烟丝,152 ,3500.1118,4.1202,3992.9082,17.7069,0.9216,50.4932,0.6491,0.2603,0.7825,60.1223,0.4822,1.9893,1.0000,220.2000,4000.0822,2.9860,4676.9463,16.7256,0.0982,4.3255,1.0000,19.1693,0.1007,2.0882,1.0000,37.9222,0.0845,11.5339,1.0000,79.9479,0.5736,93.5500,54.8994,0.1829,8.9313,100.0000,0.0931,0.2161,7.5685,1.0000,0.0118,95.2000,4099.8426,2.4138,4796.3315,18.6375,0.0569,2.5619,1.0000,73.2402,0.0346,3.2016,0.0044,81.8210,0.1807,4.0189,1.0000,1570.7717,25.8929,37.4778,0.4741,35.0000,0.0000,99.9994,0.3833,0.8691,0.9909,12.3021,0.0439,2.2620,1.0000,54.9687,0.1848,0.0565,0.5673,4420.9331,26.8,68.2,22.1,60.1
2019-04-27,利群(新版)烟丝,153 ,3499.9419,3.7006,3991.3533,17.6392,0.9882,50.4744,0.5127,0.3417,0.8474,60.1099,0.4943,1.9489,1.0000,220.1000,3999.9124,3.3915,4682.3726,16.6298,0.1092,4.1815,1.0000,19.1180,0.0817,2.7823,1.0000,38.0376,0.1012,9.7585,1.0000,79.8143,1.1404,93.6000,54.5039,0.9215,1.6291,100.0000,0.1051,0.2533,6.4406,1.0000,0.0507,100.9000,4099.9800,2.1736,4822.6729,18.5882,0.0531,2.4392,1.0000,73.2558,0.0869,3.1986,0.0062,81.7021,0.2505,3.0582,1.0000,1604.5734,32.9209,37.8248,0.5125,35.0000,0.0000,99.9204,0.3441,0.8914,0.9954,12.2959,0.0553,1.8329,1.0000,55.1425,0.2028,0.0000,0.2412,4452.5430,26.7,67.8,22.0,59.8
2019-04-27,利群(新版)烟丝,154 ,3499.9884,3.9174,4000.3513,17.5161,0.9143,50.3508,0.5818,0.3720,0.8678,60.0847,0.4372,2.2226,1.0000,220.7000,3999.8569,3.1882,4696.0239,16.4569,0.0948,5.4266,1.0000,19.1095,0.0912,2.5250,1.0000,37.9102,0.1143,8.4874,1.0000,79.8178,1.8997,94.0000,54.7308,0.5393,2.9242,100.0000,0.0803,0.1691,9.7000,1.0000,0.0847,107.5000,4100.1308,2.1555,4847.9219,18.5955,0.0630,2.0911,1.0000,73.1754,0.0230,3.2019,0.0031,81.3781,0.3144,2.7796,1.0000,1613.8879,24.0883,37.6985,0.1670,35.0000,0.0000,99.9958,0.1629,2.0380,1.0000,12.3412,0.0678,1.2718,0.9999,55.4199,0.1946,0.0000,0.0155,4473.8091,26.7,67.6,22.0,60.0
2019-04-28,利群(新版)烟丝,155 ,3499.7192,8.0877,3988.3359,17.6395,0.7989,49.5478,0.5985,0.8088,0.9924,60.1274,0.4880,1.9621,1.0000,219.9000,4000.1915,3.2859,4667.4507,16.7441,0.1150,3.6401,1.0000,19.0940,0.0714,3.2979,1.0000,38.1449,0.3968,2.3985,1.0000,79.8907,0.6356,93.3500,55.8422,0.4967,2.7902,100.0000,0.0942,0.1770,9.2368,1.0000,0.0010,94.8000,4099.9225,1.9994,4763.5610,18.6501,0.0584,2.5679,1.0000,73.2185,0.0192,3.2088,0.0034,81.2434,0.1984,4.6317,1.0000,1614.2910,27.3209,37.7282,0.1583,35.0000,0.0000,99.9919,0.1466,2.2551,1.0000,12.3099,0.0555,1.7427,1.0000,55.3838,0.1728,0.0000,0.0132,4360.9624,26.9,68.0,21.9,60.1
2019-04-28,利群(新版)烟丝,156 ,3499.8320,3.8288,3986.4683,17.4717,1.0822,49.8688,0.6425,0.5869,0.9608,59.9700,0.4220,2.3459,1.0000,219.9000,3999.9302,3.6257,4674.1025,16.5502,0.1052,4.5955,1.0000,19.0571,0.0781,3.1712,1.0000,37.9817,0.3143,3.1623,1.0000,79.8992,0.5953,93.5000,55.5483,0.4331,3.4265,100.0000,0.1024,0.2002,8.1554,1.0000,0.0192,103.4000,4099.9769,1.9850,4808.0161,18.6179,0.0573,2.4324,1.0000,73.2055,0.0269,3.2036,0.0039,80.6953,0.3155,2.8479,1.0000,1620.5616,26.2618,37.8312,0.1723,35.0000,0.0000,99.9981,0.1526,2.1805,1.0000,12.3121,0.0500,1.9192,1.0000,55.3571,0.1943,0.0000,0.0330,4409.7378,26.8,68.2,22.6,59.6
2019-04-28,利群(新版)烟丝,157 ,3499.7690,3.7313,3993.6726,17.6229,0.8664,50.1280,0.5630,0.5163,0.9393,59.9317,0.3275,2.9838,1.0000,220.2000,3999.8154,3.1401,4685.7056,16.6425,0.1042,4.3431,1.0000,19.0687,0.0763,3.1969,1.0000,38.0138,0.2933,3.3943,1.0000,79.9381,0.6188,93.8000,55.7839,0.1829,7.6842,100.0000,0.0711,0.1232,13.3401,1.0000,0.0916,98.7000,4099.9116,2.0769,4845.9438,18.6554,0.0559,2.7164,1.0000,73.1459,0.0781,3.1979,0.0066,81.1583,0.3317,2.8559,1.0000,1616.9210,26.1805,37.7379,0.1102,35.0000,0.0000,99.9891,0.1065,3.0963,1.0000,12.3579,0.0479,1.6841,1.0000,55.3393,0.1646,0.0000,0.0197,4444.6235,26.9,68.1,21.2,59.8
2019-04-28,利群(新版)烟丝,158 ,3500.1171,3.6608,3989.9226,17.5391,0.9790,50.1905,0.6200,0.4352,0.9042,59.9530,0.3449,2.8543,1.0000,220.1000,4000.2512,3.0080,4676.8906,16.4478,0.1005,5.1506,1.0000,19.1145,0.0793,2.8824,1.0000,38.2756,0.3337,2.7214,1.0000,79.8635,0.8167,93.5000,55.1216,0.6339,2.5651,100.0000,0.1084,0.2419,6.7409,1.0000,0.0404,107.6000,4100.3238,2.2880,4798.6914,18.6580,0.0495,3.0842,1.0000,73.1872,0.0511,3.2037,0.0056,80.7398,0.3356,2.7213,1.0000,1619.2978,28.5381,38.0041,0.1450,35.0000,0.0000,100.0199,0.1301,2.5106,1.0000,12.3609,0.0422,1.8870,1.0000,55.3274,0.1811,0.0000,0.0353,4399.5000,26.9,67.8,21.6,59.7
2019-04-28,利群(新版)烟丝,159 ,3499.9556,3.8934,3991.5815,17.6207,0.8183,50.2399,0.5984,0.4234,0.8980,59.9673,0.3256,3.0380,1.0000,220.1000,4000.5465,3.1683,4677.7305,16.5572,0.1046,4.5992,1.0000,19.0985,0.0908,2.5741,1.0000,38.3084,0.2934,3.0580,1.0000,79.8395,0.8414,93.5500,54.3659,0.2803,5.1917,100.0000,0.1009,0.2313,7.0600,1.0000,0.0049,102.6000,4100.2138,1.7448,4824.4121,18.6677,0.0592,2.6316,1.0000,73.1287,0.0339,3.2012,0.0040,80.9402,0.3304,2.9664,1.0000,1619.2333,26.9402,38.0571,0.1018,35.0000,0.0000,100.0320,0.0907,3.5583,1.0000,12.4465,0.0543,0.9418,0.9976,55.1341,0.1751,0.0000,0.2218,4427.9048,26.7,67.8,22.2,60.0
2019-04-28,利群(新版)烟丝,160 ,3500.0995,4.3879,3994.0320,17.5419,0.8510,50.3453,0.6269,0.3481,0.8518,59.9539,0.3858,2.5521,1.0000,220.4000,3999.9000,2.8688,4686.3853,16.5973,0.0996,4.6923,1.0000,19.1440,0.0738,2.9611,1.0000,38.1372,0.2766,3.4502,1.0000,79.9119,0.5174,93.7500,54.6060,0.4134,3.7140,100.0000,0.0897,0.1637,9.9992,1.0000,0.0238,102.1000,4100.1159,2.0478,4889.8223,18.6983,0.0568,2.9252,1.0000,73.1030,0.0289,3.2037,0.0029,81.0302,0.3090,3.2038,1.0000,1619.3828,26.4667,37.9586,0.0852,35.0000,0.0000,99.9782,0.0780,4.1790,1.0000,12.4131,0.0467,1.3347,1.0000,55.1411,0.1726,0.0000,0.2067,4483.1821,27.0,70.9,21.9,59.8
