日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-06-09,利群(新版)烟丝,013 ,3500.0061,4.3384,3987.1179,17.3624,0.7567,50.8546,0.6769,0.0716,0.5850,59.8178,0.5055,1.8579,1.0000,219.8000,3999.7380,3.5060,4671.9111,16.2771,0.0951,6.0384,1.0000,18.8320,0.0898,3.5919,1.0000,38.9285,0.0939,7.3573,1.0000,79.9453,0.4866,93.5000,55.1659,0.2223,7.2501,100.0000,0.0824,0.1620,10.1202,1.0000,0.0661,110.7000,4100.0783,2.3873,4786.5371,18.7939,0.0674,2.0075,1.0000,73.2718,0.0196,3.1960,0.0038,82.1377,0.1748,3.5513,1.0000,1608.5992,63.6828,36.3523,2.2197,35.0000,0.0000,100.3116,1.9673,0.1166,0.3843,12.0624,0.0588,2.6227,1.0000,54.9959,0.2274,0.0060,0.5072,4368.8579,26.9,68.0,23.1,62.1
2019-06-09,利群(新版)烟丝,014 ,3499.9540,3.5348,3990.0955,17.5566,0.8392,51.0636,0.4338,0.0000,0.4417,59.9514,0.3610,2.7249,1.0000,220.0000,4000.1863,3.4672,4684.1763,16.4085,0.1100,4.8242,1.0000,18.8712,0.0882,3.5082,1.0000,38.7798,0.0971,7.6207,1.0000,79.9234,0.6207,93.8000,55.5791,0.5496,2.6813,100.0000,0.0819,0.1638,10.0087,1.0000,0.1243,106.0000,4100.1265,2.5607,4893.1670,18.8064,0.0612,2.1423,1.0000,73.1387,0.0232,3.2040,0.0038,81.9824,0.1406,4.7830,1.0000,1631.0480,42.5113,36.1162,1.0864,35.0000,0.0000,100.3706,0.5547,0.3782,0.8650,12.1195,0.0464,3.4547,1.0000,54.8816,0.2493,0.1583,0.6826,4469.9702,26.9,68.2,23.1,62.0
2019-06-09,利群(新版)烟丝,015 ,3499.9809,3.3633,3992.8096,17.5763,0.8468,51.0799,0.4207,0.0000,0.4247,60.0355,0.3202,3.0859,1.0000,220.3000,4000.2592,3.3004,4680.2607,16.4196,0.1023,5.1498,1.0000,18.8481,0.0861,3.6850,1.0000,38.6490,0.1536,5.1024,1.0000,79.8758,0.6270,93.6500,55.6661,0.1427,10.1256,100.0000,0.1025,0.2221,7.3507,1.0000,0.0479,106.5000,4100.0543,1.9558,4810.3706,18.7936,0.0651,2.0809,1.0000,73.7131,0.0000,3.2008,0.0035,81.6093,0.3321,2.3995,1.0000,1618.4803,41.5566,33.3163,0.2510,35.0000,0.0000,100.0102,0.1454,2.2685,1.0000,12.1150,0.0421,3.8392,1.0000,54.3103,0.2622,0.8769,0.9957,4387.8804,26.7,68.1,23.1,62.0
2019-06-09,利群(新版)烟丝,016 ,3500.1245,4.0960,3989.9519,17.3631,0.8686,51.3782,0.4549,0.0000,0.2028,60.0033,0.1839,5.4321,1.0000,220.0000,4000.2643,3.1941,4679.4482,16.3267,0.1054,5.2928,1.0000,18.8831,0.0848,3.6020,1.0000,38.5313,0.1149,7.1599,1.0000,79.8791,0.6503,93.5500,54.7728,0.1432,11.1106,100.0000,0.1172,0.2138,7.6135,1.0000,0.0416,111.4000,4100.3169,1.9562,4841.2549,18.8039,0.0655,2.0145,1.0000,73.6151,0.0258,3.2062,0.0037,82.0194,0.1459,4.5259,1.0000,1615.0689,45.6546,32.9960,0.1156,35.0000,0.0000,100.0004,0.1070,3.1142,1.0000,12.1012,0.0510,3.2633,1.0000,55.0670,0.2190,0.0000,0.3798,4418.5317,26.7,68.1,23.1,61.9
2019-06-09,利群(新版)烟丝,017 ,3500.1007,3.7747,3993.3801,17.5545,0.7544,51.4488,0.5172,0.0000,0.1927,60.0067,0.4787,2.0844,1.0000,220.2000,4000.1519,2.8605,4680.3091,16.5326,0.1195,4.0940,1.0000,18.8815,0.1046,2.9267,1.0000,38.5401,0.0866,9.4687,1.0000,79.9161,0.7405,93.7000,54.1678,0.7434,1.8687,100.0000,0.1006,0.1905,8.5735,1.0000,0.1002,95.2000,4100.1214,1.6521,4842.6475,18.7523,0.0645,2.3144,1.0000,73.4687,0.1019,3.2010,0.0066,81.9191,0.1496,4.6364,1.0000,1628.1312,39.6524,32.5840,0.1366,35.0000,0.0000,99.9836,0.1125,2.9154,1.0000,12.0409,0.0562,2.6163,1.0000,54.5402,0.1936,0.7915,0.9912,4419.3188,26.9,68.2,23.0,61.8
2019-06-10,利群(新版)烟丝,018 ,3500.0186,4.0234,4002.2429,17.5195,0.6711,50.6053,0.5831,0.2256,0.7507,60.0001,0.4991,2.0035,1.0000,220.7000,4000.6101,3.1708,4688.5928,16.4511,0.1013,5.0965,1.0000,18.9584,0.0842,3.3336,1.0000,38.1523,0.0965,9.8371,1.0000,79.9371,0.5220,93.8000,55.9194,0.2138,6.3611,100.0000,0.0799,0.1674,9.7981,1.0000,0.0300,103.3000,4100.1015,1.5586,4781.3281,18.8754,0.0756,1.4320,1.0000,73.3941,0.0139,3.2030,0.0035,81.9364,0.3111,2.2109,1.0000,1649.1591,44.2248,29.5410,0.1404,35.0000,0.0000,99.9861,0.1392,2.3618,1.0000,12.0887,0.0602,2.7046,1.0000,54.3516,0.2220,0.9735,0.9983,4359.6621,26.8,67.8,23.1,61.8
2019-06-10,利群(新版)烟丝,019 ,3499.9895,4.1524,3992.0247,17.5528,0.8418,50.6091,0.5648,0.2307,0.7556,59.9193,0.3894,2.4991,1.0000,220.1000,3999.9700,3.4723,4685.7285,16.5054,0.1098,4.5374,1.0000,18.8721,0.0776,3.9876,1.0000,38.1076,0.0975,9.8936,1.0000,79.9077,0.6534,93.8000,54.1292,0.3806,3.6160,100.0000,0.0832,0.1746,9.3867,1.0000,0.0912,96.8000,4099.9220,2.2560,4907.5435,18.7861,0.0607,2.2726,1.0000,73.3604,0.0678,3.2035,0.0072,82.2008,0.1653,3.6287,1.0000,1656.9503,40.6199,29.7609,0.1051,35.0000,0.0000,99.9927,0.0806,4.1037,1.0000,12.0418,0.0487,3.0228,1.0000,54.4165,0.2028,0.9591,0.9980,4478.8423,26.9,68.0,23.0,62.1
2019-06-10,利群(新版)烟丝,020 ,3499.9809,4.1615,3990.7786,17.4596,0.8018,50.5123,0.4859,0.3346,0.8422,59.9378,0.2624,3.7325,1.0000,220.4000,3999.9946,3.3280,4686.6445,16.4758,0.0983,5.1662,1.0000,18.8537,0.0744,4.2414,1.0000,38.0747,0.1233,7.9066,1.0000,79.9447,0.7089,93.7000,54.9612,0.1493,11.0785,100.0000,0.0870,0.1634,10.0234,1.0000,0.0351,96.8000,4099.7915,2.2224,4822.8804,18.7456,0.0592,2.5571,1.0000,73.5028,0.0173,3.1916,0.0054,81.4874,0.3608,2.3216,1.0000,1580.8100,40.5316,34.9226,0.1400,35.0000,0.0000,100.0059,0.1601,2.0698,1.0000,12.1470,0.0896,1.6856,1.0000,53.7422,0.7064,0.5935,0.9625,4405.5078,26.8,68.0,23.0,61.9
2019-06-10,利群(新版)烟丝,021 ,3499.6045,4.4856,3990.1506,17.5564,0.8242,50.7862,0.4474,0.1593,0.6836,59.9510,0.2874,3.4225,1.0000,220.0000,3999.7585,3.5410,4678.5581,16.4873,0.0945,5.3336,1.0000,18.8801,0.0835,3.6707,1.0000,37.8328,0.0862,10.9608,1.0000,79.9710,0.5828,93.5500,56.5508,0.2089,5.5043,100.0000,0.0884,0.1454,11.2581,1.0000,0.0226,95.3000,4100.2667,2.3530,4788.6704,18.7920,0.0608,2.2360,1.0000,73.3941,0.0670,3.2007,0.0063,82.0375,0.1840,3.5562,1.0000,1573.3085,34.9081,37.4237,0.2562,35.0000,0.0000,99.9989,0.2395,1.3902,1.0000,12.1753,0.0621,2.2805,1.0000,54.7919,0.2185,0.3175,0.8296,4374.0034,26.8,68.1,23.1,62.0
2019-06-10,利群(新版)烟丝,022 ,3500.1140,4.2332,3980.8022,17.6035,0.7653,50.6882,0.4740,0.2192,0.7446,60.0027,0.3215,3.1076,1.0000,219.5000,3999.6961,3.4651,4695.2983,16.5778,0.0982,4.8278,1.0000,18.8278,0.0878,3.6917,1.0000,37.7510,0.1011,9.0723,1.0000,79.8978,1.1495,93.9500,54.1447,0.2897,4.7692,100.0000,0.0691,0.0972,16.9069,1.0000,0.0469,88.8000,4099.7705,1.9936,4891.8486,18.7220,0.0855,1.8628,1.0000,73.2961,0.0320,3.2045,0.0031,82.3463,0.1587,3.4735,1.0000,1597.7844,46.6917,33.6021,0.2282,35.0000,0.0000,100.0175,0.1983,1.6516,1.0000,12.0367,0.0572,2.5460,1.0000,54.4674,0.2776,0.6395,0.9725,4464.4810,26.9,68.0,23.0,62.0
2019-06-11,利群(新版)烟丝,023 ,3499.6091,4.0738,3991.0320,17.6725,0.7272,49.6408,0.4049,1.1191,0.9996,60.0320,0.4293,2.3044,1.0000,220.1000,4000.4423,3.1142,4682.0552,16.4743,0.0896,5.6777,1.0000,18.9382,0.1289,2.2289,1.0000,37.8759,0.1208,7.9377,1.0000,79.9348,0.4326,93.7000,55.7593,0.2198,6.4310,100.0000,0.0764,0.1135,14.4536,1.0000,0.0629,96.1000,4099.7916,2.0756,4809.1772,18.7487,0.0540,2.7862,1.0000,73.3019,0.0340,3.2036,0.0032,80.8119,0.3667,2.5560,1.0000,1622.7684,48.5984,34.5414,0.1011,35.0000,0.0000,100.0057,0.1155,2.8706,1.0000,12.0667,0.0636,2.4454,1.0000,54.2600,0.1836,1.3439,1.0000,4388.6382,26.6,68.0,23.1,61.7
2019-06-11,利群(新版)烟丝,024 ,3500.1578,4.0630,3991.8340,17.5829,0.7991,49.8085,0.4897,0.8110,0.9925,59.9570,0.3463,2.8463,1.0000,220.2000,4000.3155,3.4243,4672.0122,16.3888,0.0949,5.6588,1.0000,18.8850,0.0898,3.3981,1.0000,37.8799,0.2201,4.3616,1.0000,79.9360,0.6521,93.5000,55.1704,0.1871,8.6051,100.0000,0.0910,0.2126,7.6970,1.0000,0.0640,103.1000,4099.8469,2.5040,4833.3853,18.7046,0.0590,2.7988,1.0000,73.2081,0.0117,3.2075,0.0031,81.6154,0.3508,2.2657,1.0000,1663.2025,39.0647,34.5167,0.1733,35.0000,0.0000,99.9966,0.1434,2.3163,1.0000,11.9586,0.0660,1.8121,1.0000,53.9208,0.3184,1.1300,0.9997,4411.2886,26.9,68.6,23.1,62.0
2019-06-11,利群(新版)烟丝,025 ,3500.2709,4.3326,3991.2183,17.7326,0.9205,50.0171,0.4701,0.6969,0.9817,59.9706,0.4167,2.3764,1.0000,220.1000,4000.1331,3.2780,4686.7573,16.4601,0.1054,4.8680,1.0000,18.9088,0.0773,3.8433,1.0000,37.7969,0.0879,10.6100,1.0000,79.9324,0.8708,93.7500,56.3267,0.2385,5.1334,100.0000,0.0730,0.1401,11.7248,1.0000,0.0158,99.2000,4099.6830,1.7654,4825.0249,18.7610,0.0649,2.2535,1.0000,73.6007,0.1118,3.2020,0.0074,81.0614,0.3762,2.6035,1.0000,1644.8513,40.4934,40.7699,0.1589,35.0000,0.0000,100.0035,0.1392,2.3860,1.0000,12.1446,0.0601,2.5263,1.0000,53.8578,0.3615,1.0531,0.9992,4403.3608,27.0,68.5,23.0,62.7
2019-06-11,利群(新版)烟丝,026 ,3500.0369,4.2835,3989.0857,17.2789,0.9123,50.3219,0.5199,0.4348,0.9039,60.0330,0.2853,3.4669,1.0000,220.1000,3999.7377,3.6157,4671.0020,16.2790,0.1024,5.6003,1.0000,18.8780,0.0771,3.9884,1.0000,37.5668,0.1095,7.8141,1.0000,79.9533,1.0174,93.4500,55.4944,0.2050,7.3253,100.0000,0.1007,0.2257,7.2346,1.0000,0.0321,109.9000,4100.0669,1.6773,4825.7813,18.6751,0.0580,2.7307,1.0000,73.2796,0.0763,3.2055,0.0077,81.9387,0.1761,3.9017,1.0000,1625.7196,45.1559,40.8600,0.1859,35.0000,0.0000,99.9946,0.1200,2.7623,1.0000,12.0742,0.0442,3.5741,1.0000,54.6155,0.2140,0.5989,0.9638,4410.6802,26.8,68.7,22.8,62.0
2019-06-11,利群(新版)烟丝,027 ,3499.3847,7.5715,3987.6738,17.4650,0.8345,50.3717,0.4548,0.4605,0.9164,59.9038,0.3373,2.8695,1.0000,220.0000,3999.6721,3.6142,4670.9575,16.4070,0.1129,4.7048,1.0000,18.8592,0.0776,4.0410,1.0000,37.4557,0.0926,8.8352,1.0000,79.9141,0.6238,93.5000,55.8848,0.5763,2.3804,100.0000,0.0983,0.2193,7.4494,1.0000,0.0865,102.8000,4099.7970,1.9396,4843.7881,18.6466,0.0644,2.3127,1.0000,73.0577,0.0560,3.1978,0.0065,82.0993,0.1798,3.5245,1.0000,1633.0786,43.3325,40.7434,0.1800,35.0000,0.0000,100.0099,0.1604,2.0578,1.0000,12.0887,0.0679,2.3979,1.0000,54.6088,0.2149,0.6067,0.9656,4428.4761,26.8,68.8,23.1,61.6
