日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-10-03,利群(新版)烟丝,001 ,3999.8625,5.0138,3970.4556,18.8796,0.8760,61.3063,0.5450,1.0358,0.9991,63.0028,0.4309,2.3185,1.0000,257.9000,4199.7113,3.1737,4710.0483,17.6856,0.1204,0.8700,0.9955,19.1167,0.0867,1.8590,1.0000,38.5547,0.1809,4.5046,1.0000,83.9225,0.6081,94.2000,55.4840,0.1630,5.1447,100.0000,0.0998,0.1591,10.2696,1.0000,0.0010,40.2000,3999.9802,1.8245,4748.3125,18.5575,0.0608,2.4278,1.0000,35.5777,0.0307,419.9858,0.3900,132.3307,0.1325,5.0415,0.0015,1.1094,0.0029,84.1070,0.5132,1.2296,0.9999,0.3200,0.0009,0.0000,62.4904,0.3862,57.1790,0.3598,-19.7659,1.2009,132.2525,0.6218,1.4729,100.0000,99.9987,0.1463,2.2756,1.0000,12.2235,0.0445,3.5695,1.0000,61.6360,0.6159,1.4267,1.0000,4269.1318,26.8,68.0,23.5,60.6
2019-10-03,利群(新版)烟丝,002 ,4000.2644,5.5863,3968.5076,18.8907,0.7446,61.2866,0.5389,1.0597,0.9993,63.0326,0.4478,2.2088,1.0000,258.8000,4199.7177,3.4845,4727.5708,17.4698,0.1127,1.5684,1.0000,19.2102,0.0919,1.4143,1.0000,37.6261,0.6928,1.2635,0.9999,83.9314,0.5035,94.6500,54.2193,1.2768,0.5794,100.0000,0.0549,0.0795,20.7299,1.0000,0.1043,45.7000,3999.7060,1.6296,4825.8462,18.6128,0.0493,2.6190,1.0000,35.5184,0.0339,419.9862,0.3712,132.4014,0.1293,5.0393,0.0016,1.1083,0.0025,85.0136,0.2068,1.5898,1.0000,0.3200,0.0008,0.0000,62.1678,0.1894,57.0253,0.2513,-19.7475,1.2068,133.1251,0.3993,1.5653,100.0000,99.9948,0.1327,2.4995,1.0000,12.2207,0.0525,3.0421,1.0000,62.0425,0.3097,3.1834,1.0000,4333.6763,26.6,68.0,23.5,60.4
2019-10-03,利群(新版)烟丝,003 ,4000.0220,5.1189,3974.6099,17.6855,2.0083,59.5968,1.9258,0.4495,0.8726,62.1812,1.2246,0.5937,0.9617,258.2000,4199.9048,3.2464,4732.6025,17.4841,0.1148,1.4974,1.0000,19.1504,0.0868,1.7265,1.0000,38.5853,0.1803,4.4631,1.0000,83.9329,0.4947,94.7500,53.3904,0.2015,2.3004,100.0000,0.0680,0.1768,9.3007,1.0000,0.1035,47.5000,3999.7985,1.5165,4842.2500,18.5959,0.0498,2.7032,1.0000,35.5184,0.0306,419.9333,0.3635,132.5705,0.1301,5.0300,0.0017,1.0730,0.0027,82.7219,0.5518,1.6441,1.0000,0.3200,0.0007,0.0000,62.0287,0.1551,56.9326,0.2857,-19.7202,1.2162,132.6780,0.5600,1.3820,100.0000,99.9978,0.1418,2.3450,1.0000,12.2151,0.0413,3.9088,1.0000,61.9108,0.3930,2.4686,1.0000,4355.1147,27.0,67.8,23.5,60.5
2019-10-03,利群(新版)烟丝,004 ,3999.7923,4.9180,3969.8359,18.8151,0.8722,61.2618,1.7500,0.3311,0.8323,62.5901,1.8655,0.4628,0.8837,258.9000,4199.9200,3.1083,4717.7095,17.6344,0.1170,1.0418,0.9991,19.1398,0.0978,1.5687,1.0000,38.3010,0.1063,8.4653,1.0000,83.9183,0.5366,94.4500,54.4195,0.5080,1.5875,100.0000,0.0658,0.1809,9.0930,1.0000,0.1015,38.4000,3999.9552,1.5486,4827.5723,18.5086,0.0459,3.5711,1.0000,35.5226,0.0357,419.9663,0.3658,132.5683,0.1276,5.0304,0.0018,1.0728,0.0026,84.2677,0.1714,3.3690,1.0000,0.3200,0.0008,0.0000,62.4103,0.2410,56.8959,0.1814,-19.7508,1.1305,132.3041,0.3614,2.4866,100.0000,100.0013,0.1475,2.2565,1.0000,12.2118,0.0325,5.0078,1.0000,61.9535,0.3160,3.1152,1.0000,4340.9902,26.9,67.7,23.5,60.5
2019-10-03,利群(新版)烟丝,005 ,4000.9570,5.3559,3970.1663,19.1859,0.7944,61.2552,0.4307,1.3503,1.0000,63.0394,0.3143,3.1397,1.0000,259.0000,4200.0260,3.4628,4705.9326,17.6677,0.1201,0.9221,0.9972,19.1168,0.1349,1.1940,0.9998,38.0548,0.3396,2.8911,1.0000,83.9122,0.6050,94.2500,56.1039,0.1862,3.3939,100.0000,0.0811,0.1838,8.9218,1.0000,0.1396,35.4000,3999.8429,1.7790,4803.7578,18.5038,0.0454,3.6458,1.0000,35.5194,0.0411,420.0093,0.3814,132.2676,0.1409,5.0464,0.0026,1.1056,0.0026,83.6131,0.4732,1.6813,1.0000,0.3201,0.0009,0.0000,62.0090,0.3657,56.9070,0.3941,-19.6258,1.2637,133.2239,0.4776,1.2396,100.0000,100.0017,0.1611,2.0658,1.0000,12.2068,0.1419,1.1588,0.9996,61.0995,0.8332,0.8400,0.9941,4320.6719,26.8,68.0,23.5,60.7
2019-10-03,利群(新版)烟丝,006 ,4000.1626,5.0165,3967.9150,19.1330,0.8766,61.4371,1.0728,0.4856,0.9274,62.9246,0.5974,1.6319,1.0000,258.8000,4199.6226,3.2509,4715.0151,17.5694,0.1136,1.2639,0.9999,19.1238,0.0752,2.1120,1.0000,38.4867,0.1529,5.4802,1.0000,83.8813,0.6969,94.3500,55.6850,0.6159,1.2529,100.0000,0.1462,0.3063,5.2823,1.0000,0.0527,42.4000,4000.0516,1.7669,4815.5303,18.4789,0.0472,3.3800,1.0000,35.5572,0.0308,420.0106,0.4129,132.2613,0.1463,5.0465,0.0017,1.1063,0.0031,84.4458,0.1542,3.3590,1.0000,0.3201,0.0007,0.0000,62.3879,0.2827,56.8237,0.3383,-19.8033,1.0984,131.5144,0.3748,2.2365,100.0000,100.0021,0.1838,1.8093,1.0000,12.1978,0.0638,2.5998,1.0000,61.8228,0.3786,2.4855,1.0000,4326.9272,26.9,68.3,23.5,60.6
2019-10-03,利群(新版)烟丝,007 ,4000.3620,5.2027,3966.6570,19.0572,0.8015,61.3138,0.5290,1.0626,0.9993,63.0060,0.3453,2.8906,1.0000,259.0000,4199.9984,3.3206,4728.1416,17.4637,0.1104,1.6193,1.0000,19.1744,0.1067,1.3298,1.0000,38.1415,0.1979,4.8152,1.0000,83.9304,0.5904,94.6500,56.0533,0.1776,3.6541,100.0000,0.0837,0.1830,8.9562,1.0000,0.0922,46.0000,3999.9478,1.9178,4828.7778,18.4843,0.0439,3.6787,1.0000,35.5632,0.0363,420.0178,0.4837,132.3001,0.1687,5.0448,0.0018,1.1069,0.0033,83.8078,0.1258,5.8097,1.0000,0.3199,0.0009,0.0000,62.2109,0.4050,56.7261,0.2695,-19.7990,1.1595,131.6572,0.3610,2.4535,100.0000,100.0028,0.1875,1.7731,1.0000,12.2010,0.0424,3.9226,1.0000,61.9771,0.3881,2.5568,1.0000,4347.1753,26.8,67.8,23.5,60.2
2019-10-03,利群(新版)烟丝,008 ,3999.6869,5.1057,3969.3755,19.0974,0.7583,61.2507,0.6975,0.8360,0.9939,62.8492,0.5037,1.8857,1.0000,258.9000,4199.9621,3.8254,4732.4707,17.3547,0.1372,1.5674,1.0000,19.2366,0.0815,1.4866,1.0000,38.0564,0.1454,6.7462,1.0000,83.9544,0.4034,94.7000,55.6043,0.1715,4.6551,100.0000,0.0757,0.1723,9.5244,1.0000,0.0535,50.3000,3999.7821,1.6887,4841.6147,18.5220,0.0500,3.1844,1.0000,35.5712,0.0326,419.8741,0.4225,132.3273,0.1472,5.0407,0.0013,1.0889,0.0027,83.9043,0.3660,1.9085,1.0000,0.3199,0.0008,0.0000,62.0855,0.4080,56.5819,0.2708,-19.7605,1.1331,132.1912,0.4702,1.9914,100.0000,100.0021,0.1811,1.8364,1.0000,12.2106,0.0400,4.0769,1.0000,62.2306,0.3619,2.5510,1.0000,4350.6772,26.7,67.9,23.4,60.4
2019-10-03,利群(新版)烟丝,009 ,4000.1158,5.5555,3968.0938,19.1785,0.8231,61.4103,0.4464,1.1870,0.9998,63.0584,0.4816,2.0359,1.0000,258.8000,4199.8959,3.3557,4732.7056,17.2772,0.1293,1.8640,1.0000,19.2303,0.1107,1.1128,0.9996,38.0950,0.1137,8.5143,1.0000,83.8897,0.6213,94.6500,55.5074,0.5302,1.5672,100.0000,0.0904,0.1933,8.4656,1.0000,0.0043,51.2000,3999.7910,1.6959,4850.3921,18.5068,0.0509,3.2302,1.0000,35.5556,0.0346,419.9850,0.4688,132.3887,0.1633,5.0394,0.0015,1.0917,0.0030,85.2261,0.1988,1.2974,1.0000,0.3201,0.0008,0.0000,62.7221,0.1590,56.8042,0.2174,-19.7847,1.1429,132.0509,0.3391,2.8989,100.0000,99.9984,0.1800,1.8486,1.0000,12.2072,0.0337,4.8722,1.0000,62.0625,0.2471,3.9620,1.0000,4362.7510,26.7,67.9,23.4,60.5
2019-10-04,利群(新版)烟丝,010 ,3999.7467,5.3021,3966.0564,19.1868,0.9055,61.0226,1.1734,0.5617,0.9537,62.8605,0.8912,1.0699,0.9991,258.7000,4200.4629,3.5056,4712.0078,17.5052,0.1140,1.4472,1.0000,19.1498,0.1684,0.8913,0.9962,38.3356,0.7122,1.2470,0.9999,83.9195,0.5677,94.2500,53.5203,0.7371,0.6875,100.0000,0.0797,0.1360,12.0608,1.0000,0.0104,45.0000,3999.9474,1.7376,4815.8472,18.4211,0.0440,3.1905,1.0000,35.4678,0.0358,420.0014,0.3608,132.3735,0.1263,5.0400,0.0015,1.1004,0.0075,84.8440,0.1281,3.0090,1.0000,0.3199,0.0007,0.0000,62.5918,0.2507,56.8614,0.3513,-19.7844,1.1613,131.5944,0.4391,1.9695,100.0000,99.9971,0.1811,1.8351,1.0000,12.2198,0.0724,2.2099,1.0000,61.5654,0.3871,2.2092,1.0000,4339.3564,27.0,68.0,23.4,60.4
2019-10-04,利群(新版)烟丝,011 ,3999.9072,5.4668,3970.0496,19.3176,0.8039,61.5154,0.3665,1.3504,1.0000,63.5015,0.5718,1.4564,1.0000,258.9000,4200.0920,3.4552,4729.0562,17.4016,0.1231,1.6209,1.0000,19.1735,0.0992,1.4334,1.0000,37.9278,0.1052,9.2791,1.0000,83.9304,0.5499,94.6000,53.4150,0.3874,1.2176,100.0000,0.1035,0.2369,6.8902,1.0000,0.0200,45.1000,3999.8639,1.7554,4815.1035,18.3472,0.0494,2.3438,1.0000,35.4848,0.0307,420.0123,0.3960,132.4655,0.1349,5.0359,0.0014,1.0857,0.0026,83.4344,0.4332,1.9740,1.0000,0.3201,0.0008,0.0000,62.4652,0.2882,56.7918,0.3224,-19.7596,1.1034,131.3440,0.5834,1.3392,100.0000,99.9994,0.1809,1.8416,1.0000,12.2168,0.0625,2.5758,1.0000,61.4811,0.4085,2.0243,1.0000,4337.1230,26.8,67.8,23.5,60.5
2019-10-04,利群(新版)烟丝,012 ,3999.5069,5.2451,3969.4963,19.1739,0.6762,60.8723,0.5544,1.2793,0.9999,63.1783,0.5590,1.6825,1.0000,258.8000,4199.7608,3.0344,4728.4116,17.7144,0.1069,0.8907,0.9962,19.1381,0.0766,2.0099,1.0000,38.2157,0.1578,5.8830,1.0000,83.8636,0.5260,94.5500,53.7990,0.1374,4.3658,100.0000,0.1194,0.2570,6.3304,1.0000,0.0193,33.0000,3999.9617,1.8915,4831.4985,18.3651,0.0502,2.4241,1.0000,35.4715,0.0447,419.9578,0.4109,132.4090,0.1445,5.0397,0.0014,1.0942,0.0028,84.9657,0.1977,1.7443,1.0000,0.3199,0.0008,0.0000,62.5285,0.2466,56.7801,0.2096,-19.7979,1.0918,131.3378,0.2637,2.9552,100.0000,100.0037,0.1854,1.7915,1.0000,12.1983,0.0785,2.1165,1.0000,61.6633,0.2417,3.6727,1.0000,4356.5020,26.7,67.7,23.5,60.6
2019-10-04,利群(新版)烟丝,013 ,4000.5637,4.9052,3970.4766,19.0579,0.8230,61.1763,0.6716,0.9052,0.9967,62.9570,0.4146,2.3774,1.0000,258.9000,4199.8484,3.5218,4721.3345,17.5493,0.1164,1.2906,0.9999,19.1605,0.0854,1.7158,1.0000,38.2174,0.0607,15.2794,1.0000,83.9376,0.4429,94.4500,54.6837,0.3802,2.3527,100.0000,0.1140,0.1661,9.8067,1.0000,0.0247,42.2000,4000.0761,1.8496,4815.3994,18.3540,0.0461,2.5609,1.0000,35.5387,0.0314,419.9994,0.3954,132.4709,0.1346,5.0360,0.0014,1.0888,0.0026,83.4644,0.5000,1.6905,1.0000,0.3200,0.0009,0.0000,62.8602,0.3030,56.6804,0.3725,-19.8304,1.4453,131.3377,0.4165,1.8711,100.0000,99.9996,0.1826,1.8250,1.0000,12.2052,0.0440,3.7510,1.0000,61.5333,0.4350,1.9412,1.0000,4339.8672,26.7,68.1,23.5,60.3
2019-10-04,利群(新版)烟丝,014 ,3999.7405,5.5526,3974.3098,19.1669,1.0255,61.1809,0.7049,0.8602,0.9951,62.9604,0.5134,1.9220,1.0000,259.2000,4199.7081,3.1668,4722.6543,17.5213,0.1149,1.3888,1.0000,19.1619,0.0744,1.9628,1.0000,38.0030,0.1199,8.3321,1.0000,83.9129,0.6474,94.5000,56.5566,0.1616,2.9770,100.0000,0.1020,0.2195,7.4370,1.0000,0.0497,44.5000,4000.0507,1.5289,4828.3350,18.4278,0.0460,3.1033,1.0000,35.4988,0.0349,419.9862,0.3633,132.4176,0.1244,5.0387,0.0013,1.0915,0.0031,84.5119,0.1652,3.0026,1.0000,0.3200,0.0008,0.0000,62.5843,0.2847,56.5518,0.2673,-19.8098,0.9996,132.2036,0.2292,4.0672,100.0000,100.0029,0.1659,2.0037,1.0000,12.2113,0.0594,2.7441,1.0000,61.7864,0.3058,3.0369,1.0000,4349.0688,27.0,67.7,23.5,60.6
2019-10-04,利群(新版)烟丝,015 ,4000.7508,6.0606,3967.5229,19.0118,0.7660,61.3475,0.4572,1.2048,0.9998,62.8789,0.5069,1.8932,1.0000,258.7000,4199.6645,3.2471,4724.6450,17.4580,0.1092,1.6553,1.0000,19.1460,0.0766,1.9756,1.0000,37.7259,0.0748,12.1533,1.0000,83.9195,0.5817,94.6000,55.1123,0.6967,1.3815,100.0000,0.0749,0.1428,11.4940,1.0000,0.1133,47.4000,4000.0105,1.6690,4833.7495,18.4303,0.0469,3.0560,1.0000,35.4642,0.0389,420.0573,0.3850,132.4593,0.1328,5.0368,0.0016,1.0919,0.0026,84.8687,0.1577,2.3906,1.0000,0.3199,0.0009,0.0000,63.2549,0.1399,56.7585,0.2278,-19.7987,1.0121,132.2241,0.3077,3.0067,100.0000,99.9976,0.1902,1.7482,1.0000,12.2113,0.0373,4.3624,1.0000,61.8360,0.3190,2.9632,1.0000,4356.6685,26.8,67.9,23.5,60.4
2019-10-04,利群(新版)烟丝,016 ,3999.8346,4.9912,3952.8132,19.0152,0.7874,61.2820,0.5701,1.0045,0.9987,62.9516,0.3835,2.5654,1.0000,257.7000,4199.6138,3.1033,4694.0269,17.4211,0.1202,1.6053,1.0000,19.2074,0.0886,1.4766,1.0000,37.5843,0.2853,3.0191,1.0000,83.9442,0.5738,93.9000,55.8928,0.1726,4.0704,100.0000,0.0825,0.2120,7.7334,1.0000,0.0207,50.9000,4000.0331,1.8849,4713.6929,18.4732,0.1034,1.5260,1.0000,35.4370,0.0305,420.0265,0.3701,132.3611,0.1307,5.0423,0.0012,1.0959,0.0022,83.1237,0.4152,2.3093,1.0000,0.3199,0.0008,0.0000,62.4253,0.2049,56.9212,0.2303,-19.7579,1.1446,131.8600,0.3953,2.4119,100.0000,100.0015,0.1425,2.3360,1.0000,12.2017,0.0762,2.1809,1.0000,61.3188,0.4636,1.6674,1.0000,4227.7793,26.7,68.1,23.4,60.6
2019-10-04,利群(新版)烟丝,017 ,4000.3981,4.6958,3983.8997,18.9926,0.7074,61.4931,0.6362,0.7895,0.9911,62.9891,0.4625,2.1541,1.0000,259.8000,4200.2532,3.3651,4743.3936,17.3697,0.1112,1.8887,1.0000,19.2116,0.0931,1.3905,1.0000,37.8164,0.0970,9.6810,1.0000,83.9102,0.5880,94.9500,54.8178,0.5526,1.6999,100.0000,0.1213,0.2804,5.7999,1.0000,0.0866,53.2000,3999.8323,1.7318,4831.1372,18.3694,0.0608,2.0244,1.0000,35.3983,0.0295,420.0203,0.3736,132.1802,0.1307,5.0507,0.0016,1.1094,0.0025,83.3285,0.2211,4.0270,1.0000,0.3199,0.0008,0.0000,62.6698,0.1794,56.9075,0.2928,-19.8384,0.9820,131.0825,0.2066,3.3607,100.0000,100.0053,0.1587,2.0893,1.0000,12.1917,0.0400,4.0927,1.0000,61.6266,0.3445,2.5412,1.0000,4354.5825,26.7,67.9,23.4,60.6
2019-10-04,利群(新版)烟丝,018 ,4000.4314,4.9262,3964.5930,19.0521,0.7960,61.3552,0.5135,1.0677,0.9993,63.0054,0.2585,3.8623,1.0000,258.6000,4199.3508,2.9417,4719.4956,17.4222,0.0956,2.0153,1.0000,19.2498,0.0764,1.5284,1.0000,37.7913,0.2364,3.9365,1.0000,83.9474,0.5084,94.4500,56.2503,0.2180,2.6757,100.0000,0.1233,0.2223,7.3115,1.0000,0.0637,51.0000,3999.7778,1.5530,4853.1865,18.4282,0.0612,2.3317,1.0000,35.4208,0.0276,420.0233,0.3686,132.1645,0.1267,5.0505,0.0013,1.1107,0.0025,83.6840,0.1724,4.4769,1.0000,0.3200,0.0009,0.0000,62.6324,0.3005,56.7175,0.3244,-19.7731,1.1402,131.1031,0.3506,1.9997,100.0000,100.0050,0.1774,1.8697,1.0000,12.1945,0.0637,2.5876,1.0000,61.8321,0.3075,3.0702,1.0000,4375.5376,26.8,67.8,23.5,60.4
2019-10-04,利群(新版)烟丝,019 ,4000.5010,5.4151,3966.1230,19.0273,0.7322,61.3210,0.4993,1.1209,0.9996,62.9844,0.3254,3.0569,1.0000,258.7000,4199.9129,3.1944,4737.2046,17.4095,0.1030,1.9113,1.0000,19.2217,0.0750,1.6825,1.0000,38.2309,0.1334,6.9189,1.0000,83.9240,0.5499,94.8000,55.0208,0.6282,1.5807,100.0000,0.0691,0.1106,14.8564,1.0000,0.0590,51.3000,3999.8430,1.8938,4874.2598,18.4620,0.0532,2.8974,1.0000,35.4201,0.0301,419.9745,0.3903,132.2078,0.1338,5.0484,0.0015,1.1074,0.0027,83.1577,0.4780,1.9820,1.0000,0.3200,0.0008,0.0000,62.9275,0.2381,56.7367,0.2123,-19.8314,1.0008,131.1510,0.2921,2.4549,100.0000,99.9983,0.1662,2.0024,1.0000,12.1920,0.0495,3.3110,1.0000,61.9512,0.2659,3.6996,1.0000,4389.5352,26.9,68.2,23.5,60.5
2019-10-05,利群(新版)烟丝,020 ,4000.0286,5.4180,3970.4128,18.8286,0.6628,60.7810,0.6781,1.0908,0.9995,63.0355,0.4811,2.0538,1.0000,258.8000,4199.5968,3.5001,4705.5840,17.6356,0.1286,0.9448,0.9977,19.1671,0.0872,1.6554,1.0000,37.9130,0.1679,5.7838,1.0000,83.8850,0.7777,94.2500,56.3377,0.2459,2.2537,100.0000,0.1110,0.1992,8.1815,1.0000,0.1470,44.6000,3999.6023,1.6396,4800.1987,18.4395,0.0490,2.9881,1.0000,35.4209,0.0313,419.9850,0.4121,132.2365,0.1397,5.0480,0.0016,1.1080,0.0029,83.1308,0.1041,9.1894,1.0000,0.3201,0.0007,0.0000,62.9862,0.1920,56.7528,0.2042,-19.8243,0.9939,131.1047,0.3190,2.1992,100.0000,99.9930,0.1611,2.0552,1.0000,12.1950,0.0505,3.2646,1.0000,61.8309,0.2726,3.4620,1.0000,4330.4604,26.8,67.9,23.5,60.5
2019-10-05,利群(新版)烟丝,021 ,4000.1989,5.1869,3972.6523,19.0109,0.8614,60.8419,0.5567,1.2922,0.9999,62.9777,0.3497,2.8381,1.0000,259.1000,4200.3089,3.3902,4721.8960,17.5602,0.1370,1.0700,0.9993,19.1887,0.0646,2.1241,1.0000,38.2543,0.0727,12.5829,1.0000,83.9169,0.5385,94.5000,54.1318,0.3170,2.2418,100.0000,0.1145,0.2816,5.7833,1.0000,0.0657,50.1000,3999.7820,1.6737,4814.5869,18.4822,0.0470,3.4216,1.0000,35.4187,0.0313,420.0309,0.3816,132.2515,0.1321,5.0479,0.0014,1.1078,0.0025,83.0367,0.2276,4.3390,1.0000,0.3200,0.0009,0.0000,63.2581,0.1629,56.7916,0.2232,-19.7907,1.0483,131.7299,0.3719,2.4471,100.0000,99.9958,0.1662,1.9976,1.0000,12.2049,0.0361,4.5737,1.0000,62.0121,0.2402,4.1459,1.0000,4343.4731,26.9,67.7,23.5,60.6
2019-10-05,利群(新版)烟丝,022 ,3999.5967,5.2444,3968.8696,18.8340,0.6603,60.5071,0.6297,1.3196,1.0000,62.9699,0.3382,2.9271,1.0000,259.0000,4200.2710,3.2316,4730.6172,17.3965,0.1499,1.3425,1.0000,19.1942,0.0743,1.8210,1.0000,38.2623,0.0383,23.8435,1.0000,83.9484,0.4075,94.6500,54.7392,0.1667,5.4788,100.0000,0.0978,0.1584,10.3136,1.0000,0.0398,58.6000,3999.9187,1.8408,4823.9463,18.4748,0.0544,2.9108,1.0000,35.4110,0.0268,419.9686,0.3495,132.2913,0.1203,5.0442,0.0015,1.0914,0.0026,82.3049,0.4085,1.8807,1.0000,0.3199,0.0008,0.0000,62.9793,0.2011,56.5861,0.2589,-19.8376,1.0481,131.6314,0.4013,2.1857,100.0000,99.9995,0.1558,2.1383,1.0000,12.2036,0.0439,3.7706,1.0000,61.9331,0.2785,3.5104,1.0000,4352.4604,26.8,67.8,23.5,60.5
2019-10-05,利群(新版)烟丝,023 ,4000.0302,5.1111,3968.2007,18.8639,0.8318,60.5147,0.6572,1.2605,0.9999,63.0486,0.4495,2.1885,1.0000,258.9000,4199.9661,3.4504,4714.1553,17.2853,0.1610,1.4794,1.0000,19.2776,0.0887,1.2120,0.9999,38.2838,0.0448,20.2239,1.0000,83.8995,0.4746,94.4000,54.5331,0.5681,1.4863,100.0000,0.0856,0.0839,19.5290,1.0000,0.1240,67.3000,3999.9784,1.7476,4827.8457,18.5063,0.0531,3.0993,1.0000,35.4106,0.0281,419.9827,0.3615,132.3258,0.1232,5.0429,0.0018,1.0931,0.0027,83.2561,0.2087,4.3835,1.0000,0.3200,0.0009,0.0000,63.1656,0.5965,56.5924,0.2013,-19.8316,1.0744,132.6674,0.5340,1.4562,100.0000,100.0001,0.1759,1.8943,1.0000,12.2167,0.0349,4.6195,1.0000,61.9790,0.3156,3.1461,1.0000,4353.4507,26.8,68.0,23.5,60.6
