日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-12-01,利群(新版)烟丝,001 ,3999.4800,4.8660,3981.7266,19.9021,0.9457,59.7346,0.7246,1.2581,0.9999,62.7398,0.3423,2.6682,1.0000,259.9000,4200.2472,4.0811,4757.5708,17.9305,0.1186,0.1954,0.7211,18.7079,0.0919,3.2356,1.0000,38.3503,0.6380,1.3844,1.0000,83.9312,0.2401,95.2000,55.6097,0.2719,2.9304,100.0000,0.0400,0.0643,25.7079,1.0000,0.0511,17.5000,3999.7394,1.8003,4769.6162,18.4283,0.0459,3.1115,1.0000,32.9605,0.0219,420.0219,0.3542,114.3565,0.1066,6.0540,0.0015,1.1483,0.0024,82.7599,0.2289,4.0186,1.0000,0.3199,0.0012,0.0000,63.1385,1.1119,58.5480,0.3853,-20.0809,1.2841,132.9756,0.0727,9.2868,100.0000,100.0040,0.1446,2.2954,1.0000,12.2165,0.1061,1.5196,1.0000,61.3775,0.4227,1.8751,1.0000,4303.8667,24.0,41.8,23.9,60.5
2019-12-01,利群(新版)烟丝,002 ,4001.3293,11.4488,3984.8147,19.8739,0.7644,60.1597,0.5060,1.8709,1.0000,62.8179,0.3454,2.7197,1.0000,260.1000,4199.3184,3.2591,4760.4570,17.7091,0.1532,0.6331,0.9712,18.7913,0.0917,2.9405,1.0000,37.5755,0.2099,4.0893,1.0000,83.9549,0.2781,95.2500,53.8202,0.5741,1.0568,100.0000,0.0565,0.0664,24.8297,1.0000,0.0429,24.1000,4000.0463,1.6821,4877.6802,18.4352,0.0462,3.1388,1.0000,32.9680,0.0200,420.0164,0.3366,114.3573,0.0994,6.0537,0.0013,1.1585,0.0022,83.1406,0.1732,5.5021,1.0000,0.3200,0.0010,0.0000,62.9964,0.9995,58.4243,0.2820,-20.0250,1.0721,132.9791,0.0650,10.3651,100.0000,99.9982,0.1318,2.5250,1.0000,12.2309,0.0557,2.8062,1.0000,61.5062,0.3500,2.3868,1.0000,4404.2163,27.1,68.0,24.0,60.6
2019-12-01,利群(新版)烟丝,003 ,4000.3015,5.4536,3979.8777,19.7540,0.8211,60.4681,0.4705,1.7938,1.0000,63.1532,0.2177,4.3579,1.0000,259.9000,4199.8873,3.7491,4759.1548,17.5498,0.1332,1.1270,0.9996,18.7677,0.0810,3.4264,1.0000,37.2237,0.7663,0.9673,0.9981,83.9446,0.3154,95.2000,54.7461,0.2645,3.4604,100.0000,0.0699,0.1041,15.7889,1.0000,0.0178,29.4000,3999.9180,1.7362,4805.8218,18.3965,0.0446,2.9657,1.0000,32.8893,0.0217,420.0347,0.3079,114.4482,0.0912,6.0473,0.0015,1.1425,0.0022,82.6133,0.2140,4.0696,1.0000,0.3201,0.0008,0.0000,60.7256,0.3795,59.5406,0.4962,-20.0668,1.8803,132.6682,0.6237,1.2462,100.0000,100.0028,0.2150,1.5463,1.0000,12.2573,0.0791,1.8663,1.0000,60.4636,0.5489,0.8889,0.9962,4331.8828,27.1,68.0,24.0,60.7
2019-12-01,利群(新版)烟丝,004 ,4000.2262,5.2763,3979.0234,19.7412,0.8053,60.5146,0.2928,2.8295,1.0000,63.2395,0.3585,2.5665,1.0000,259.6000,4200.1103,3.6866,4763.4702,17.7196,0.1141,0.8190,0.9930,18.7910,0.0651,4.1400,1.0000,38.0461,0.5866,1.6784,1.0000,83.9231,0.5408,95.3000,55.2848,0.9464,0.9563,100.0000,0.0812,0.1834,8.9393,1.0000,0.0321,27.8000,3999.9149,1.9224,4833.7417,18.3944,0.0514,2.5602,1.0000,32.9142,0.0241,420.0061,0.2904,114.4418,0.0852,6.0471,0.0015,1.1460,0.0017,83.0317,0.2515,3.9344,1.0000,0.3201,0.0008,0.0000,61.7904,0.2701,59.7789,0.2570,-19.9255,1.3258,132.8825,0.4455,1.5844,100.0000,100.0035,0.1858,1.7877,1.0000,12.2506,0.0724,2.0700,1.0000,60.6837,0.4080,1.3754,1.0000,4355.3145,27.0,67.8,24.2,60.6
2019-12-01,利群(新版)烟丝,005 ,3999.8941,4.3931,3974.8901,19.7937,0.9344,60.5203,0.3893,2.1235,1.0000,63.2598,0.4003,2.2820,1.0000,259.2000,4199.4944,3.4720,4769.1382,17.7295,0.1260,0.7155,0.9841,18.8060,0.0691,3.8315,1.0000,37.7694,0.2007,4.6002,1.0000,83.9659,0.3689,95.4500,56.0811,0.3136,2.0397,100.0000,0.0329,0.0707,23.4329,1.0000,0.0705,25.1000,4000.3135,1.9346,4801.7397,18.4497,0.0496,3.0247,1.0000,32.9575,0.0207,420.0301,0.3166,114.4574,0.0945,6.0465,0.0013,1.1481,0.0023,83.0529,0.2098,4.6814,1.0000,0.3203,0.0008,0.0000,61.3173,0.6436,59.7386,0.4264,-20.0231,1.2989,132.2836,0.2921,3.0994,100.0000,99.9940,0.1542,2.1486,1.0000,12.2741,0.0697,2.0352,1.0000,60.8747,0.4809,1.2995,1.0000,4326.7764,27.0,67.9,24.0,60.5
2019-12-01,利群(新版)烟丝,006 ,3999.5100,4.5285,3977.4243,19.8693,0.8862,60.5918,0.3819,2.1018,1.0000,63.1450,0.4068,2.3397,1.0000,259.2000,4200.3190,3.6144,4776.7095,17.6565,0.1382,0.8285,0.9935,18.8025,0.0929,2.8607,1.0000,37.8022,0.2080,4.4899,1.0000,83.9765,0.1258,95.7000,53.5616,0.4275,1.2178,100.0000,0.0619,0.0873,18.8501,1.0000,0.1736,29.0000,4000.0911,2.1545,4879.8369,18.4857,0.0502,3.2250,1.0000,32.9740,0.0221,420.0422,0.3533,114.4776,0.1092,6.0454,0.0015,1.1495,0.0025,83.5482,0.3085,2.6496,1.0000,0.3200,0.0009,0.0000,61.6040,0.6290,59.6263,0.3768,-20.0425,1.2464,132.6932,0.3384,2.2719,100.0000,99.9997,0.1681,1.9823,1.0000,12.2459,0.0667,2.2703,1.0000,61.1806,0.3619,2.0083,1.0000,4397.7280,26.6,68.3,23.9,60.4
2019-12-02,利群(新版)烟丝,007 ,4000.3088,4.9186,3984.0056,19.4913,0.9981,60.8679,0.5893,1.2060,0.9999,63.3124,0.2917,3.0711,1.0000,259.9000,4199.1373,3.7745,4766.4844,17.7404,0.1277,0.6778,0.9790,18.7429,0.1102,2.5918,1.0000,37.2262,0.8157,0.9098,0.9968,83.9678,0.4031,95.4500,54.4232,0.2730,2.9587,100.0000,0.0755,0.1119,14.6737,1.0000,0.1262,29.0000,4000.0105,1.7811,4807.4199,18.5271,0.0477,3.3015,1.0000,32.9643,0.0201,420.0409,0.3260,114.4549,0.0978,6.0467,0.0016,1.1481,0.0022,82.7040,0.2436,3.7000,1.0000,0.3199,0.0009,0.0000,61.6458,0.7070,59.2477,0.3887,-20.1351,1.2789,132.8156,0.4659,1.5627,100.0000,99.9951,0.1840,1.8031,1.0000,12.2986,0.0787,1.7005,1.0000,61.2333,0.4337,1.7163,1.0000,4335.6812,27.1,67.5,23.9,60.4
2019-12-02,利群(新版)烟丝,008 ,4000.3683,5.0915,3977.9565,19.5106,1.0035,61.2029,0.4093,1.4635,1.0000,63.5113,0.3320,2.4984,1.0000,259.5000,4199.9992,3.5822,4784.1855,17.6234,0.1192,1.0527,0.9992,18.8078,0.0628,4.2060,1.0000,38.6132,0.0722,11.0245,1.0000,83.9258,0.2683,95.7500,54.5074,0.2362,3.5389,100.0000,0.0656,0.0737,22.3310,1.0000,0.0693,33.2000,3999.9173,1.6929,4811.7412,18.4361,0.0499,2.9136,1.0000,32.9752,0.0210,420.0109,0.3339,114.4676,0.0949,6.0456,0.0016,1.1495,0.0020,83.0915,0.1430,6.7789,1.0000,0.3201,0.0009,0.0000,61.2895,0.6107,59.1467,0.3356,-20.1301,1.0532,133.4563,0.2203,2.3353,100.0000,100.0011,0.1588,2.0962,1.0000,12.1869,0.0649,2.5018,1.0000,61.4513,0.3848,2.1235,1.0000,4338.7690,27.2,67.4,24.1,60.7
2019-12-02,利群(新版)烟丝,009 ,4000.0332,4.9115,3981.1897,19.5229,0.8751,60.7234,0.4020,1.8876,1.0000,63.0782,0.3733,2.6088,1.0000,259.5000,4200.2206,3.4520,4777.2900,17.6855,0.1265,0.8286,0.9935,18.8027,0.0690,3.8499,1.0000,38.7515,0.0804,9.3272,1.0000,83.9161,0.4500,95.7000,53.4253,0.3876,1.2257,100.0000,0.0805,0.1142,14.3621,1.0000,0.1614,28.7000,4000.0679,2.0875,4845.9321,18.4337,0.0511,2.8304,1.0000,32.9727,0.0222,420.0232,0.3444,114.4497,0.1043,6.0462,0.0016,1.1501,0.0022,82.9229,0.1942,5.0180,1.0000,0.3201,0.0010,0.0000,61.2622,0.5613,59.1866,0.2998,-20.0918,1.6625,133.4661,0.1626,3.1447,100.0000,99.9969,0.1681,1.9768,1.0000,12.1820,0.0688,2.3337,1.0000,61.5027,0.3377,2.4702,1.0000,4371.6714,27.2,67.7,24.1,60.7
2019-12-02,利群(新版)烟丝,010 ,4000.0096,5.0470,3979.4263,19.4771,0.8637,60.0848,0.6887,1.4109,1.0000,63.2117,0.3408,2.7269,1.0000,259.5000,4199.7750,3.6011,4754.7119,17.6504,0.1353,0.8615,0.9951,18.7059,0.0709,4.2060,1.0000,37.8174,0.3426,2.7412,1.0000,83.9177,0.5366,95.1500,55.7279,0.3295,2.2986,100.0000,0.0733,0.1444,11.3704,1.0000,0.0586,30.3000,3999.9376,1.7251,4819.6519,18.5027,0.0504,3.2864,1.0000,32.9722,0.0239,419.9892,0.3184,114.6799,0.1010,6.0316,0.0033,1.1527,0.0027,82.9654,0.2715,3.6409,1.0000,0.3199,0.0008,0.0000,63.3148,0.1842,60.2350,0.4884,-20.0981,1.2371,133.3318,0.7096,0.7836,100.0000,100.0022,0.1895,1.7554,1.0000,12.2373,0.0762,2.0245,1.0000,60.4801,0.6597,0.7479,0.9876,4336.0239,27.1,68.0,24.1,60.5
