日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-08-14,利群(新版)烟丝,011 ,3999.4699,4.6328,3971.6265,17.3922,0.7530,60.3257,1.7942,0.4968,0.9000,62.9659,0.4232,2.3361,1.0000,219.1000,4199.3426,3.7475,4660.1431,16.4256,0.1074,4.8853,1.0000,18.6960,0.1512,1.9936,1.0000,38.8568,0.3460,2.0649,1.0000,83.9601,0.2786,93.2500,56.0018,0.3535,1.8842,100.0000,0.0889,0.1369,11.9593,1.0000,0.0506,119.8000,3299.9518,1.4542,4819.2310,18.4041,0.0750,1.7965,1.0000,39.3230,0.0396,600.1948,0.5058,166.4440,0.1806,5.9224,0.0038,2.0439,0.0044,86.5251,0.2004,0.7899,0.9911,0.3500,0.0009,0.0000,72.0054,0.8997,55.6930,0.3090,-19.5907,1.5530,122.8015,0.2531,3.6890,100.0000,100.0055,0.1869,1.7742,1.0000,12.0907,0.0428,3.8212,1.0000,59.4252,0.2757,1.9037,1.0000,4344.0581,26.9,67.9,22.9,62.1
2019-08-14,利群(新版)烟丝,012 ,3999.7159,6.0614,3969.8818,17.3443,0.7516,60.4114,1.2298,0.7016,0.9796,62.9926,0.4641,2.1496,1.0000,218.8000,4199.7813,3.7637,4660.1089,16.5221,0.1090,4.5183,1.0000,18.8161,0.0973,2.6844,1.0000,38.6967,0.2320,3.3087,1.0000,83.9749,0.4443,93.2000,56.0249,0.2761,2.3842,100.0000,0.0898,0.1791,9.1368,1.0000,0.0023,116.0000,3300.0018,1.4978,4811.8843,18.5298,0.0851,1.8413,1.0000,39.3355,0.0664,600.0300,0.5030,166.2439,0.1640,5.9302,0.0046,2.0548,0.0038,84.8478,0.3128,2.2933,1.0000,0.3500,0.0008,0.0000,65.4813,0.2173,59.7517,0.9891,-19.5470,1.7973,124.9194,0.2470,1.4583,100.0000,100.0044,0.1767,1.8777,1.0000,12.1197,0.0656,2.4395,1.0000,58.1612,1.0541,0.8977,0.9951,4314.8179,27.1,67.5,23.0,61.9
2019-08-14,利群(新版)烟丝,013 ,3999.7932,5.7434,3973.0188,17.3324,0.8680,60.5108,1.4447,0.5743,0.9500,63.0057,0.3662,2.7259,1.0000,219.1000,4200.0459,3.4749,4657.0361,16.1402,0.1094,5.6682,1.0000,18.7941,0.0954,2.8164,1.0000,38.6996,0.1439,5.3302,1.0000,83.9356,0.5626,93.2000,54.8150,0.8450,1.1105,100.0000,0.1049,0.2644,6.1720,1.0000,0.0636,130.9000,3300.0250,1.7485,4820.6621,18.5437,0.0873,1.7433,1.0000,39.3677,0.0391,600.0661,0.4836,167.2062,0.1582,5.8895,0.0035,2.0444,0.0043,86.7193,0.2647,0.3534,0.8555,0.3500,0.0010,0.0000,65.0492,0.4984,58.8327,0.2443,-19.5812,1.5709,125.4267,0.4480,0.4266,94.7020,99.9954,0.1887,1.7580,1.0000,12.1242,0.0640,2.4786,1.0000,59.5090,0.4335,1.1465,0.9997,4334.8794,27.2,68.2,24.0,60.1
2019-08-15,利群(新版)烟丝,014 ,3999.5164,5.0449,3971.1731,17.4166,0.9295,60.5289,1.0994,0.7492,0.9870,63.0212,0.6730,1.4753,1.0000,219.1000,4200.2927,3.9362,4666.4736,16.4695,0.1093,4.6664,1.0000,18.9085,0.1521,1.5152,1.0000,38.7501,0.3260,2.3007,1.0000,83.8552,0.7843,93.4500,55.3428,0.3076,2.8799,100.0000,0.1288,0.2751,5.9030,1.0000,0.1292,115.7000,3299.8384,1.4137,4833.4556,18.7102,0.0737,1.3112,1.0000,39.3637,0.0369,600.0017,0.4885,167.1490,0.1642,5.8910,0.0029,2.0575,0.0038,86.6240,0.5020,0.2496,0.7730,0.3500,0.0009,0.0000,66.4320,0.2767,58.8744,0.2583,-19.6160,1.4815,126.4013,0.4394,0.0000,16.4474,100.0009,0.1559,2.1366,1.0000,12.1321,0.0695,2.2429,1.0000,59.4498,1.0991,0.4702,0.9208,4340.4102,26.9,67.9,24.0,59.9
2019-08-15,利群(新版)烟丝,015 ,3999.7369,5.2154,3973.1497,17.3198,0.8292,60.8874,0.5604,1.2566,0.9999,63.0743,0.4890,1.9942,1.0000,219.2000,4200.0984,3.6019,4663.0776,16.2972,0.1124,5.0492,1.0000,18.8794,0.1221,1.9677,1.0000,38.9930,0.3646,1.8347,1.0000,83.8938,0.6469,93.3000,55.8279,0.2647,2.7353,100.0000,0.1356,0.2813,5.7651,1.0000,0.0412,124.9000,3299.8488,1.6723,4824.8027,18.6304,0.0800,1.5405,1.0000,39.5235,0.0405,599.9004,0.4582,166.9622,0.2014,5.8980,0.0052,2.0617,0.0047,88.0938,0.1790,0.0000,0.0000,0.3500,0.0009,0.0000,67.3548,0.1547,58.2936,0.3411,-19.5777,1.7948,124.6389,0.9972,0.4550,100.0000,100.0004,0.1617,2.0606,1.0000,12.0346,0.0795,1.8227,1.0000,59.1588,0.5449,1.1264,0.9996,4333.1235,27.1,67.8,24.0,60.0
2019-08-15,利群(新版)烟丝,016 ,4000.2589,4.8637,3971.9207,17.5163,0.9893,60.9094,0.8741,0.7973,0.9916,63.0693,0.3164,3.0880,1.0000,219.1000,4199.4179,4.2040,4656.4897,16.4990,0.1202,4.1629,1.0000,19.0151,0.0860,2.2684,1.0000,38.4309,0.1218,7.0335,1.0000,83.9149,0.4517,93.1500,54.6994,0.4202,2.1412,100.0000,0.1051,0.1841,8.8650,1.0000,0.0217,118.8000,3299.9756,1.5607,4819.3906,18.6510,0.0788,1.4759,1.0000,39.2517,0.3524,590.8659,9.9117,164.7064,3.0625,5.8862,0.0135,1.9943,0.0569,87.5747,0.2335,0.0000,0.0069,0.3215,0.0064,0.0000,61.6670,0.9416,59.9223,0.2893,-19.5919,1.5372,125.0143,0.4012,0.8190,100.0000,99.9999,0.1918,1.7381,1.0000,12.1013,0.0491,3.3837,1.0000,59.7187,0.3901,1.0947,0.9995,4319.2715,27.2,67.9,24.1,60.0
2019-08-22,利群(新版)烟丝,017 ,3999.2568,18.8210,4004.5598,17.5926,0.6825,61.0044,0.6596,1.0084,0.9988,63.0697,0.7132,1.3696,1.0000,221.1000,4200.0195,3.5169,4676.5635,16.6792,0.1054,4.1787,1.0000,18.5557,0.1261,2.5254,1.0000,38.3167,0.6724,1.3302,1.0000,83.9347,0.5367,93.6500,55.5960,0.3218,2.4901,100.0000,0.0726,0.1416,11.6029,1.0000,0.1269,84.8000,3999.8331,1.9360,4798.9570,18.4959,0.0656,2.5205,1.0000,32.8540,0.3115,404.9516,8.6889,110.1894,2.4663,6.0602,0.0066,1.0480,0.0411,80.7252,0.9366,0.0000,0.3846,0.3200,0.0009,0.0000,63.6068,0.1823,56.8014,0.3380,-19.7772,1.1389,131.0700,0.7004,0.0000,0.0000,99.9980,0.1674,1.9877,1.0000,12.1979,0.0988,1.3573,1.0000,62.0034,1.3101,0.0000,0.2218,4336.0239,26.8,68.1,24.0,60.1
2019-08-23,利群(新版)烟丝,018 ,3999.8882,5.2591,3995.3018,18.0929,0.8895,61.1716,0.5562,1.0957,0.9995,63.0049,0.3449,2.8948,1.0000,220.6000,4199.7000,3.8388,4667.9077,16.9162,0.1219,2.9632,1.0000,18.5297,0.0972,3.1875,1.0000,39.1045,0.2790,2.2646,1.0000,83.9388,0.4136,93.4500,54.1473,0.6911,1.0357,100.0000,0.0773,0.1575,10.4209,1.0000,0.0984,73.8000,4000.0737,1.9352,4800.3008,18.4746,0.0510,3.1029,1.0000,33.2845,0.0357,419.9767,0.4122,114.2046,0.1289,6.0661,0.0034,1.1236,0.0035,82.0941,0.4735,2.0457,1.0000,0.3201,0.0008,0.0000,64.2782,0.1347,56.4917,0.3219,-19.8219,1.1115,130.2583,0.4543,0.9231,97.5207,100.0033,0.1584,2.0973,1.0000,12.1889,0.1008,1.6172,1.0000,62.4446,0.3866,2.2033,1.0000,4322.4673,26.6,67.6,24.0,60.1
2019-08-23,利群(新版)烟丝,019 ,3999.4049,4.9818,3993.7249,17.8054,0.7274,61.3371,0.5055,1.0965,0.9995,63.0490,0.6505,1.5121,1.0000,221.4000,4200.6423,4.0806,4669.8179,16.6381,0.1113,4.0790,1.0000,18.6577,0.1018,3.0848,1.0000,38.1910,0.4541,2.0622,1.0000,83.8646,0.6572,93.4000,56.1069,0.3692,1.7094,100.0000,0.1308,0.2370,6.8482,1.0000,0.0039,84.2000,4000.0376,1.9278,4797.5957,18.5417,0.0587,2.6016,1.0000,33.2695,0.0329,419.9142,0.3697,114.1355,0.1190,6.0694,0.0034,1.1550,0.0034,82.7117,0.4028,1.8939,1.0000,0.3200,0.0008,0.0000,64.7556,0.2494,56.2583,0.3040,-19.8505,1.1548,130.8437,0.5727,1.0730,100.0000,100.0032,0.1490,2.2292,1.0000,12.2035,0.0692,2.3906,1.0000,62.6715,0.3601,2.1555,1.0000,4316.4624,26.8,67.8,24.0,59.9
2019-08-24,利群(新版)烟丝,020 ,4000.8804,10.4474,3994.5142,18.9578,0.8922,61.0350,0.4233,1.5472,1.0000,62.9053,0.2483,3.9004,1.0000,262.1000,4199.7344,3.5996,4692.1035,17.4562,0.1172,1.5462,1.0000,18.4171,0.2865,0.9507,0.9978,38.6792,0.3911,1.9783,1.0000,83.9208,0.5848,93.8500,56.0747,0.1688,3.8011,100.0000,0.0909,0.2192,7.4657,1.0000,0.0085,45.8000,3999.9091,1.7259,4781.3569,18.6196,0.0524,2.4211,1.0000,33.2912,0.0394,419.9773,0.4060,114.3362,0.1208,6.0569,0.0015,1.1517,0.0034,82.1269,0.8302,1.1536,0.9996,0.3199,0.0009,0.0000,64.4009,0.2439,56.5338,0.3542,-19.8131,1.1324,132.0439,0.9861,0.9992,97.5207,99.9968,0.1463,2.2713,1.0000,12.1259,0.0923,1.5389,1.0000,62.3812,1.5524,0.5623,0.9395,4305.5366,26.9,67.9,24.0,60.0
2019-08-24,利群(新版)烟丝,021 ,3999.9141,4.1153,3991.0042,17.6949,1.0438,61.0937,0.4421,1.4373,1.0000,63.0259,0.4352,2.2779,1.0000,217.0000,4199.6025,3.7858,4667.6875,16.6289,0.1174,3.8916,1.0000,18.5938,0.1501,2.2073,1.0000,38.5588,0.5328,1.5273,1.0000,83.9401,0.5192,93.4500,54.4054,0.1548,5.1801,100.0000,0.0566,0.0637,25.8506,1.0000,0.1031,86.6000,3999.9421,1.7862,4807.1875,18.5792,0.0535,2.6211,1.0000,33.3120,0.0367,419.9542,0.3825,114.3667,0.1145,6.0547,0.0013,1.1517,0.0036,83.3329,0.3831,1.4506,1.0000,0.3200,0.0009,0.0000,64.1056,0.3713,56.3181,0.2574,-19.8047,0.9671,130.8986,0.7827,0.8086,98.3471,99.9994,0.1444,2.3068,1.0000,12.2177,0.0697,2.3065,1.0000,62.8386,0.4305,1.6734,1.0000,4326.3794,27.0,67.9,24.1,59.8
2019-08-24,利群(新版)烟丝,022 ,3999.9515,5.5464,3992.8645,17.8329,0.7207,61.2437,0.4348,1.3466,1.0000,62.9891,0.3112,3.2016,1.0000,220.5000,4200.5402,3.6483,4671.7280,16.5993,0.1092,4.2751,1.0000,18.6342,0.0941,3.4223,1.0000,38.2741,0.2489,3.6512,1.0000,83.9133,0.4708,93.4000,55.5289,0.4383,1.8791,100.0000,0.0956,0.1794,9.1109,1.0000,0.0370,89.6000,3999.9682,1.7016,4771.9854,18.6148,0.0576,2.2307,1.0000,33.2826,0.0500,420.0152,0.3998,114.2938,0.1192,6.0601,0.0019,1.1265,0.0032,81.8227,0.4920,1.9122,1.0000,0.3200,0.0009,0.0000,64.3569,0.1562,56.1193,0.2951,-19.7355,1.3226,131.3705,0.2854,2.7688,100.0000,100.0031,0.1625,2.0452,1.0000,12.1914,0.0664,2.4658,1.0000,61.4843,1.2762,0.6489,0.9713,4293.2852,26.9,67.7,24.0,59.9
