日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2018-04-01,利群(新版)烟丝,001 ,3499.8472,10.7382,3929.3259,18.3599,0.7831,49.6223,0.6351,0.7231,0.9850,59.9811,0.2772,3.5847,1.0000,216.5000,3999.8557,3.8379,4712.8330,16.5759,0.1092,4.3475,1.0000,19.1066,0.1441,1.6041,1.0000,38.1946,0.1497,6.2483,1.0000,79.9563,0.5185,94.2500,54.0752,0.2494,5.4462,100.0000,0.0658,0.0993,16.5595,1.0000,0.0071,78.7000,4100.1093,2.3424,4786.1519,18.6309,0.0445,3.2265,1.0000,72.3452,0.1182,3.1937,0.0066,82.7460,0.1965,2.1277,1.0000,99.9943,0.2075,1.5974,1.0000,12.2263,0.1444,0.6316,0.9709,53.0984,0.2588,2.4496,1.0000,4394.2031,26.7,68.0,22.0,57.9
2018-04-01,利群(新版)烟丝,002 ,3499.9743,4.4069,3961.9351,18.1964,0.8796,49.8075,0.6594,0.6028,0.9647,60.0369,0.3523,2.8036,1.0000,218.3000,3999.7458,4.3035,4714.9692,16.5213,0.1097,4.4948,1.0000,19.1181,0.1571,1.4466,1.0000,38.3052,0.1191,7.5429,1.0000,79.9803,0.2612,94.3000,55.8789,0.2054,6.6876,100.0000,0.0506,0.0698,23.6473,1.0000,0.0038,81.5000,4100.3046,2.4392,4829.5195,18.6554,0.0447,3.3980,1.0000,72.6309,0.1411,3.1945,0.0065,82.5423,0.1923,2.5274,1.0000,99.9971,0.2245,1.4806,1.0000,12.4529,0.0687,0.2282,0.7532,53.0720,0.3647,1.7621,1.0000,4440.8931,26.7,67.9,22.0,57.8
2018-04-01,利群(新版)烟丝,003 ,3504.0785,68.6461,3992.6860,18.2102,0.8686,49.8513,0.6336,0.6043,0.9651,59.9852,0.2775,3.5863,1.0000,219.9000,3999.4962,3.9854,4716.4976,16.4755,0.1033,4.9175,1.0000,19.1459,0.1664,1.3107,1.0000,38.3699,0.1063,8.2511,1.0000,79.9677,0.4371,94.3000,53.9201,0.2517,5.1921,100.0000,0.0568,0.0740,22.2582,1.0000,0.0281,80.9000,4100.3801,2.8147,4851.5879,18.6266,0.0472,3.0128,1.0000,72.5790,0.0832,3.2017,0.0052,82.5529,0.1698,2.8414,1.0000,99.9913,0.2053,1.6094,1.0000,12.4908,0.0472,0.0652,0.5776,53.4348,0.4331,1.2045,0.9998,4465.8184,26.9,68.3,22.0,57.9
2018-04-01,利群(新版)烟丝,004 ,3503.7179,32.9772,3980.4556,18.1853,0.9689,50.1124,0.7086,0.4176,0.8948,59.9872,0.4098,2.4300,1.0000,219.6000,4000.0354,3.7071,4718.5732,16.5114,0.1155,4.2961,1.0000,19.1663,0.1542,1.3696,1.0000,38.3731,0.2843,3.0797,1.0000,79.9672,0.4423,94.4500,55.9097,0.1950,6.9927,100.0000,0.0601,0.0963,17.0925,1.0000,0.0855,86.7000,4100.0729,2.5487,4812.5464,18.7178,0.0601,2.6726,1.0000,72.6546,0.0955,3.1977,0.0078,81.6337,0.2145,3.6777,1.0000,99.9900,0.1807,1.8266,1.0000,12.5040,0.0561,0.0000,0.4719,52.3002,0.3004,2.9961,1.0000,4422.4775,26.8,68.1,22.0,58.1
2018-04-01,利群(新版)烟丝,005 ,3501.4223,14.3162,3944.2932,18.1045,0.8740,50.1066,0.7524,0.3958,0.8825,59.9526,0.3370,2.9207,1.0000,217.4000,3999.7550,3.8772,4713.7642,16.4082,0.0969,5.4741,1.0000,19.1433,0.1266,1.7288,1.0000,38.3364,0.0741,11.9764,1.0000,80.0166,0.4076,94.3000,54.4132,0.3695,3.9816,100.0000,0.0636,0.0730,22.5283,1.0000,0.0262,96.6000,4099.8624,2.6363,4919.0576,18.7636,0.0582,2.5006,1.0000,72.6006,0.1461,3.1961,0.0072,81.7924,0.2044,3.6000,1.0000,99.9989,0.1902,1.7505,1.0000,12.3717,0.0797,0.5362,0.9462,52.5281,0.3334,2.4715,1.0000,4513.9155,26.7,67.7,22.1,58.1
2018-04-01,利群(新版)烟丝,006 ,3500.5654,4.7998,3962.8777,18.1356,1.0078,50.0650,0.6864,0.4541,0.9134,59.9995,0.4353,2.2970,1.0000,218.1000,3999.7664,3.8354,4711.8433,16.4739,0.0997,5.1002,1.0000,19.1429,0.1416,1.5472,1.0000,38.1424,0.1992,4.7815,1.0000,79.9921,0.2451,94.2500,56.2946,0.2066,5.9776,100.0000,0.0657,0.0835,19.6873,1.0000,0.0139,91.5000,4100.2156,1.9620,4781.6499,18.7078,0.0444,3.6964,1.0000,72.6723,0.1407,3.2011,0.0085,80.7983,0.2718,3.4323,1.0000,100.0009,0.1991,1.6728,1.0000,12.3645,0.0748,0.6040,0.9650,52.0186,0.5156,1.9276,1.0000,4375.8081,26.9,68.2,22.2,58.0
2018-04-01,利群(新版)烟丝,007 ,3500.1248,4.9489,3954.5918,18.2126,1.0315,50.0805,0.5536,0.5536,0.9516,59.9351,0.3792,2.5799,1.0000,218.1000,4000.1038,3.8803,4709.2778,16.4735,0.1078,4.7205,1.0000,19.1286,0.1331,1.6816,1.0000,38.1090,0.0962,10.0126,1.0000,79.9890,0.2698,94.1500,54.5370,0.4614,3.2777,100.0000,0.0654,0.0860,19.1157,1.0000,0.0377,90.3000,4099.8084,2.1832,4830.8438,18.7032,0.0421,3.9376,1.0000,72.4538,0.2295,3.2011,0.0068,80.8019,0.2504,3.7297,1.0000,99.9818,0.1676,1.9523,1.0000,12.4108,0.0732,0.4061,0.8884,53.0239,0.4016,1.6404,1.0000,4429.7026,26.8,67.5,21.9,58.1
2018-04-01,利群(新版)烟丝,008 ,3337.0974,607.1905,3983.3889,18.0382,1.0081,49.9556,0.7984,0.4360,0.9046,59.9351,0.6448,1.5174,1.0000,218.7000,3999.9550,3.9660,4710.7231,16.4640,0.1486,3.4450,1.0000,19.0896,0.1378,1.7179,1.0000,37.9375,0.3131,3.1270,1.0000,80.0058,0.3689,94.3000,56.1478,0.4398,2.9199,100.0000,0.0664,0.0801,20.5353,1.0000,0.0908,90.6000,4099.8139,2.4038,4838.1558,18.7103,0.0507,3.2186,1.0000,73.0197,0.1110,3.2024,0.0059,81.6146,0.2555,3.1121,1.0000,100.0140,0.1658,1.9830,1.0000,12.4668,0.1112,0.0995,0.6173,53.4068,0.6026,0.8812,0.9959,4440.8843,26.6,67.9,22.0,58.0
2018-04-01,利群(新版)烟丝,009 ,3500.2914,29.0066,3943.2517,18.1916,0.9293,50.0580,0.6442,0.4874,0.9282,60.0084,0.3745,2.6624,1.0000,217.3000,3999.8412,3.7337,4727.7817,16.5179,0.1107,4.4626,1.0000,19.0870,0.1305,1.8208,1.0000,38.0299,0.1362,7.2679,1.0000,79.9573,0.4720,94.5500,54.1669,0.3395,4.0912,100.0000,0.0678,0.0954,17.2399,1.0000,0.0060,91.0000,4099.8443,3.1058,4860.4463,18.7575,0.0486,3.0380,1.0000,72.9112,0.0954,3.2008,0.0069,82.2013,0.2367,2.5327,1.0000,100.0106,0.1768,1.8655,1.0000,12.3857,0.0953,0.4000,0.8849,53.2734,0.3488,1.6502,1.0000,4451.8491,26.8,68.2,22.1,57.9
2018-04-02,利群(新版)烟丝,010 ,3500.7724,4.7978,3915.0071,18.2353,0.7641,49.3643,0.8028,0.6792,0.9792,60.0341,0.4094,2.4147,1.0000,215.8000,3999.9786,4.1771,4704.3296,16.6841,0.1007,4.3566,1.0000,19.2191,0.1527,1.2684,0.9999,37.8690,0.7230,1.3227,1.0000,79.9875,0.3860,94.1500,54.5147,0.3435,4.3814,100.0000,0.0472,0.0560,29.4987,1.0000,0.0674,84.4000,4100.0669,2.4516,4827.7031,18.7268,0.0422,3.7420,1.0000,72.8703,0.1107,3.2021,0.0051,82.6801,0.2471,1.7808,1.0000,100.0040,0.1673,1.9839,1.0000,12.3727,0.1274,0.3329,0.8410,53.7750,0.5536,0.7376,0.9865,4422.5503,26.7,68.1,22.0,58.0
