id,_BATCHID,_NUMERICID,_VALUE,_TIMESTAMP,_QUALITY
179,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.75852203,2020/10/12 12:30,192
180,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.05701256,2020/10/12 12:30,192
181,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.86005592,2020/10/12 12:30,192
147,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:30,192
148,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9307098,2020/10/12 12:30,192
149,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:30,192
150,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:30,192
151,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:30,192
152,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:30,192
153,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.14096069,2020/10/12 12:30,192
154,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.80922699,2020/10/12 12:30,192
155,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.06256676,2020/10/12 12:30,192
156,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.970000029,2020/10/12 12:30,192
157,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.790003777,2020/10/12 12:30,192
158,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.81005478,2020/10/12 12:30,192
159,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9307098,2020/10/12 12:29,192
160,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.14096069,2020/10/12 12:29,192
161,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.80922699,2020/10/12 12:29,192
162,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.06256676,2020/10/12 12:29,192
163,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.790003777,2020/10/12 12:29,192
128,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:29,192
129,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9973145,2020/10/12 12:29,192
130,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:29,192
131,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:29,192
132,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:29,192
133,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:29,192
134,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.15135002,2020/10/12 12:29,192
135,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.84963608,2020/10/12 12:29,192
136,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.06260109,2020/10/12 12:29,192
137,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.970000029,2020/10/12 12:29,192
138,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.780004025,2020/10/12 12:29,192
139,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.83005524,2020/10/12 12:29,192
164,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.81005478,2020/10/12 12:29,192
140,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9973145,2020/10/12 12:28,192
141,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.15135002,2020/10/12 12:28,192
142,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.84963608,2020/10/12 12:28,192
143,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.06260109,2020/10/12 12:28,192
144,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.970000029,2020/10/12 12:28,192
146,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.83005524,2020/10/12 12:28,192
111,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:28,192
112,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9479523,2020/10/12 12:28,192
113,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:28,192
114,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:28,192
115,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:28,192
116,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:28,192
117,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.1529541,2020/10/12 12:28,192
118,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.89093399,2020/10/12 12:28,192
119,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.06007004,2020/10/12 12:28,192
120,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.960000038,2020/10/12 12:28,192
121,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.790003777,2020/10/12 12:28,192
122,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.86005592,2020/10/12 12:28,192
145,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.780004025,2020/10/12 12:28,192
123,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9479523,2020/10/12 12:27,192
124,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.1529541,2020/10/12 12:27,192
125,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.89093399,2020/10/12 12:27,192
126,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.06007004,2020/10/12 12:27,192
127,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.960000038,2020/10/12 12:27,192
93,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:27,192
94,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9225922,2020/10/12 12:27,192
95,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:27,192
96,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:27,192
97,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:27,192
98,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:27,192
99,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.12326431,2020/10/12 12:27,192
100,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.9336586,2020/10/12 12:27,192
101,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.05695343,2020/10/12 12:27,192
102,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.950000048,2020/10/12 12:27,192
103,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.790003777,2020/10/12 12:27,192
104,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.86005592,2020/10/12 12:27,192
105,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9225922,2020/10/12 12:26,192
106,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.12326431,2020/10/12 12:26,192
107,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.9336586,2020/10/12 12:26,192
108,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.05695343,2020/10/12 12:26,192
110,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.86005592,2020/10/12 12:26,192
109,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.950000048,2020/10/12 12:26,192
74,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:26,192
75,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9064941,2020/10/12 12:26,192
76,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:26,192
77,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:26,192
78,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:26,192
79,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:26,192
80,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.13111496,2020/10/12 12:26,192
81,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.96165848,2020/10/12 12:26,192
82,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.05030823,2020/10/12 12:26,192
83,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.960000038,2020/10/12 12:26,192
84,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.790003777,2020/10/12 12:26,192
85,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.81005478,2020/10/12 12:26,192
86,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.9064941,2020/10/12 12:25,192
87,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.13111496,2020/10/12 12:25,192
88,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,51.96165848,2020/10/12 12:25,192
89,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.05030823,2020/10/12 12:25,192
90,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.960000038,2020/10/12 12:25,192
91,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.790003777,2020/10/12 12:25,192
92,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.81005478,2020/10/12 12:25,192
50,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:25,192
51,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.8584442,2020/10/12 12:25,192
52,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:25,192
53,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:25,192
54,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:25,192
55,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:25,192
56,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.13426971,2020/10/12 12:25,192
57,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,52.01205826,2020/10/12 12:25,192
58,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.05620575,2020/10/12 12:25,192
59,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.920000017,2020/10/12 12:25,192
60,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.780004025,2020/10/12 12:25,192
61,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.79005623,2020/10/12 12:25,192
62,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,214.8584442,2020/10/12 12:24,192
67,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,24.13426971,2020/10/12 12:24,192
69,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,23.05620575,2020/10/12 12:24,192
73,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,52.01205826,2020/10/12 12:24,192
72,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,26.79005623,2020/10/12 12:24,192
70,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0.920000017,2020/10/12 12:24,192
71,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,4.780004025,2020/10/12 12:24,192
63,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:24,192
64,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:24,192
65,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:24,192
66,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:24,192
68,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,52.01065826,2020/10/12 12:24,192
49,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:24,192
37,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:24,0
38,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,0,2020/10/12 12:24,0
39,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:24,0
40,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:24,0
41,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:24,0
42,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:24,0
43,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,0,2020/10/12 12:24,0
44,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,0,2020/10/12 12:24,0
45,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,0,2020/10/12 12:24,0
46,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0,2020/10/12 12:24,0
47,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,0,2020/10/12 12:24,0
48,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,0,2020/10/12 12:24,0
25,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:23,0
26,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,0,2020/10/12 12:23,0
27,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:23,0
28,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:23,0
29,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:23,0
30,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:23,0
31,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,0,2020/10/12 12:23,0
32,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,0,2020/10/12 12:23,0
33,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,0,2020/10/12 12:23,0
34,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0,2020/10/12 12:23,0
35,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,0,2020/10/12 12:23,0
36,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,0,2020/10/12 12:23,0
13,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:22,32
14,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,0,2020/10/12 12:22,0
15,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:22,32
16,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:22,0
17,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:22,32
18,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:22,0
19,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,0,2020/10/12 12:22,0
20,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,0,2020/10/12 12:22,32
21,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,0,2020/10/12 12:22,0
22,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0,2020/10/12 12:22,0
23,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,0,2020/10/12 12:22,0
24,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,0,2020/10/12 12:22,0
1,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_03.OutPhyPV,0,0,2020/10/12 12:21,32
2,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_04.OutPhyPV,0,0,2020/10/12 12:21,0
3,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_PIDState_x.HMI_Wr_PIDState_05.OutPhyPV,0,0,2020/10/12 12:21,32
4,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_PV_Massflow,0,0,2020/10/12 12:21,0
5,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_SP_Massflow,0,0,2020/10/12 12:21,32
6,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.DB201_Total_Massflow,0,0,2020/10/12 12:21,0
7,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA103_PV_ST201_Temperature,0,0,2020/10/12 12:21,0
8,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA104_PV_ST201_Temperature,0,0,2020/10/12 12:21,32
9,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.KA105_PV_ST201_Temperature,0,0,2020/10/12 12:21,0
10,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF201_PV_Moisture,0,0,2020/10/12 12:21,0
11,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Moisture,0,0,2020/10/12 12:21,0
12,DietDAServer.Tags.Z2.PLC.Global.HMI_Wr_ShowValue.ZF202_PV_Temp,0,0,2020/10/12 12:21,0
