id,_BATCHID,_NUMERICID,_VALUE,_TIMESTAMP,_QUALITY,
20,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.ZF102_PV_Moisture,0,18.86000061,2020/10/12 12:19,192,
21,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.ZF102_PV_Temp,0,48.9600029,2020/10/12 12:19,192,
9,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.RB101_PV_Massflow,0,4004.300049,2020/10/12 12:18,192,
11,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.RB101_Total_Massflow,0,2109.203369,2020/10/12 12:18,192,
12,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.TB101_PV_Temperature,0,63.46870422,2020/10/12 12:18,192,
13,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.ZF102_PV_Moisture,0,18.86000061,2020/10/12 12:18,192,
14,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.ZF102_PV_Temp,0,48.9600029,2020/10/12 12:18,192,
2,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.RB101_PV_Massflow,0,0,2020/10/12 12:18,0,
3,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.RB101_SP_Massflow,0,0,2020/10/12 12:18,0,
4,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.RB101_Total_Massflow,0,0,2020/10/12 12:18,0,
5,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.TB101_PV_Temperature,0,0,2020/10/12 12:18,0,
6,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.ZF102_PV_B1_Trim,0,0,2020/10/12 12:18,192,
7,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.ZF102_PV_Moisture,0,0,2020/10/12 12:18,0,
8,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.ZF102_PV_Temp,0,0,2020/10/12 12:18,0,
1,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.ZF102_PV_B1_Trim,0,0,2020/10/12 12:18,192,
10,DietDAServer.Tags.Z1.PLC.Global.HMI_Wr_ShowValue.RB101_SP_Massflow,0,4000,2020/10/12 12:18,192,
