日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2017-11-05,利群(新版)烟丝,011 ,3500.1896,5.0150,3968.2581,18.0287,0.9177,49.7550,0.5964,0.6958,0.9816,60.0035,0.3504,2.8504,1.0000,220.0000,4000.1054,3.3055,4711.6240,17.0254,0.1588,2.0454,1.0000,18.8144,0.1248,2.6327,1.0000,37.8592,0.2098,4.5423,1.0000,79.9856,0.2577,94.2000,53.8585,0.5697,2.2575,100.0000,0.0527,0.0585,28.1676,1.0000,0.0345,72.3000,4099.9457,2.6775,4818.5249,18.7381,0.0571,2.6970,1.0000,72.8271,0.0429,3.2025,0.0060,81.6979,0.3242,2.3667,1.0000,99.9855,0.1061,3.0956,1.0000,12.0677,0.0749,1.9243,1.0000,51.4237,0.2903,2.7829,1.0000,4415.5366,26.9,67.0,24.5,58.1
2017-11-06,利群(新版)烟丝,012 ,3499.7526,4.3127,3962.4370,17.6980,0.9347,49.0756,0.4799,1.3368,1.0000,60.0701,0.4033,2.4217,1.0000,219.4000,3999.9631,3.2566,4679.7988,16.7923,0.1395,2.8866,1.0000,18.6732,0.1446,2.0131,1.0000,38.1345,0.2815,3.3927,1.0000,80.0109,0.3309,93.6500,54.8034,0.2676,5.9824,100.0000,0.0578,0.0753,21.8839,1.0000,0.0577,91.9000,4099.7419,3.0844,4786.7925,18.6143,0.0595,2.3218,1.0000,73.0113,0.1503,3.2032,0.0053,81.3316,0.4136,2.1505,1.0000,100.0032,0.1402,2.3705,1.0000,11.9783,0.0647,2.4651,1.0000,51.5468,0.3431,2.4742,1.0000,4396.5215,27.1,68.3,23.9,57.7
2017-11-06,利群(新版)烟丝,013 ,3500.2839,4.5052,3963.2539,17.8169,0.8874,49.1669,0.5874,1.0401,0.9991,59.8900,0.6361,1.5145,1.0000,219.7000,4000.0838,2.7671,4697.7710,16.7817,0.1485,2.7354,1.0000,18.7462,0.1383,2.2799,1.0000,38.1567,0.1477,6.4182,1.0000,80.0037,0.3450,94.0000,56.2860,0.9881,1.2529,100.0000,0.0650,0.0814,20.2106,1.0000,0.0474,94.6000,4099.6341,3.0721,4802.0469,18.5040,0.0619,1.6371,1.0000,73.0284,0.3484,3.2044,0.0079,81.4720,0.4694,1.7952,1.0000,100.0015,0.2133,1.5602,1.0000,12.0418,0.1035,1.4757,1.0000,49.8774,0.8740,0.3346,0.8423,4424.8911,26.8,67.3,24.1,57.8
2017-11-06,利群(新版)烟丝,014 ,3500.1815,4.6519,3976.3816,17.8825,0.8260,49.1113,0.6515,0.9664,0.9981,59.6836,0.7348,1.2174,0.9999,220.3000,3999.8915,3.0364,4702.7168,17.0267,0.1742,1.8624,1.0000,18.7021,0.1100,2.7335,1.0000,37.7578,0.1401,6.5596,1.0000,80.0185,0.2532,94.1000,56.2445,0.2453,5.1028,100.0000,0.0563,0.0805,20.4636,1.0000,0.0486,84.5000,4099.6628,2.4455,4796.3911,18.6286,0.0576,2.4819,1.0000,72.9336,0.3364,3.2033,0.0070,81.9229,0.3589,1.9291,1.0000,99.9853,0.1437,2.2860,1.0000,11.9079,0.0920,1.4780,1.0000,51.0627,0.4906,1.4014,1.0000,4403.4922,27.2,67.7,23.9,58.0
2017-11-06,利群(新版)烟丝,015 ,3499.9312,4.7124,3971.5615,17.9097,0.8428,49.1034,0.5411,1.1683,0.9998,59.9895,0.4164,2.3930,1.0000,220.1000,3999.7308,3.0870,4706.5879,16.9298,0.1193,2.9901,1.0000,18.6480,0.1597,1.7695,1.0000,37.9203,0.1217,7.9996,1.0000,79.9449,0.3922,94.2000,55.4564,0.6882,2.2009,100.0000,0.0619,0.0818,20.1237,1.0000,0.0725,86.1000,4100.0892,3.0174,4800.5239,18.5728,0.0636,1.9526,1.0000,72.6058,0.0443,3.2067,0.0037,82.6462,0.2932,1.5390,1.0000,99.9970,0.1805,1.8410,1.0000,11.9397,0.1061,1.3813,1.0000,51.9466,0.4915,1.9986,1.0000,4424.9790,27.0,68.5,24.0,57.9
2017-11-07,利群(新版)烟丝,016 ,3499.7217,5.2084,3966.4917,17.7595,0.7058,49.6477,0.5083,0.8868,0.9961,60.1000,0.3214,3.0076,1.0000,219.7000,3999.6527,3.2932,4688.5947,16.6966,0.1272,3.4146,1.0000,18.8393,0.1153,2.7777,1.0000,38.0748,0.1976,4.9335,1.0000,80.0204,0.3340,93.8500,57.0447,0.4485,2.1964,100.0000,0.0444,0.0519,31.8173,1.0000,0.0833,103.8000,4100.0372,3.1391,4790.4121,18.6074,0.0473,2.8721,1.0000,72.9554,0.2884,3.2062,0.0062,80.9565,0.2888,3.4124,1.0000,100.0001,0.1715,1.9430,1.0000,12.0415,0.0639,2.3919,1.0000,49.2857,0.5098,0.1868,0.7124,4405.1270,27.1,68.4,24.1,57.9
2017-11-07,利群(新版)烟丝,017 ,3499.9178,4.2344,3921.6221,17.6974,0.7895,49.4303,0.5628,0.9297,0.9974,59.8675,0.5277,1.8112,1.0000,219.0000,3999.6477,2.9842,4694.9419,16.7425,0.1556,2.6940,1.0000,18.8498,0.0964,3.2857,1.0000,37.7643,0.3247,2.8380,1.0000,80.0298,0.2672,93.9000,56.3301,0.5042,2.4261,100.0000,0.0491,0.0679,24.2961,1.0000,0.0012,100.6000,4099.8613,2.9752,4813.0215,18.7385,0.0556,2.7690,1.0000,72.6402,0.2078,3.2043,0.0058,80.4301,0.4561,1.7760,1.0000,100.0031,0.1747,1.9017,1.0000,11.9603,0.1061,1.4468,1.0000,52.0000,0.4453,2.2457,1.0000,4417.7739,26.7,68.1,23.9,58.0
2017-11-08,利群(新版)烟丝,018 ,3500.5227,13.3041,3974.6875,17.7644,0.8376,48.4010,0.7167,1.2088,0.9999,59.9385,0.4080,2.4010,1.0000,220.2000,4000.2023,3.1540,4683.8091,16.9173,0.1461,2.4710,1.0000,18.8147,0.1601,2.0516,1.0000,37.9921,1.0145,0.9831,0.9969,79.9967,0.1930,93.7000,55.7138,0.6133,2.3297,100.0000,0.0557,0.0734,22.4409,1.0000,0.0254,97.0000,4100.1279,2.5616,4798.2012,18.7547,0.0686,2.1639,1.0000,73.0421,0.2827,3.2062,0.0068,81.7625,0.2893,2.5777,1.0000,99.9882,0.1828,1.8019,1.0000,11.9716,0.1287,1.2220,0.9999,51.3120,0.4595,1.6772,1.0000,4408.9146,26.8,67.9,23.8,57.9
2017-11-09,利群(新版)烟丝,019 ,3499.8399,4.8664,3966.0105,17.9298,0.9262,49.2713,0.6209,0.9280,0.9973,59.9479,0.4038,2.4336,1.0000,219.8000,4000.1084,3.4333,4719.6802,17.0708,0.1051,2.9472,1.0000,18.8100,0.1628,2.0268,1.0000,38.1629,0.3452,2.7399,1.0000,79.9488,0.2931,94.4500,55.4891,0.2889,5.2047,100.0000,0.0655,0.0965,17.0482,1.0000,0.0597,82.6000,4100.0437,2.8861,4764.9282,18.5842,0.0566,2.2609,1.0000,72.9445,0.2184,3.2084,0.0051,81.8284,0.2671,2.7103,1.0000,100.0055,0.1525,2.1737,1.0000,11.9324,0.1066,1.3528,1.0000,51.6374,0.4707,1.8676,1.0000,4374.0303,27.1,67.7,24.1,58.1
2017-11-09,利群(新版)烟丝,020 ,3500.1488,4.5888,3965.5876,17.8691,0.8666,49.5334,0.5833,0.8381,0.9940,60.0057,0.3679,2.7130,1.0000,219.7000,4000.1442,3.2540,4703.1050,16.7467,0.1307,3.1967,1.0000,18.8308,0.1172,2.7566,1.0000,38.1227,0.1540,6.2273,1.0000,79.9934,0.2429,94.1500,55.4481,0.6600,2.2989,100.0000,0.0717,0.0982,16.7253,1.0000,0.0934,99.7000,4100.4597,2.5153,4818.1694,18.5981,0.0541,2.4547,1.0000,72.7354,0.1896,3.2042,0.0054,81.7549,0.2403,3.1137,1.0000,99.9925,0.1864,1.7753,1.0000,12.1046,0.0628,2.0985,1.0000,52.5869,0.2387,3.3693,1.0000,4443.1753,27.0,68.0,24.0,57.8
