日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2017-12-01,利群(新版)烟丝,001 ,3500.1066,4.6046,3927.0210,17.6196,0.8557,48.8390,0.7487,0.9621,0.9981,60.0246,0.4249,2.3339,1.0000,217.7000,3999.5631,3.1770,4695.4971,16.7048,0.1541,2.8023,1.0000,19.0970,0.1483,1.5800,1.0000,37.1092,0.2395,2.9354,1.0000,79.9228,0.5137,93.9500,55.8913,0.2797,4.8974,100.0000,0.0610,0.0787,20.9236,1.0000,0.0427,103.5000,4100.0946,2.7201,4826.4033,18.7502,0.0614,2.4420,1.0000,73.1696,0.1815,3.2071,0.0047,80.0997,0.3516,1.9903,1.0000,100.0043,0.1701,1.9515,1.0000,11.9374,0.0577,2.5273,1.0000,49.4835,0.2419,0.6664,0.9772,4393.6963,26.9,68.5,24.0,57.6
2017-12-01,利群(新版)烟丝,002 ,3499.7049,4.1503,3968.5659,17.6860,0.9272,49.2329,0.6669,0.8832,0.9960,59.9807,0.4964,2.0015,1.0000,219.9000,3999.7862,3.2272,4705.7544,16.6783,0.1660,2.6543,1.0000,19.1095,0.1635,1.4076,1.0000,37.3453,0.1999,3.9117,1.0000,80.0667,0.6244,94.1500,55.3755,0.4321,3.5672,100.0000,0.0628,0.0887,18.5510,1.0000,0.0371,105.8000,4099.9700,2.9835,4826.8477,18.8429,0.0554,2.1469,1.0000,73.0304,0.2760,3.2086,0.0050,80.2404,0.3618,2.0639,1.0000,99.9961,0.1546,2.1474,1.0000,11.9535,0.0626,2.4154,1.0000,49.6138,0.3986,0.5133,0.9382,4395.5562,27.0,67.0,24.0,57.7
2017-12-01,利群(新版)烟丝,003 ,3499.2125,4.3244,3961.7810,17.7427,0.8535,49.3255,0.6789,0.8222,0.9932,60.0244,0.3707,2.6758,1.0000,219.6000,3999.9160,3.2569,4711.2104,16.9251,0.1410,2.5408,1.0000,19.1311,0.1946,1.1460,0.9997,37.9806,0.1901,5.2270,1.0000,79.9619,0.6479,94.3500,54.7167,0.2154,7.2999,100.0000,0.0599,0.0675,24.3881,1.0000,0.1335,94.6000,4100.0466,2.8042,4861.7334,18.8134,0.0566,2.2774,1.0000,73.0465,0.2619,3.2053,0.0089,79.8170,0.3335,1.8163,1.0000,99.9914,0.1856,1.7801,1.0000,11.9258,0.0870,1.6308,1.0000,50.1043,0.4406,0.8355,0.9939,4428.9316,27.1,68.0,23.9,57.8
2017-12-01,利群(新版)烟丝,004 ,3499.7807,4.7183,3963.5850,17.7838,0.7974,49.6734,0.5661,0.7811,0.9904,60.1458,0.4349,2.1878,1.0000,219.6000,4000.1731,3.0890,4712.2881,16.8939,0.1608,2.2927,1.0000,18.9322,0.1837,1.5743,1.0000,37.9749,0.2621,3.7838,1.0000,79.9422,0.4666,94.2500,54.3906,0.2275,6.4323,100.0000,0.0617,0.0837,19.6659,1.0000,0.0045,91.1000,4099.5336,2.3216,4758.2642,18.6221,0.0475,2.9622,1.0000,73.2504,0.3825,3.2054,0.0068,81.9911,0.2242,2.9872,1.0000,99.9825,0.1824,1.7953,1.0000,11.9889,0.0581,2.8058,1.0000,49.2268,0.7758,0.0974,0.6150,4345.6694,27.1,68.3,23.5,57.0
2017-12-01,利群(新版)烟丝,005 ,3499.6542,4.6222,3978.6179,17.7544,0.8929,49.5373,0.5235,0.9314,0.9974,59.9393,0.4883,2.0063,1.0000,220.5000,3999.8346,3.2915,4718.6401,16.8105,0.1667,2.3789,1.0000,18.9745,0.1757,1.5665,1.0000,37.9117,0.2086,4.6533,1.0000,79.8813,0.6724,94.4500,55.2835,0.1703,9.2319,100.0000,0.0627,0.0720,22.8678,1.0000,0.0818,95.5000,4099.6577,2.5805,4824.0425,18.6867,0.0528,3.0732,1.0000,73.0135,0.3205,3.2058,0.0064,81.7282,0.2553,2.9660,1.0000,99.9957,0.1377,2.4107,1.0000,11.9871,0.0750,2.1659,1.0000,50.4022,0.5583,0.8372,0.9940,4407.6616,27.0,67.7,23.9,57.6
2017-12-02,利群(新版)烟丝,006 ,3499.7027,5.0031,3984.0830,18.2509,0.8027,49.4705,0.7851,0.6494,0.9743,59.9784,0.5299,1.8736,1.0000,220.8000,3999.8336,3.0810,4715.5361,17.2546,0.1645,1.5103,1.0000,18.9170,0.2068,1.4230,1.0000,37.7534,0.3026,3.0328,1.0000,79.9562,0.3735,94.4000,55.1733,0.3502,4.5947,100.0000,0.0551,0.0672,24.5284,1.0000,0.0947,71.9000,4099.9267,2.3860,4876.0361,18.7853,0.0604,2.2883,1.0000,72.8029,0.2906,3.2036,0.0063,81.3803,0.3403,2.5662,1.0000,99.9946,0.1820,1.8213,1.0000,11.9771,0.0862,1.8448,1.0000,50.9402,0.4306,1.5020,1.0000,4455.2759,26.9,67.6,24.0,57.4
2017-12-02,利群(新版)烟丝,007 ,3499.8311,4.6135,3969.4839,17.6530,1.0202,49.9884,0.5943,0.5674,0.9556,59.9722,0.5163,1.9191,1.0000,219.5000,4000.2168,3.1197,4730.0962,16.8016,0.1332,2.9987,1.0000,19.0163,0.2235,1.1690,0.9998,37.5308,0.1791,4.7089,1.0000,79.9996,0.3905,94.6000,53.8526,0.4077,3.1499,100.0000,0.0635,0.0944,17.4374,1.0000,0.0020,91.7000,4100.0527,3.1732,4796.7080,18.5967,0.0409,3.2371,1.0000,73.0923,0.2307,3.2035,0.0083,82.2551,0.3266,1.7811,1.0000,99.9933,0.1461,2.2665,1.0000,11.9526,0.0645,2.3400,1.0000,50.7737,0.5918,0.9990,0.9986,4382.7690,27.1,68.5,24.0,57.6
2017-12-02,利群(新版)烟丝,008 ,3499.4630,4.8751,3958.2251,18.1088,0.8989,49.9031,0.6224,0.5875,0.9610,59.8946,0.3798,2.5404,1.0000,219.3000,3999.9160,3.2166,4711.9644,17.1069,0.1484,2.0062,1.0000,19.0005,0.1413,1.8860,1.0000,38.0688,0.1532,6.3792,1.0000,79.9568,0.4856,94.2500,55.9695,0.3474,3.8671,100.0000,0.0504,0.0763,21.6312,1.0000,0.0114,67.6000,4099.7146,2.8647,4824.4580,18.6312,0.0439,3.2704,1.0000,72.9451,0.3157,3.2027,0.0063,81.5987,0.2613,3.0636,1.0000,100.0039,0.1657,2.0039,1.0000,11.9221,0.0596,2.3626,1.0000,50.7749,0.3608,1.6400,1.0000,4407.6880,27.0,67.6,23.8,57.9
2017-12-02,利群(新版)烟丝,009 ,3499.9836,4.8085,3948.9290,18.0417,0.8339,50.4877,0.4897,0.3487,0.8523,59.9599,0.2961,3.3321,1.0000,218.9000,3999.8916,3.5671,4718.8579,16.9427,0.1205,2.9250,1.0000,19.0333,0.2133,1.1984,0.9998,37.5327,0.3511,2.4045,1.0000,79.9713,0.5177,94.4000,55.3121,0.8606,1.8157,100.0000,0.0486,0.0621,26.5726,1.0000,0.0242,76.0000,4099.8553,2.3466,4898.5752,18.6933,0.0521,3.1545,1.0000,72.6554,0.2516,3.2011,0.0078,81.4560,0.2501,3.3905,1.0000,100.0109,0.1903,1.7324,1.0000,11.9884,0.0614,2.6496,1.0000,51.0611,0.4785,1.4357,1.0000,4477.9346,26.9,68.4,23.9,58.2
2017-12-02,利群(新版)烟丝,010 ,3499.8845,4.8840,3966.7959,18.0206,0.8733,50.0484,0.6394,0.4960,0.9316,60.0006,0.3874,2.5809,1.0000,219.9000,4000.0504,3.1734,4721.2324,17.0498,0.1619,1.9563,1.0000,18.9351,0.1156,2.4949,1.0000,37.0876,0.1546,4.4996,1.0000,79.9822,0.5526,94.5000,55.5328,0.1814,8.2108,100.0000,0.0471,0.0554,29.8275,1.0000,0.0798,71.9000,4099.8297,2.8520,4759.7334,18.7211,0.0620,2.5730,1.0000,73.0916,0.4080,3.2029,0.0078,81.8872,0.3441,2.0467,1.0000,100.0006,0.1974,1.6872,1.0000,12.0536,0.0797,1.8674,1.0000,49.6276,0.6670,0.3136,0.8266,4329.0933,27.0,68.0,24.1,59.2
