日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2020-02-16,利群(新版)烟丝,011 ,4000.7698,4.8313,3985.5403,19.4677,0.8302,60.2336,0.2273,4.0560,1.0000,63.2537,0.6691,1.3680,1.0000,240.0000,4199.8831,4.4434,4745.4507,17.4098,0.1458,1.3490,1.0000,19.4402,0.1273,1.4659,1.0000,37.2025,0.9986,0.7352,0.9862,84.0069,0.1637,94.9500,53.9872,0.3159,2.0968,100.0000,0.0997,0.1754,9.3141,1.0000,0.0432,68.7000,3999.9654,2.1503,4818.2222,18.4841,0.0541,2.9826,1.0000,33.6804,0.0178,419.9926,0.3088,134.6283,0.1171,4.9339,0.0019,1.2159,0.0025,80.5508,0.6023,1.4116,1.0000,0.3198,0.0011,0.0000,62.8451,0.2119,60.4813,0.3675,-20.1869,1.4154,135.4098,0.4100,0.4798,100.0000,100.0096,0.1525,2.1646,1.0000,12.2212,0.1173,1.3603,1.0000,58.8791,0.4032,2.3800,1.0000,4323.4619,26.8,67.8,22.3,60.7
2020-02-16,利群(新版)烟丝,012 ,4000.4827,5.0635,3989.8264,19.5432,0.6991,60.0808,0.3867,2.5164,1.0000,62.9996,0.3137,3.1874,1.0000,240.2000,4200.5314,4.3619,4742.4531,17.4740,0.1221,1.4362,1.0000,19.4352,0.0790,2.3833,1.0000,38.0345,0.0518,19.0676,1.0000,83.9864,0.2698,94.9000,54.8998,0.2529,3.8217,100.0000,0.0881,0.1196,13.6930,1.0000,0.0537,67.6000,4000.1068,2.2260,4821.7070,18.4595,0.0541,2.8306,1.0000,33.6978,0.0172,419.9965,0.3357,134.6543,0.1179,4.9325,0.0011,1.2180,0.0020,81.1356,0.1497,6.3764,1.0000,0.3201,0.0011,0.0000,62.5571,0.5611,60.2097,0.3959,-20.2482,1.5228,134.3596,0.2459,2.2239,100.0000,100.0019,0.1843,1.8055,1.0000,12.2057,0.0778,2.1171,1.0000,59.2182,0.3538,2.6207,1.0000,4325.6338,26.7,68.2,22.4,60.6
2020-02-16,利群(新版)烟丝,013 ,4000.0895,4.7132,3993.7292,19.5273,0.7360,60.1799,0.3933,2.3901,1.0000,63.0219,0.3880,2.5585,1.0000,240.5000,4199.9742,4.3594,4753.9136,17.4312,0.1271,1.4920,1.0000,19.4565,0.0943,1.9216,1.0000,38.0683,0.1404,6.9612,1.0000,83.9938,0.2897,95.1500,57.0063,0.8397,0.3945,100.0000,0.0820,0.1597,10.2672,1.0000,0.0754,70.8000,4000.0022,2.3869,4851.4370,18.4743,0.0644,2.4562,1.0000,33.6985,0.0170,419.9478,0.3275,134.6289,0.1194,4.9327,0.0012,1.2202,0.0022,81.0712,0.2498,3.9077,1.0000,0.3199,0.0010,0.0000,62.6041,0.2586,60.0645,0.3423,-20.2106,1.3024,133.4313,0.2940,2.9121,100.0000,100.0049,0.1606,2.0653,1.0000,12.1893,0.1020,1.5995,1.0000,59.3848,0.3618,2.4095,1.0000,4348.0000,26.7,68.4,22.4,60.8
2020-02-17,利群(新版)烟丝,014 ,4000.5794,4.8666,3990.5837,19.7030,0.7732,60.3037,0.4480,2.0060,1.0000,63.0799,0.3580,2.7192,1.0000,240.7000,4199.9194,4.8080,4739.1450,17.6573,0.2151,0.5311,0.9445,19.4240,0.1085,1.7696,1.0000,38.0530,0.5356,1.8343,1.0000,84.0513,0.1564,94.9000,55.4676,0.3291,2.5646,100.0000,0.0837,0.1468,11.1667,1.0000,0.1235,59.4000,3999.8259,2.3857,4776.5791,18.5757,0.0507,2.7868,1.0000,33.9257,0.0171,420.0000,0.2968,134.5538,0.1039,4.9369,0.0013,1.2183,0.0019,81.0432,0.1923,5.1250,1.0000,0.3202,0.0010,0.0000,62.1742,0.4217,59.7906,0.4253,-20.1429,1.4028,132.8057,0.1429,6.5429,100.0000,99.9946,0.1740,1.9058,1.0000,12.1723,0.1269,1.2410,0.9999,59.4426,0.3807,2.2390,1.0000,4283.9199,27.0,67.8,22.7,61.1
2020-02-17,利群(新版)烟丝,015 ,3999.4636,4.9374,3995.3086,19.8302,0.7235,60.4866,0.4226,1.9825,1.0000,62.9925,0.2546,3.9177,1.0000,240.6000,4200.2589,3.8618,4752.6865,17.7577,0.1251,0.6453,0.9736,19.4337,0.0903,2.0903,1.0000,38.1967,0.1699,5.4992,1.0000,84.0247,0.2680,95.1000,55.2214,0.7364,1.2578,100.0000,0.0706,0.0868,18.9242,1.0000,0.0487,54.3000,3999.9522,2.4162,4865.9194,18.5446,0.0585,2.5937,1.0000,33.9407,0.0159,419.9845,0.2898,134.5101,0.1033,4.9386,0.0013,1.2200,0.0019,81.1863,0.1929,4.8634,1.0000,0.3199,0.0010,0.0000,62.7583,0.1706,59.7421,0.3187,-20.1409,1.6283,132.8642,0.3945,2.4198,100.0000,100.0001,0.1652,2.0175,1.0000,12.1836,0.1440,1.1197,0.9994,59.7664,0.3386,2.1987,1.0000,4364.4063,26.7,68.3,22.7,60.8
2020-02-17,利群(新版)烟丝,016 ,3999.3336,5.7856,3995.3401,19.3324,0.5745,59.9580,0.4356,2.2633,1.0000,63.0646,0.3084,3.1727,1.0000,240.7000,4200.3702,4.5160,4745.0659,17.5398,0.1233,1.2441,0.9999,19.4174,0.0833,2.3322,1.0000,38.0438,0.1087,9.0655,1.0000,83.9908,0.1187,95.0000,54.2327,0.2841,2.6196,100.0000,0.0816,0.1435,11.4209,1.0000,0.1040,69.1000,4000.1144,2.1957,4823.6816,18.4673,0.0562,2.7705,1.0000,35.5378,0.0144,419.9916,0.2502,133.4426,0.0880,4.9893,0.0016,1.1884,0.0017,80.9294,0.2198,4.4427,1.0000,0.3201,0.0013,0.0000,61.3999,0.6113,60.0640,0.2772,-20.1639,1.4322,134.9408,0.4254,0.8299,100.0000,100.0025,0.1773,1.8750,1.0000,12.1962,0.1244,1.3294,0.9999,59.3038,0.5844,1.5380,1.0000,4331.7134,26.8,67.4,22.6,60.9
2020-02-17,利群(新版)烟丝,017 ,4000.0809,5.1583,3984.9583,19.5212,0.7311,60.3129,0.2679,3.3436,1.0000,63.1766,0.4675,2.0130,1.0000,240.0000,4200.0845,4.6627,4746.5923,17.5670,0.1473,0.9802,0.9984,19.4298,0.0968,1.9636,1.0000,37.8600,0.4329,2.2024,1.0000,83.9925,0.1303,95.0000,54.2469,0.1851,4.0456,100.0000,0.0580,0.0662,24.8935,1.0000,0.0718,61.1000,4000.2797,2.4398,4807.3145,18.4219,0.1621,0.8678,0.9952,35.4365,0.0341,419.9988,0.2224,132.6970,0.0898,5.0260,0.0027,1.1860,0.0021,81.0550,0.1860,5.2765,1.0000,0.3204,0.0012,0.0000,61.5812,1.1088,59.8954,0.4251,-20.2669,1.4095,132.3783,0.7741,1.0241,100.0000,100.0087,0.2227,1.4840,1.0000,12.1723,0.1001,1.5722,1.0000,59.7073,0.3658,2.0892,1.0000,4081.0574,26.8,68.5,23.5,59.9
2020-02-17,利群(新版)烟丝,018 ,3999.4328,4.9653,3988.5884,19.4436,0.7952,59.9430,0.4556,2.1533,1.0000,62.9793,0.3123,3.1802,1.0000,240.1000,4200.3153,4.7013,4742.1719,17.6393,0.1131,1.0627,0.9993,19.4209,0.0950,2.0325,1.0000,38.2867,0.1299,6.9650,1.0000,84.0265,0.2277,94.9500,54.6725,0.4708,1.8922,100.0000,0.0487,0.0756,21.8454,1.0000,0.1124,59.4000,3999.7629,1.9888,4792.9614,18.4628,0.0555,2.7791,1.0000,35.4742,0.0147,420.0214,0.2821,132.7530,0.1060,5.0231,0.0015,1.1892,0.0020,81.6776,0.5390,1.4362,1.0000,0.3203,0.0012,0.0000,61.9087,0.7856,59.6656,0.3454,-20.1402,1.3497,131.9133,0.5114,1.2471,100.0000,100.0032,0.1887,1.7608,1.0000,12.1923,0.1105,1.4852,1.0000,59.6499,0.2998,2.6134,1.0000,4330.9448,26.8,67.9,23.6,59.9
2020-02-17,利群(新版)烟丝,019 ,4000.5123,5.5311,3986.9324,19.4777,0.7606,60.1761,0.4209,2.2363,1.0000,62.9754,0.3457,2.8692,1.0000,240.1000,4200.5782,4.4785,4740.7036,17.5736,0.1337,1.0632,0.9993,19.4311,0.0804,2.3574,1.0000,38.1968,0.2061,4.5332,1.0000,83.9868,0.1122,94.8500,54.7293,0.3033,2.9998,100.0000,0.0614,0.0664,24.7926,1.0000,0.0379,62.9000,3999.8848,1.9938,4794.3848,18.4345,0.0516,2.8072,1.0000,35.4795,0.0147,420.0112,0.2728,132.7733,0.0958,5.0220,0.0012,1.1847,0.0019,80.8849,0.3052,3.1511,1.0000,0.3203,0.0012,0.0000,61.5042,0.7685,59.6756,0.3215,-20.1398,1.3965,132.3851,0.5071,1.5678,100.0000,99.9996,0.1812,1.8385,1.0000,12.1183,0.0692,2.0149,1.0000,59.8437,0.3259,2.2053,1.0000,4336.1294,26.7,68.2,23.8,60.0
2020-02-17,利群(新版)烟丝,020 ,3999.6893,5.2101,3987.3572,19.5912,0.7219,60.3105,0.3236,2.7704,1.0000,63.1595,0.4095,2.3124,1.0000,240.1000,4199.8839,4.5071,4751.9419,17.5739,0.1477,0.9614,0.9980,19.4314,0.0946,2.0037,1.0000,37.9241,0.1373,7.0997,1.0000,83.9789,0.1513,95.1500,54.3335,0.4435,1.7539,100.0000,0.0888,0.1389,11.7862,1.0000,0.1170,59.5000,3999.8699,2.0600,4832.1299,18.4697,0.0572,2.7356,1.0000,35.4750,0.0149,420.0164,0.2938,132.7132,0.1057,5.0247,0.0014,1.1854,0.0020,81.1340,0.1051,9.0934,1.0000,0.3201,0.0012,0.0000,61.5534,0.9683,59.7824,0.3062,-20.0995,1.3068,133.4637,0.3436,2.4608,100.0000,100.0041,0.1388,2.3914,1.0000,12.1163,0.0666,2.0838,1.0000,60.1692,0.3028,2.0151,1.0000,4367.4961,26.7,68.4,23.8,59.9
