日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2020-01-03,利群(新版)烟丝,011 ,3999.6507,4.7453,3986.3713,19.2782,0.8791,59.4233,0.8365,0.9657,0.9981,62.8941,0.2685,3.5929,1.0000,240.2000,4199.5315,3.9333,4743.1167,17.6202,0.1101,1.1500,0.9997,19.1890,0.0814,3.3221,1.0000,37.8339,0.1209,7.8148,1.0000,83.9871,0.1287,94.8500,54.7380,0.8844,1.0320,100.0000,0.0746,0.0737,22.2790,1.0000,0.0130,51.6000,4000.1123,1.5937,4730.2432,18.4638,0.0521,2.9685,1.0000,35.3139,0.0185,420.0021,0.2807,131.7358,0.0990,5.0696,0.0015,1.1999,0.0020,82.6281,0.2714,1.6849,1.0000,0.3197,0.0013,0.0000,68.9487,0.1653,57.7293,0.4633,-20.2005,1.5154,133.9964,0.5482,1.2182,100.0000,100.0040,0.1751,1.8964,1.0000,12.1024,0.0934,1.4364,1.0000,59.6490,0.3504,2.2365,1.0000,4284.6196,26.7,67.6,23.1,58.6
2020-01-03,利群(新版)烟丝,012 ,3999.5127,21.7961,3985.0125,19.2901,0.8612,59.9381,0.7408,1.3221,0.9999,62.6810,0.5440,1.6427,1.0000,240.0000,4200.0371,3.6890,4769.7148,17.6319,0.1786,0.6870,0.9803,19.2036,0.1068,2.4846,1.0000,37.7300,0.1399,6.5060,1.0000,83.9189,0.4277,95.5000,54.0748,0.3629,1.9057,100.0000,0.0698,0.1066,15.4212,1.0000,0.1108,51.1000,3999.8902,1.5908,4798.8345,18.5086,0.0525,3.1196,1.0000,35.3136,0.0235,420.0155,0.2714,131.8732,0.0900,5.0642,0.0014,1.2025,0.0021,81.8731,0.2787,2.5440,1.0000,0.3197,0.0013,0.0000,69.2977,0.1970,56.7637,0.3292,-20.1599,1.4411,134.1250,0.3436,1.8192,100.0000,100.0032,0.1817,1.8283,1.0000,12.1274,0.1141,1.2483,0.9999,59.2983,0.2766,3.2558,1.0000,4352.0625,26.5,68.1,23.1,58.4
2020-01-04,利群(新版)烟丝,013 ,3999.8096,5.1748,3984.3672,18.9585,0.8352,59.6264,0.5787,1.5129,1.0000,63.0521,0.1808,5.4340,1.0000,240.0000,4199.8798,3.7000,4757.4946,17.5946,0.1632,0.8281,0.9935,19.2182,0.0833,3.1282,1.0000,36.7634,0.3244,1.8122,1.0000,83.9010,0.5975,95.2500,54.2745,0.2640,2.8721,100.0000,0.1094,0.1859,8.7687,1.0000,0.1052,53.0000,3999.8263,1.9626,4812.9072,18.5079,0.0611,2.6835,1.0000,35.3402,0.0179,420.0132,0.2919,131.8805,0.1043,5.0629,0.0016,1.2035,0.0021,82.1718,0.2739,2.2247,1.0000,0.3197,0.0012,0.0000,69.5318,0.1914,56.6270,0.2802,-20.1380,1.3743,134.6329,0.1163,3.9167,100.0000,100.0032,0.2068,1.6069,1.0000,12.0646,0.1076,1.1295,0.9996,59.4454,0.2869,2.9679,1.0000,4359.5854,26.8,68.5,23.1,58.2
2020-01-04,利群(新版)烟丝,014 ,4000.4863,5.5657,3981.2673,18.9565,0.9552,59.8705,0.4774,2.0041,1.0000,63.2969,0.3757,2.3980,1.0000,239.8000,4199.8226,4.1820,4760.9600,17.5736,0.1491,0.9532,0.9979,19.1852,0.0899,3.0196,1.0000,37.9677,0.0631,15.6822,1.0000,84.0144,0.2183,95.3000,53.6184,0.4508,1.1968,100.0000,0.0462,0.1158,14.2565,1.0000,0.0849,58.0000,3999.8000,2.3155,4803.7749,18.4395,0.0596,2.4582,1.0000,35.3399,0.0169,419.9616,0.2810,131.8388,0.0990,5.0639,0.0014,1.2039,0.0019,82.1269,0.2983,2.0930,1.0000,0.3198,0.0013,0.0000,69.6054,0.1457,56.5233,0.3277,-20.1511,1.6564,133.4882,0.2164,3.8698,100.0000,99.9995,0.1704,1.9552,1.0000,12.0818,0.1069,1.1907,0.9998,59.2458,0.3176,2.8907,1.0000,4356.6230,26.9,67.4,23.1,58.7
2020-01-04,利群(新版)烟丝,015 ,3999.5820,5.1443,3974.7783,18.9037,0.7698,59.8933,0.3999,2.4119,1.0000,62.9918,0.3008,3.3154,1.0000,239.4000,4200.0460,3.9765,4766.2178,17.4355,0.1413,1.3315,1.0000,19.1834,0.0823,3.3067,1.0000,38.2124,0.0808,11.4982,1.0000,83.9404,0.6055,95.4000,55.1882,0.4010,2.3372,100.0000,0.1292,0.2190,7.4124,1.0000,0.0794,64.5000,4000.0572,2.0142,4765.3711,18.3827,0.0531,2.4015,1.0000,35.3360,0.0160,419.9581,0.2689,131.8981,0.0930,5.0613,0.0013,1.2011,0.0021,82.3682,0.2680,2.0297,1.0000,0.3197,0.0012,0.0000,69.4746,0.2031,56.3006,0.3370,-20.0555,1.4182,133.0273,0.1529,6.4818,100.0000,100.0021,0.1764,1.8862,1.0000,12.0728,0.1199,1.0362,0.9991,59.2342,0.3475,2.6531,1.0000,4325.7524,26.9,67.7,23.1,58.4
2020-01-04,利群(新版)烟丝,016 ,3999.8615,4.6173,3980.2600,18.9589,0.7652,59.9969,0.3602,2.7731,1.0000,62.9899,0.3308,3.0125,1.0000,239.7000,4199.8959,3.8582,4768.7129,17.4589,0.1322,1.3642,1.0000,19.1732,0.0908,3.0368,1.0000,38.2800,0.1224,7.4050,1.0000,83.9733,0.5920,95.5000,53.4952,0.6671,0.7471,97.5410,0.1134,0.2051,7.9423,1.0000,0.1318,60.1000,3999.9940,1.6574,4833.1318,18.3996,0.0502,2.6526,1.0000,35.3373,0.0190,420.0056,0.3155,131.9036,0.1102,5.0617,0.0013,1.2022,0.0021,82.1960,0.2727,2.2053,1.0000,0.3198,0.0012,0.0000,69.6497,0.2434,56.3026,0.3877,-20.2152,1.5992,133.1108,0.3275,2.9411,100.0000,100.0000,0.1550,2.1509,1.0000,12.0780,0.1106,1.1396,0.9997,59.3909,0.3501,2.4841,1.0000,4381.2563,26.8,68.2,23.1,58.7
2020-01-04,利群(新版)烟丝,017 ,3999.5200,5.3733,3977.5164,19.0185,0.7672,60.0794,0.4199,2.3187,1.0000,63.0870,0.3551,2.7342,1.0000,239.4000,4200.3347,4.1822,4761.4468,17.4352,0.1536,1.2257,0.9999,19.2070,0.0832,3.1762,1.0000,38.2477,0.0983,9.3303,1.0000,84.0422,1.7501,95.2500,55.8466,0.3869,1.8553,100.0000,0.0350,0.1181,14.0091,1.0000,0.0221,61.7000,4000.0450,1.4073,4743.1704,18.4632,0.0471,3.2767,1.0000,35.1599,0.0384,419.9845,0.2356,131.7994,0.0982,5.0656,0.0032,1.2038,0.0017,81.2843,0.3160,2.8645,1.0000,0.3197,0.0020,0.0000,68.8467,1.0991,56.9422,0.1817,-19.9800,1.1311,135.4288,0.3243,0.5870,100.0000,100.0107,0.2186,1.5082,1.0000,12.2218,0.1537,1.0370,0.9987,58.3620,0.6364,1.2372,0.9999,4310.5786,26.7,68.6,23.1,58.8
2020-01-04,利群(新版)烟丝,018 ,3999.1486,10.3712,3982.1802,18.9900,0.8619,60.1265,0.3977,2.4082,1.0000,63.0745,0.3601,2.7084,1.0000,239.9000,4199.7024,3.5136,4760.1904,17.4185,0.1594,1.2157,0.9999,19.1806,0.0878,3.1104,1.0000,38.1074,0.1615,5.9700,1.0000,83.9171,0.6533,95.3000,54.5057,0.4815,1.7347,100.0000,0.1599,0.3740,4.3136,1.0000,0.1010,63.2000,4000.1361,2.0958,4816.3022,18.5550,0.0495,2.9992,1.0000,35.2656,0.0297,420.0319,0.2650,131.7602,0.0990,5.0692,0.0023,1.2035,0.0017,81.9859,0.2574,2.6088,1.0000,0.3202,0.0016,0.0000,67.8959,1.1176,56.8215,0.2832,-20.2174,1.5311,134.1353,0.3690,1.6846,100.0000,100.0023,0.1335,2.4917,1.0000,12.1787,0.0806,1.9789,1.0000,59.0395,0.3343,2.9519,1.0000,4361.1636,26.7,67.9,23.1,58.4
2020-01-04,利群(新版)烟丝,019 ,3999.9497,5.6257,3984.1003,18.9380,0.9011,59.5844,0.6660,1.2934,0.9999,62.6874,0.4365,2.0523,1.0000,240.0000,4199.5693,3.5922,4762.0117,17.4784,0.1124,1.5467,1.0000,19.2152,0.0744,3.5160,1.0000,38.2835,0.0844,10.7243,1.0000,83.9302,0.5368,95.3500,55.0516,0.2630,3.7375,100.0000,0.1097,0.2367,6.8880,1.0000,0.1153,61.5000,3999.9848,1.9368,4798.7817,18.5578,0.0530,2.7823,1.0000,35.2905,0.0245,420.0342,0.2545,131.8802,0.0921,5.0636,0.0020,1.2064,0.0021,82.2360,0.2237,2.6283,1.0000,0.3198,0.0012,0.0000,70.2170,0.2173,56.5423,0.2859,-20.1272,1.2510,132.9408,0.4294,2.2826,100.0000,100.0044,0.2383,1.3924,1.0000,12.1805,0.0433,3.7009,1.0000,59.3815,0.3220,2.7106,1.0000,4345.2593,26.8,67.5,23.2,58.5
2020-01-04,利群(新版)烟丝,020 ,4000.6231,5.1648,3983.9370,18.9480,0.7785,59.1294,0.8932,0.7947,0.9914,62.7831,0.3843,2.4141,1.0000,239.8000,4199.7500,4.0737,4759.5952,17.4798,0.1357,1.2778,0.9999,19.1904,0.0945,2.8558,1.0000,38.2931,0.0991,9.1021,1.0000,83.9378,0.5875,95.3000,54.8726,0.2341,4.0906,100.0000,0.1155,0.3518,4.6285,1.0000,0.1136,62.5000,4000.0947,2.2245,4796.1650,18.5456,0.0478,3.1669,1.0000,35.3336,0.0152,419.9553,0.2520,131.8462,0.0918,5.0634,0.0022,1.1928,0.0025,82.1232,0.2244,2.7883,1.0000,0.3203,0.0014,0.0000,68.6127,0.9949,56.2660,0.4182,-20.0994,1.6490,132.0170,0.4977,1.3510,100.0000,100.0069,0.2298,1.4407,1.0000,12.1723,0.0861,1.8288,1.0000,59.4097,0.3071,2.8121,1.0000,4345.6255,26.9,67.3,23.2,58.7
2020-01-04,利群(新版)烟丝,021 ,4000.1791,4.4924,3983.6560,19.1449,0.7920,59.6946,0.3571,2.5155,1.0000,63.0470,0.3049,3.2281,1.0000,240.2000,4200.4248,3.5533,4768.3691,17.5726,0.1343,1.0609,0.9993,19.2017,0.0801,3.3229,1.0000,38.1187,0.1183,8.1167,1.0000,83.8576,0.7500,95.4500,54.2883,0.3752,2.0327,100.0000,0.1287,0.2361,6.8778,1.0000,0.0866,56.9000,3999.9902,1.9248,4808.8926,18.5011,0.0582,2.8585,1.0000,35.3382,0.0200,419.9868,0.3297,131.7990,0.1204,5.0658,0.0022,1.1975,0.0023,82.2635,0.2186,2.6479,1.0000,0.3197,0.0012,0.0000,70.8764,0.2020,56.1155,0.3358,-20.1662,1.3758,132.5496,0.3302,2.5737,100.0000,100.0008,0.1890,1.7626,1.0000,12.0893,0.0830,1.5634,1.0000,59.6881,0.1996,3.8616,1.0000,4352.1880,26.6,67.9,23.3,58.6
2020-01-05,利群(新版)烟丝,022 ,3999.4662,4.9506,3979.7478,19.2137,0.6934,59.8792,0.6207,1.5463,1.0000,62.8955,0.3601,2.6800,1.0000,239.7000,4199.8910,4.2102,4741.8218,17.8710,0.1202,0.3579,0.8585,19.1413,0.0847,3.3786,1.0000,37.8171,0.2805,3.3480,1.0000,83.9380,0.6217,94.8500,55.3640,0.3141,2.7976,100.0000,0.0771,0.1950,8.4141,1.0000,0.0143,38.8000,4000.0069,1.8678,4714.9233,18.5171,0.0529,3.0451,1.0000,35.3437,0.0164,419.9841,0.2728,131.8206,0.1006,5.0656,0.0013,1.1976,0.0021,82.2886,0.2253,2.5317,1.0000,0.3198,0.0014,0.0000,70.6945,0.2194,56.1592,0.3643,-20.1902,1.3582,132.6412,0.3128,2.8147,100.0000,100.0013,0.1850,1.7996,1.0000,12.0802,0.0924,1.3713,1.0000,59.4948,0.3003,2.7805,1.0000,4274.8022,26.9,67.7,23.3,58.4
