日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-03-02,利群(新版)烟丝,020 ,3500.3944,4.4537,3999.7153,18.3547,0.6613,48.4127,0.6419,1.3434,1.0000,59.9097,0.4972,1.9509,1.0000,220.7000,4000.3869,3.7123,4704.2109,16.7928,0.0964,4.1723,1.0000,19.1138,0.0746,3.0648,1.0000,37.6376,0.1248,7.0467,1.0000,79.8703,0.7794,94.1000,55.0403,0.6742,2.4521,100.0000,0.1005,0.2160,7.5615,1.0000,0.0168,79.4000,4100.1620,2.3173,4795.5020,18.6540,0.0505,2.9971,1.0000,73.3662,0.0254,3.2060,0.0037,81.2597,0.2227,4.1007,1.0000,1590.6928,36.3026,41.7096,0.2479,35.0000,0.0000,99.9888,0.3177,1.0375,0.9983,11.9282,0.0684,1.5986,1.0000,50.6013,0.2166,2.4637,1.0000,4394.0073,26.4,67.5,23.2,56.5
2019-03-03,利群(新版)烟丝,021 ,3499.8579,4.0057,3992.6035,18.6550,0.6211,48.1146,0.6962,1.3814,1.0000,59.9843,0.3156,3.1524,1.0000,220.1000,3999.8620,3.8763,4680.0801,17.2405,0.1189,2.1293,1.0000,19.1077,0.0836,2.7612,1.0000,37.9205,0.4963,1.9615,1.0000,79.9353,0.6415,93.7000,54.9563,0.3781,4.3694,100.0000,0.0748,0.1458,11.2614,1.0000,0.1051,60.6000,4099.9577,2.4766,4811.8530,18.7484,0.0704,2.1386,1.0000,73.3741,0.0283,3.2015,0.0043,80.7534,0.2553,3.5949,1.0000,1593.0687,33.4354,41.6092,0.2466,35.0000,0.0000,99.9943,0.3003,1.1037,0.9991,11.9605,0.0823,1.4603,1.0000,50.6704,0.1947,2.8605,1.0000,4416.3428,26.9,68.2,23.3,56.5
2019-03-03,利群(新版)烟丝,022 ,3499.8888,3.8436,3996.8086,18.4196,0.8488,48.7689,0.5609,1.3258,1.0000,60.0069,0.2781,3.5878,1.0000,220.4000,3999.8754,3.8506,4686.3086,16.9917,0.1013,3.3163,1.0000,19.1042,0.0667,3.4768,1.0000,38.0150,0.2040,4.8781,1.0000,79.8696,0.6485,93.8500,56.2710,1.7854,0.6962,100.0000,0.0944,0.1972,8.2909,1.0000,0.1321,74.5000,4099.9669,2.1644,4807.4980,18.7268,0.0498,3.1666,1.0000,73.5102,0.0253,3.2023,0.0038,80.8470,0.4482,2.1175,1.0000,1582.1084,35.4685,41.6727,0.2400,35.0000,0.0000,100.0105,0.3212,1.0268,0.9981,11.9979,0.0577,2.2982,1.0000,50.7816,0.2392,2.4832,1.0000,4412.4399,26.8,67.4,23.3,56.3
2019-03-03,利群(新版)烟丝,023 ,3500.0524,4.3569,3997.5251,18.4837,0.7047,48.9895,0.6270,1.0688,0.9993,59.9754,0.3672,2.7013,1.0000,220.5000,3999.6415,3.7240,4692.2358,17.0531,0.1193,2.6456,1.0000,19.1268,0.0697,3.2191,1.0000,38.0737,0.1341,7.2722,1.0000,79.8966,0.5861,93.9500,55.2990,0.2356,6.6507,100.0000,0.0832,0.1785,9.1821,1.0000,0.1122,69.5000,4099.9700,2.0575,4826.6714,18.7095,0.0509,3.2141,1.0000,73.4361,0.0223,3.2047,0.0031,81.2180,0.2446,3.7917,1.0000,1587.3093,33.0911,41.6923,0.2093,35.0000,0.0000,99.9986,0.2899,1.1482,0.9994,11.8936,0.0705,1.3889,1.0000,50.7002,0.1901,2.9813,1.0000,4427.0840,26.9,67.4,23.4,56.4
2019-03-03,利群(新版)烟丝,024 ,3499.8164,4.5489,3995.0352,18.4392,0.6541,49.0626,0.4849,1.3317,1.0000,59.9843,0.3665,2.7142,1.0000,220.4000,4000.0674,3.8783,4693.2402,16.9339,0.1145,3.1030,1.0000,19.1238,0.0770,2.9269,1.0000,37.7787,0.1424,6.5035,1.0000,79.8669,0.7417,93.9500,54.4838,0.3882,3.8501,100.0000,0.1039,0.2237,7.2958,1.0000,0.0908,71.9000,4099.6562,2.0614,4811.0303,18.7236,0.0565,2.8105,1.0000,73.5142,0.0265,3.2057,0.0030,80.4082,0.4413,1.8190,1.0000,1579.2828,31.1586,41.7784,0.2238,35.0000,0.0000,100.0262,0.2593,1.2519,0.9999,11.9277,0.0560,1.9502,1.0000,51.0614,0.3116,2.2053,1.0000,4410.0479,26.9,67.8,23.4,56.5
2019-03-03,利群(新版)烟丝,025 ,3499.9485,4.5177,3997.5740,18.2988,0.6822,48.5555,0.7038,1.1578,0.9997,59.9534,0.4393,2.2411,1.0000,220.4000,3999.9931,3.8376,4690.4849,16.9643,0.1137,3.0359,1.0000,19.1083,0.0762,3.0258,1.0000,37.8630,0.2207,4.3239,1.0000,79.8498,0.7727,93.8500,54.7482,0.2449,6.4630,100.0000,0.0932,0.2062,7.9339,1.0000,0.0430,74.2000,4099.8577,1.9175,4818.9473,18.7018,0.0543,3.0588,1.0000,73.3753,0.0456,3.1991,0.0053,80.8076,0.2213,4.2288,1.0000,1586.2685,29.9629,41.6981,0.2065,35.0000,0.0000,100.0117,0.2729,1.2071,0.9997,11.9150,0.0698,1.5046,1.0000,50.9054,0.2016,3.1499,1.0000,4419.6313,27.0,68.0,23.4,56.4
2019-03-03,利群(新版)烟丝,026 ,3500.1711,3.8706,3998.4656,18.4302,0.6946,48.3718,0.6650,1.3175,1.0000,59.9859,0.3936,2.5287,1.0000,220.6000,3999.7639,3.7876,4691.9766,17.0136,0.1210,2.7171,1.0000,19.0934,0.0792,2.9722,1.0000,37.7200,0.1198,7.5699,1.0000,79.8197,0.8536,93.9500,54.3803,0.3648,4.0019,100.0000,0.0808,0.1669,9.8261,1.0000,0.1177,69.7000,4099.9985,2.1329,4870.5679,18.7179,0.0484,3.3190,1.0000,73.3436,0.0476,3.2037,0.0037,80.8328,0.2514,3.7559,1.0000,1572.1039,31.5868,41.6750,0.2370,35.0000,0.0000,99.9875,0.3055,1.0775,0.9989,11.9598,0.0910,1.3181,1.0000,51.3758,0.2025,3.9101,1.0000,4469.9292,27.1,68.4,23.3,56.3
2019-03-03,利群(新版)烟丝,027 ,3499.8651,4.5156,3997.8718,18.3626,0.7074,48.5002,0.5709,1.4597,1.0000,60.0087,0.3465,2.8777,1.0000,220.5000,3999.8315,3.4715,4693.8818,16.9687,0.1042,3.2977,1.0000,19.1252,0.1076,2.0910,1.0000,37.6548,0.1012,8.7404,1.0000,79.8535,0.7190,93.8500,54.9554,0.2365,6.9833,100.0000,0.0881,0.1611,10.1655,1.0000,0.0294,72.8000,4099.7643,1.8551,4781.5698,18.7495,0.0551,2.7275,1.0000,73.6390,0.1068,3.1970,0.0091,81.4175,0.4687,1.8368,1.0000,1628.7441,36.6243,41.7445,0.2562,35.0000,0.0000,100.0153,0.2717,1.2080,0.9998,11.9311,0.0754,1.4645,1.0000,49.2408,0.5303,0.1514,0.6751,4361.2476,27.1,68.3,22.9,56.1
2019-03-03,利群(新版)烟丝,028 ,3499.8902,4.0114,4002.0723,18.4085,0.8922,48.3224,0.6278,1.4217,1.0000,60.0195,0.3825,2.5971,1.0000,220.7000,3999.9139,3.6725,4690.8921,17.0415,0.1147,2.7846,1.0000,19.0950,0.0700,3.3561,1.0000,37.7647,0.1403,6.5694,1.0000,79.8695,0.6713,93.9000,54.7545,0.5252,3.0178,100.0000,0.1060,0.2301,7.0912,1.0000,0.0876,69.0000,4099.9331,1.8966,4823.5103,18.7181,0.0530,3.0332,1.0000,73.5018,0.0948,3.2001,0.0092,82.1052,0.1476,4.2778,1.0000,1613.6044,30.2641,41.5398,0.2092,35.0000,0.0000,100.0014,0.2382,1.3974,1.0000,11.8965,0.0769,1.2849,0.9999,49.9336,0.2001,1.5556,1.0000,4417.7910,27.1,68.3,23.0,56.4
2019-03-03,利群(新版)烟丝,029 ,3500.4544,4.3848,4000.4319,18.3931,0.8357,48.2701,0.6683,1.3617,1.0000,60.0529,0.4050,2.4256,1.0000,220.8000,4000.2454,3.4540,4695.8809,17.0326,0.1009,3.1961,1.0000,19.1298,0.0711,3.1417,1.0000,37.7956,0.1151,8.0960,1.0000,79.9232,0.6543,94.0500,56.1893,0.2560,4.9622,100.0000,0.0832,0.1553,10.5521,1.0000,0.1410,67.7000,4099.9674,2.2877,4808.6914,18.6516,0.0560,2.6898,1.0000,73.4534,0.0961,3.2006,0.0084,81.5575,0.2126,3.8290,1.0000,1618.2973,35.6080,41.5937,0.2729,35.0000,0.0000,100.0028,0.3492,0.9519,0.9958,11.9392,0.0935,1.2089,0.9999,49.9270,0.3181,0.9713,0.9982,4411.4980,27.1,68.2,23.0,56.4
2019-03-03,利群(新版)烟丝,030 ,3499.9626,4.3358,3998.8889,18.5997,0.7614,48.2038,0.5780,1.6125,1.0000,60.0047,0.4426,2.2558,1.0000,220.5000,4000.3061,3.3647,4690.7266,17.1681,0.1129,2.4569,1.0000,19.1205,0.0691,3.2768,1.0000,37.9232,0.1248,7.8076,1.0000,79.8580,0.7136,93.8500,57.2109,0.2748,3.3830,100.0000,0.1064,0.2518,6.4791,1.0000,0.0378,61.9000,4100.1398,2.0647,4807.8208,18.6902,0.0505,3.2348,1.0000,73.3480,0.0781,3.1970,0.0081,81.3141,0.2420,3.6994,1.0000,1624.4552,35.6533,41.4107,0.2601,35.0000,0.0000,99.9883,0.3171,1.0390,0.9984,11.9027,0.0808,1.2495,0.9999,50.0350,0.2359,1.4622,1.0000,4411.2202,26.9,68.0,23.1,56.2
2019-03-03,利群(新版)烟丝,031 ,3499.8673,4.5105,4001.3162,18.5544,0.6996,48.2145,0.6400,1.4508,1.0000,59.9935,0.4624,2.1578,1.0000,220.7000,3999.2183,3.5879,4708.3110,17.1398,0.1218,2.3537,1.0000,19.1165,0.0787,2.8950,1.0000,37.8360,0.1440,6.5648,1.0000,79.9567,0.5322,94.3000,54.5577,0.5603,2.7116,100.0000,0.1020,0.2238,7.2938,1.0000,0.1421,64.5000,4099.9562,1.8451,4831.9985,18.7058,0.0512,3.2143,1.0000,73.2848,0.0168,3.2039,0.0053,81.1348,0.2993,3.1906,1.0000,1600.0833,31.6046,41.6844,0.2756,35.0000,0.0000,99.9944,0.3337,0.9934,0.9973,11.9545,0.0700,1.6880,1.0000,50.8093,0.3057,1.9728,1.0000,4433.4121,26.6,67.4,23.1,56.2
2019-03-04,利群(新版)烟丝,032 ,3499.9233,3.5650,3994.2131,18.5534,0.8043,48.1493,0.8593,1.1058,0.9994,59.9863,0.3512,2.8345,1.0000,220.2000,4000.4558,3.6711,4684.0708,17.1375,0.1134,2.5360,1.0000,19.0536,0.1146,2.1713,1.0000,37.8606,0.1897,5.0256,1.0000,79.8121,0.7392,93.7500,55.3698,0.3952,3.9051,100.0000,0.1147,0.2808,5.7989,1.0000,0.0732,63.3000,4099.8581,2.3005,4803.4961,18.7164,0.0498,3.2345,1.0000,73.2600,0.0619,3.2010,0.0089,81.1831,0.2304,4.0755,1.0000,1601.5024,40.5534,41.6425,0.2889,35.0000,0.0000,100.0178,0.3774,0.8675,0.9919,11.9088,0.0771,1.3350,1.0000,50.7167,0.2263,2.5290,1.0000,4412.5918,26.9,67.1,23.1,56.0
2019-03-04,利群(新版)烟丝,033 ,3500.2918,4.1461,3997.2900,18.5569,0.9551,48.9315,0.6429,1.0726,0.9994,59.9361,0.3020,3.2413,1.0000,220.5000,3999.9659,3.9520,4690.9512,17.1355,0.1189,2.4236,1.0000,19.1345,0.0793,2.7971,1.0000,37.9616,0.2493,3.9603,1.0000,79.7999,0.7719,93.8000,54.5797,0.4523,3.3750,100.0000,0.1093,0.2602,6.2647,1.0000,0.0203,65.1000,4100.0477,2.1106,4801.8271,18.7192,0.0551,2.9074,1.0000,73.4233,0.0853,3.2042,0.0079,81.4273,0.3524,2.4333,1.0000,1604.3967,32.3858,41.7112,0.2264,35.0000,0.0000,100.0020,0.3148,1.0567,0.9985,11.9323,0.0730,1.5172,1.0000,50.6714,0.3017,1.8465,1.0000,4407.2295,27.0,67.3,23.1,55.7
2019-03-04,利群(新版)烟丝,034 ,3499.6669,3.9245,3995.9861,18.4520,0.7020,48.8558,0.6264,1.1411,0.9997,59.9407,0.3310,2.9611,1.0000,220.4000,3999.5900,3.7745,4694.8877,17.0984,0.1178,2.5519,1.0000,19.1337,0.0755,2.9418,1.0000,37.6772,0.1218,7.3259,1.0000,79.8390,0.7331,93.9000,54.7090,0.2377,6.6031,100.0000,0.0935,0.2222,7.3594,1.0000,0.0024,67.3000,4099.9831,2.0234,4818.9478,18.7026,0.0544,3.0487,1.0000,73.3440,0.0530,3.2013,0.0075,81.9300,0.2147,3.2134,1.0000,1608.3938,30.6928,41.6612,0.2096,35.0000,0.0000,100.0034,0.2928,1.1344,0.9994,11.9132,0.0716,1.4573,1.0000,51.0333,0.2155,3.1445,1.0000,4422.7686,27.0,67.4,23.1,56.1
2019-03-04,利群(新版)烟丝,035 ,3500.0176,3.9234,3996.2119,18.3906,0.7196,48.3901,0.5299,1.6418,1.0000,59.9240,0.4063,2.3986,1.0000,220.4000,4000.3631,3.2877,4691.7515,17.0335,0.1036,3.1084,1.0000,19.1153,0.0851,2.6814,1.0000,37.7602,0.1226,7.5065,1.0000,79.8838,0.5604,93.9500,55.0877,0.7160,2.2868,100.0000,0.0937,0.2013,8.1258,1.0000,0.1225,67.8000,4100.1107,2.0532,4881.0537,18.6844,0.0591,2.7302,1.0000,73.2757,0.0536,3.1961,0.0060,81.7342,0.2418,3.1229,1.0000,1609.2762,32.4522,41.6114,0.1877,35.0000,0.0000,99.9915,0.2327,1.4203,1.0000,11.8944,0.0719,1.3651,1.0000,50.7206,0.2398,2.3913,1.0000,4483.8188,27.0,67.4,23.1,55.8
2019-03-04,利群(新版)烟丝,036 ,3500.6280,4.5991,4000.9631,18.2409,0.5840,48.2558,0.4758,1.9225,1.0000,59.9891,0.2610,3.8175,1.0000,220.7000,3999.9611,3.8146,4688.3291,17.0608,0.1127,2.7775,1.0000,19.1094,0.0944,2.4387,1.0000,37.8899,0.2498,3.8568,1.0000,79.8728,0.5858,93.8500,56.0668,0.3583,3.6588,100.0000,0.0910,0.1872,8.7396,1.0000,0.0890,67.4000,4099.9357,2.0059,4777.6841,18.7999,0.0488,2.7315,1.0000,73.2567,0.1472,3.1997,0.0100,81.8086,0.3673,1.9886,1.0000,1610.1297,32.2921,41.6331,0.1999,35.0000,0.0000,100.0102,0.2521,1.3087,0.9999,11.9369,0.0558,2.0107,1.0000,49.4211,0.4325,0.3245,0.8349,4365.0391,27.1,67.3,22.7,55.9
2019-03-04,利群(新版)烟丝,037 ,3500.4651,4.5372,4000.6340,18.3892,0.8130,48.3864,0.4702,1.8529,1.0000,60.0085,0.3336,2.9887,1.0000,220.8000,3998.8623,3.5202,4696.0566,17.0407,0.1179,2.7126,1.0000,19.1362,0.0713,3.1042,1.0000,37.9483,0.1136,8.6514,1.0000,79.9034,0.6851,93.9500,54.4825,0.4384,3.4082,100.0000,0.0820,0.1787,9.1742,1.0000,0.0307,67.5000,4099.9466,2.1861,4846.5610,18.8819,0.0470,2.2573,1.0000,72.9334,0.1227,3.1997,0.0101,82.2948,0.2247,2.5290,1.0000,1577.4887,31.5362,41.2513,0.2125,35.0000,0.0000,100.0074,0.2872,1.1522,0.9995,11.9310,0.0575,1.9182,1.0000,50.9972,0.3616,1.8410,1.0000,4440.7930,27.0,67.1,22.9,55.9
2019-03-04,利群(新版)烟丝,038 ,3499.9403,4.2287,4000.5979,18.2641,0.6272,48.2703,0.5491,1.6570,1.0000,59.7839,0.6014,1.5429,1.0000,220.7000,4000.3177,3.5514,4702.0083,17.0015,0.1122,2.9678,1.0000,19.1217,0.0756,2.9929,1.0000,37.9823,0.0940,10.5701,1.0000,79.9208,0.4779,94.1000,56.1371,0.2801,4.5976,100.0000,0.0815,0.1675,9.7873,1.0000,0.0636,70.2000,4100.0069,2.3518,4833.7192,18.7767,0.0557,2.5313,1.0000,72.9087,0.1295,3.1992,0.0098,81.5662,0.1795,4.5204,1.0000,1590.4398,35.2761,41.2911,0.2651,35.0000,0.0000,99.9832,0.3429,0.9557,0.9964,11.8692,0.0763,1.1768,0.9998,51.2436,0.2359,3.1706,1.0000,4433.7998,27.0,67.5,23.1,56.1
2019-03-04,利群(新版)烟丝,039 ,3500.0573,3.9343,4000.5779,18.4565,0.6880,48.3641,0.4231,2.0766,1.0000,60.0062,0.3192,3.1268,1.0000,220.9000,4000.0192,3.4810,4700.6372,17.0521,0.1178,2.6826,1.0000,19.1532,0.0845,2.5522,1.0000,37.9942,0.1372,7.2733,1.0000,79.8460,0.7514,94.0500,55.1060,0.2400,6.7962,100.0000,0.0996,0.2355,6.9360,1.0000,0.0396,66.6000,4099.9331,1.6591,4828.7041,18.7854,0.0480,2.8792,1.0000,72.8967,0.1274,3.1993,0.0093,81.2504,0.2819,3.2511,1.0000,1601.7537,33.3730,41.2062,0.2863,35.0000,0.0000,100.0128,0.2954,1.1140,0.9993,11.9273,0.0440,2.4777,1.0000,51.4368,0.3894,2.0861,1.0000,4432.4253,27.1,67.3,22.1,54.4
2019-03-04,利群(新版)烟丝,040 ,3500.1001,3.8973,4002.6667,18.5157,0.7338,48.3153,0.6133,1.4592,1.0000,59.9676,0.2887,3.4265,1.0000,220.8000,4000.2542,3.9173,4712.0454,17.0870,0.1522,2.0000,1.0000,19.1165,0.0866,2.6296,1.0000,37.8450,0.1411,6.7192,1.0000,79.9253,0.6596,94.3000,54.7329,0.5063,3.1162,100.0000,0.0662,0.1188,13.8420,1.0000,0.0627,67.7000,4099.8809,2.0508,4850.6592,18.8583,0.0539,2.1137,1.0000,72.9512,0.0220,3.1998,0.0046,82.1643,0.4719,1.2965,0.9999,1602.7163,32.2591,40.9143,0.2144,35.0000,0.0000,100.0070,0.2668,1.2407,0.9998,11.9136,0.0633,1.6507,1.0000,51.4147,0.2384,3.3767,1.0000,4440.7642,26.8,67.6,21.5,56.5
2019-03-05,利群(新版)烟丝,041 ,3500.1370,4.1805,3997.6367,18.4330,0.6890,48.2893,0.7559,1.1954,0.9998,60.1193,0.5810,1.6526,1.0000,220.5000,4000.0868,3.5626,4683.0005,17.2036,0.1077,2.4653,1.0000,18.9040,0.2242,1.3323,1.0000,38.0238,0.2154,4.6048,1.0000,79.8413,0.7006,93.7000,55.2387,0.7273,2.1822,100.0000,0.1027,0.2299,7.0999,1.0000,0.0427,54.8000,4100.0398,1.8393,4763.0137,18.6618,0.0652,2.3600,1.0000,73.0179,0.1159,3.2005,0.0100,80.8729,0.5680,1.6861,1.0000,1630.7231,30.9948,41.6582,0.2458,35.0000,0.0000,99.9994,0.3191,1.0441,0.9983,11.9344,0.0857,1.3003,1.0000,51.1783,0.2318,3.1326,1.0000,4375.8765,26.9,67.8,22.9,56.0
2019-03-05,利群(新版)烟丝,042 ,3500.1305,4.1410,3998.9175,18.3488,0.6610,48.6696,0.5929,1.3101,1.0000,60.0462,0.4830,2.0383,1.0000,220.6000,3999.5194,3.6514,4680.4580,17.0982,0.0801,3.7517,1.0000,18.9561,0.1187,2.3694,1.0000,38.1285,0.4563,2.0976,1.0000,79.8997,0.6398,93.7500,55.8383,0.2414,5.7455,100.0000,0.0793,0.1515,10.8278,1.0000,0.1505,61.7000,4099.9016,2.2656,4787.9263,18.7274,0.0537,2.9335,1.0000,72.9087,0.0736,3.2031,0.0084,81.2134,0.2275,4.0837,1.0000,1634.5655,33.5445,41.6689,0.2551,35.0000,0.0000,99.9914,0.3412,0.9686,0.9966,11.9845,0.0660,1.9421,1.0000,51.1738,0.1601,4.5260,1.0000,4397.0815,27.2,67.0,21.7,56.0
2019-03-05,利群(新版)烟丝,043 ,3500.3006,4.5171,3995.9355,18.5295,0.7906,48.3592,0.6048,1.4555,1.0000,59.8327,0.5748,1.6427,1.0000,220.5000,3999.7423,3.9018,4696.8853,17.3103,0.1039,2.2127,1.0000,18.8300,0.1850,1.7479,1.0000,38.0426,0.2736,3.6036,1.0000,79.9327,0.7294,94.0500,55.7259,0.4479,3.1810,100.0000,0.0650,0.1173,14.0294,1.0000,0.1195,49.5000,4099.7068,1.9308,4881.5820,18.6332,0.0548,2.6367,1.0000,72.9585,0.0444,3.2034,0.0059,81.2709,0.2468,3.6852,1.0000,1638.7534,28.4707,41.4983,0.2042,35.0000,0.0000,99.9950,0.2240,1.4808,1.0000,11.9842,0.0945,1.3550,1.0000,51.1914,0.2062,3.5427,1.0000,4484.0913,27.3,67.6,22.1,55.8
2019-03-05,利群(新版)烟丝,044 ,3500.0421,4.5489,3998.6763,18.4645,0.7945,48.7013,0.6849,1.1188,0.9996,59.8541,0.5684,1.6739,1.0000,220.6000,3999.4392,3.4085,4692.2529,17.1489,0.1101,2.5761,1.0000,18.8788,0.0769,3.9930,1.0000,38.0392,0.1279,7.7152,1.0000,79.8727,0.6790,93.9000,55.9607,0.2288,5.8834,100.0000,0.0938,0.2038,8.0246,1.0000,0.0585,59.1000,4099.9155,2.1766,4767.8071,18.6733,0.0553,2.8530,1.0000,72.8608,0.0976,3.1993,0.0084,81.8074,0.3902,1.8732,1.0000,1614.8163,33.1780,41.2962,0.2512,35.0000,0.0000,99.9933,0.3424,0.9669,0.9965,11.9535,0.0808,1.4587,1.0000,51.4719,0.2245,3.6707,1.0000,4367.1616,27.4,67.8,23.0,55.8
2019-03-05,利群(新版)烟丝,045 ,3499.8880,4.1603,3999.0986,18.5995,0.7458,48.7813,0.7908,0.9352,0.9975,59.8586,0.5501,1.7323,1.0000,220.7000,3999.8346,3.6060,4700.5195,17.2279,0.1051,2.4497,1.0000,18.9302,0.0882,3.2868,1.0000,37.8818,0.1529,6.2835,1.0000,79.8818,0.6011,94.0500,54.3462,0.4836,2.9956,100.0000,0.0819,0.1482,11.0643,1.0000,0.0421,56.2000,4099.7769,2.2719,4829.3350,18.6368,0.0474,3.0736,1.0000,72.7921,0.0883,3.1984,0.0091,81.1368,0.2708,3.5241,1.0000,1614.9199,32.0288,41.4615,0.2605,35.0000,0.0000,99.9798,0.3438,0.9501,0.9963,11.9879,0.0821,1.5757,1.0000,51.1878,0.2707,2.6937,1.0000,4427.3105,27.6,68.2,23.1,56.0
2019-03-05,利群(新版)烟丝,046 ,3500.0010,3.6913,3998.9233,18.4978,0.8693,48.9002,0.5328,1.3137,1.0000,59.9556,0.3598,2.7381,1.0000,220.5000,3999.9085,3.4344,4693.1606,17.1305,0.0967,2.9971,1.0000,18.9121,0.0759,3.8999,1.0000,38.0664,0.1739,5.6242,1.0000,79.8742,0.6736,93.9000,56.2036,0.2312,5.4734,100.0000,0.0921,0.2006,8.1555,1.0000,0.0392,59.9000,4099.9299,2.1187,4739.2876,18.6695,0.0499,3.1363,1.0000,72.8811,0.1052,3.2001,0.0087,81.1345,0.2273,4.2023,1.0000,1612.8471,33.5227,41.6730,0.2456,35.0000,0.0000,100.0126,0.2665,1.2351,0.9998,12.0817,0.0702,2.2860,1.0000,51.0350,0.3415,1.9865,1.0000,4365.6782,27.6,68.2,23.0,55.7
2019-03-05,利群(新版)烟丝,047 ,3499.6230,3.7499,3998.7363,18.4301,0.7255,48.8312,0.5862,1.2332,0.9999,59.9806,0.3913,2.5387,1.0000,220.5000,3999.9415,3.5263,4704.3867,17.0477,0.1140,2.7845,1.0000,18.8944,0.0789,3.8264,1.0000,37.8197,0.1849,5.0824,1.0000,79.8461,0.7063,94.1000,54.2428,0.7651,1.8485,100.0000,0.0946,0.2068,7.9054,1.0000,0.0130,63.6000,4100.0176,2.1250,4877.5107,18.6302,0.0411,3.4855,1.0000,72.8404,0.0867,3.2015,0.0072,80.9198,0.2918,3.3355,1.0000,1608.8537,31.8745,41.5591,0.2404,35.0000,0.0000,100.0154,0.2987,1.0986,0.9992,12.0221,0.0585,2.4059,1.0000,51.4989,0.2619,3.1803,1.0000,4498.3457,27.5,67.9,23.0,55.9
2019-03-06,利群(新版)烟丝,048 ,3499.8164,4.4212,4000.1948,18.6268,0.8240,48.7188,0.7027,1.0820,0.9994,60.0242,0.3755,2.6413,1.0000,220.6000,4000.1748,3.4662,4719.3003,17.3127,0.1121,2.0433,1.0000,19.0856,0.0923,2.5797,1.0000,37.9738,0.2375,4.1734,1.0000,79.9118,0.5543,94.5000,55.9623,0.2603,5.1709,100.0000,0.0967,0.2165,7.5485,1.0000,0.1208,52.2000,4100.0701,2.0781,4732.4346,18.7243,0.0535,2.9642,1.0000,73.0932,0.0185,3.2023,0.0053,82.0644,0.3761,1.7156,1.0000,1651.0060,33.2999,41.5238,0.2691,35.0000,0.0000,99.9901,0.3455,0.9553,0.9962,12.0679,0.0598,2.6105,1.0000,51.4776,0.2407,3.4312,1.0000,4356.6855,26.8,67.3,23.0,56.0
2019-03-06,利群(新版)烟丝,049 ,3500.3185,4.0304,3998.2800,18.5387,0.6672,48.8328,0.5113,1.4129,1.0000,59.8995,0.3754,2.5748,1.0000,220.6000,4000.1500,3.7986,4715.8784,17.2369,0.1022,2.4887,1.0000,19.0787,0.1691,1.4216,1.0000,38.0064,0.0887,11.2451,1.0000,79.9579,0.3992,94.3000,55.9178,0.6650,2.0464,100.0000,0.0842,0.1844,8.8878,1.0000,0.0186,53.2000,4100.0116,1.8655,4806.8623,18.7363,0.0493,3.1338,1.0000,72.9966,0.0181,3.2014,0.0041,82.1069,0.2252,2.8021,1.0000,1654.3595,31.5355,41.4212,0.2165,35.0000,0.0000,100.0191,0.2593,1.2609,0.9999,12.0443,0.0613,2.4164,1.0000,51.2267,0.2098,3.5377,1.0000,4430.3218,27.0,67.4,22.9,55.8
