日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2018-08-01,利群(新版)烟丝,001 ,3500.1915,4.0000,3998.4172,17.5364,0.9429,50.3014,0.5095,0.4570,0.9148,59.9275,0.3400,2.8701,1.0000,220.3000,3999.9038,3.5068,4676.7031,16.6608,0.1107,4.0322,1.0000,19.0853,0.2141,1.1126,0.9996,37.7493,0.3973,2.3068,1.0000,79.9879,0.2397,93.5500,56.3817,0.1875,6.4320,100.0000,0.0602,0.0664,24.7994,1.0000,0.0170,122.4000,4099.8759,1.6798,4780.5283,18.8333,0.0540,2.2650,1.0000,72.9062,0.1195,3.1994,0.0088,82.0229,0.2986,2.2074,1.0000,100.0014,0.1701,1.9564,1.0000,12.2163,0.1167,1.0958,0.9995,54.4978,0.2336,0.7165,0.9842,4393.4751,27.1,67.6,23.1,60.9
2018-08-01,利群(新版)烟丝,002 ,3499.8222,3.7444,4006.9661,17.4066,0.7215,50.5097,0.5142,0.3178,0.8298,59.9342,0.2927,3.3416,1.0000,220.8000,4000.2450,3.2396,4683.1621,16.6458,0.0964,4.6805,1.0000,19.1639,0.1724,1.2300,0.9999,37.9229,0.1653,5.8947,1.0000,79.9424,0.6127,93.6500,55.0270,0.5153,3.2172,100.0000,0.0547,0.0749,22.0221,1.0000,0.0141,123.3000,4099.8705,1.9351,4918.7021,18.7323,0.0524,2.9729,1.0000,72.8288,0.1667,3.1990,0.0158,82.0952,0.1847,3.4372,1.0000,100.0023,0.1149,2.8951,1.0000,12.2752,0.0466,2.3228,1.0000,53.9721,0.2821,1.2148,0.9999,4522.8271,27.2,68.5,23.1,60.9
2018-08-01,利群(新版)烟丝,003 ,3500.0563,3.5329,4002.7458,17.1722,0.9306,50.9100,0.4522,0.0663,0.5789,59.9103,0.2793,3.4731,1.0000,220.6000,3999.4508,3.2004,4681.8140,16.4612,0.1056,4.8561,1.0000,19.2670,0.2117,0.8393,0.9941,38.1138,0.3802,2.5304,1.0000,79.9822,0.4857,93.6500,54.6817,0.1524,10.2424,100.0000,0.0524,0.0607,27.1917,1.0000,0.0147,135.1000,4099.8946,1.8224,4842.2910,18.8308,0.0533,2.3079,1.0000,72.9016,0.0000,3.2094,0.0028,82.1295,0.2663,2.3417,1.0000,100.0124,0.1214,2.7121,1.0000,12.1747,0.0519,2.7317,1.0000,52.9947,0.2312,2.8915,1.0000,4434.8096,27.7,68.4,23.0,61.3
2018-08-01,利群(新版)烟丝,004 ,3500.0128,4.1416,3987.2512,17.3802,0.8233,50.6375,0.5575,0.2167,0.7422,59.8907,0.3349,2.8775,1.0000,219.7000,3999.8654,3.4721,4682.1431,16.5357,0.1045,4.6694,1.0000,19.2473,0.1660,1.1101,0.9996,38.0001,0.2257,4.4309,1.0000,79.9896,0.4219,93.7000,54.4173,0.1604,9.1786,100.0000,0.0585,0.0846,19.4730,1.0000,0.0610,128.3000,4099.9969,1.9285,4861.1865,18.6485,0.0496,3.0163,1.0000,72.8127,0.0000,3.2080,0.0041,82.6657,0.2104,2.1139,1.0000,100.0119,0.1052,3.1318,1.0000,12.1948,0.0504,2.6804,1.0000,53.1818,0.2023,2.9964,1.0000,4461.9243,27.7,67.9,23.1,61.0
2018-08-01,利群(新版)烟丝,005 ,3499.8833,3.3735,3997.6084,17.4059,0.6870,50.9518,0.4931,0.0326,0.5389,59.9960,0.2114,4.7243,1.0000,220.5000,3999.9496,3.0012,4682.9224,16.5830,0.1022,4.6220,1.0000,19.2134,0.1705,1.1468,0.9997,38.1940,0.0584,16.0269,1.0000,79.9648,0.4084,93.7000,56.6679,1.6472,0.6743,100.0000,0.0583,0.0810,20.3318,1.0000,0.0444,126.7000,4100.0390,1.8143,4848.2554,18.6714,0.0488,3.2168,1.0000,72.6815,0.0000,3.2113,0.0024,81.6416,0.2312,3.4009,1.0000,99.9997,0.1070,3.1154,1.0000,12.2571,0.0518,2.2071,1.0000,54.2404,0.3342,0.7576,0.9885,4450.9229,27.8,66.0,23.1,61.0
2018-08-02,利群(新版)烟丝,006 ,3500.1299,4.1698,4002.1748,17.3175,0.7264,50.5438,0.6213,0.2448,0.7686,59.9941,0.2726,3.6612,1.0000,220.5000,3999.4550,3.3378,4676.1494,16.5673,0.0857,5.5718,1.0000,19.2694,0.3744,0.4724,0.9218,37.7959,0.3520,2.6475,1.0000,79.9975,0.5077,93.5000,56.2056,0.4979,2.5405,100.0000,0.0536,0.0729,22.6287,1.0000,0.0246,127.9000,4100.0817,1.6175,4849.9111,18.7831,0.0561,2.4773,1.0000,73.0888,0.0744,3.2039,0.0056,81.7446,0.4252,1.7681,1.0000,100.0328,0.1662,1.9402,1.0000,12.3328,0.0922,0.9663,0.9981,51.6885,0.6074,1.4755,1.0000,4451.2578,27.4,67.5,23.1,60.9
2018-08-02,利群(新版)烟丝,007 ,3500.1916,3.5120,4006.5232,17.3960,0.6557,50.9177,0.5785,0.0474,0.5566,59.8443,0.4706,2.0145,1.0000,220.8000,3999.8885,3.0983,4684.6982,16.6036,0.1093,4.2568,1.0000,19.2456,0.1832,1.0085,0.9988,38.2440,0.0681,13.4916,1.0000,79.8892,0.6544,93.7500,56.5522,0.2210,5.2003,100.0000,0.0558,0.0662,24.9060,1.0000,0.0598,124.4000,4100.0023,1.7049,4848.6665,18.8078,0.0592,2.2093,1.0000,73.0639,0.0197,3.2056,0.0044,82.5885,0.1770,2.6577,1.0000,100.0037,0.1127,2.9468,1.0000,12.2198,0.0995,1.2733,0.9999,53.7312,0.5141,0.8226,0.9932,4450.4248,27.5,68.8,23.0,61.1
2018-08-02,利群(新版)烟丝,008 ,3499.9614,3.4720,4003.4849,17.4198,0.7884,51.0901,0.4914,0.0000,0.4273,59.9425,0.2703,3.6288,1.0000,220.8000,3999.4357,3.3232,4683.5142,16.5588,0.1056,4.5470,1.0000,19.2130,0.1935,1.0110,0.9988,38.4189,0.0871,9.8765,1.0000,80.0228,0.4782,93.7000,54.7963,0.5556,2.8778,100.0000,0.0581,0.0857,19.2276,1.0000,0.0317,128.3000,4099.7496,1.7809,4856.5273,18.7936,0.0535,2.5324,1.0000,73.0142,0.0544,3.1973,0.0073,82.7416,0.1855,2.2617,1.0000,100.0109,0.1014,3.2505,1.0000,12.2660,0.0399,2.7906,1.0000,53.8922,0.2371,1.5573,1.0000,4463.0586,27.6,67.7,23.1,61.1
2018-08-03,利群(新版)烟丝,009 ,3499.8712,3.7034,3991.3674,17.3742,0.8418,50.1536,0.5535,0.5097,0.9369,59.9279,0.3963,2.4630,1.0000,220.0000,4000.2643,3.9496,4676.2598,16.6750,0.0982,4.4976,1.0000,18.8429,0.2906,1.0979,0.9993,37.7981,0.2840,3.2840,1.0000,79.9676,0.4720,93.5000,55.4778,0.6029,2.5001,100.0000,0.0455,0.0582,28.3987,1.0000,0.0269,116.0000,4099.8854,1.5919,4834.7124,18.6205,0.0459,3.0535,1.0000,72.9960,0.1592,3.1993,0.0160,81.7484,0.2917,2.5733,1.0000,100.0014,0.1072,3.1064,1.0000,12.1780,0.0770,1.8265,1.0000,54.0076,0.2489,1.3290,1.0000,4445.6030,27.1,69.5,23.0,61.2
2018-08-03,利群(新版)烟丝,010 ,3500.1825,4.1361,4008.3206,17.3393,0.7561,50.7423,0.5388,0.1594,0.6838,60.0299,0.3850,2.5717,1.0000,220.8000,3999.8295,3.2376,4690.6621,16.7971,0.1020,3.9309,1.0000,19.2634,0.1114,1.6050,1.0000,38.0170,0.2594,3.8330,1.0000,79.9533,0.5465,93.7500,55.4476,0.1804,8.4106,100.0000,0.0554,0.0640,25.7715,1.0000,0.0674,114.9000,4099.7412,1.9958,4850.2666,18.8047,0.0468,2.8136,1.0000,72.8501,0.0190,3.1967,0.0047,81.4594,0.2489,3.4027,1.0000,100.0048,0.1191,2.7847,1.0000,12.2272,0.0632,1.9656,1.0000,53.5039,0.3195,1.5610,1.0000,4451.0200,27.5,66.8,23.0,60.9
2018-08-03,利群(新版)烟丝,011 ,3499.8166,4.0019,4004.1956,17.3461,0.9016,50.3610,0.6378,0.3340,0.8418,59.8718,0.3246,2.9493,1.0000,220.6000,3999.9085,3.1960,4688.4263,16.6667,0.1020,4.3576,1.0000,19.2788,0.1333,1.3033,1.0000,38.2261,0.0863,10.7083,1.0000,79.9293,0.6915,93.7500,54.8943,0.4482,3.6399,100.0000,0.0577,0.0763,21.5786,1.0000,0.0198,121.0000,4099.8607,1.9518,4839.2339,18.7305,0.0546,2.8650,1.0000,73.1314,0.1264,3.1998,0.0144,82.2189,0.4053,1.4650,1.0000,100.0133,0.0896,3.6719,1.0000,12.3437,0.0675,1.2647,0.9999,52.3723,0.4700,1.8637,1.0000,4445.1733,27.8,66.7,23.1,60.9
2018-08-03,利群(新版)烟丝,012 ,3500.0055,3.4694,4003.8589,17.2467,0.8526,50.7749,0.5956,0.1260,0.6473,59.9169,0.3958,2.4568,1.0000,220.7000,4000.0562,3.4036,4688.3872,16.4863,0.0886,5.6955,1.0000,19.3082,0.1590,1.0313,0.9990,38.1613,0.0557,16.9744,1.0000,80.0220,0.3049,93.7500,56.3916,0.1613,7.4551,100.0000,0.0594,0.0831,19.8197,1.0000,0.0189,130.8000,4099.7275,2.0461,4851.3994,18.7591,0.0477,3.0817,1.0000,73.0079,0.1512,3.2012,0.0136,82.4660,0.1882,2.7176,1.0000,100.0015,0.1041,3.1987,1.0000,12.2358,0.0521,2.3323,1.0000,54.3731,0.1882,1.1104,0.9996,4455.2236,27.9,68.9,23.0,60.7
2018-08-03,利群(新版)烟丝,013 ,3499.9524,3.8811,4002.3977,17.1305,0.7011,50.9950,0.4613,0.0036,0.5044,59.9565,0.2402,4.1021,1.0000,220.6000,4000.1046,3.2238,4690.4253,16.5187,0.0943,5.2340,1.0000,19.2830,0.1152,1.4961,1.0000,38.2658,0.1307,6.9719,1.0000,79.9928,0.2885,93.8500,55.1737,0.6354,2.5319,100.0000,0.0570,0.0718,22.9444,1.0000,0.0442,127.5000,4100.0191,2.0500,4869.6973,18.7382,0.0562,2.7404,1.0000,72.9636,0.0155,3.2007,0.0033,82.5525,0.1544,3.1252,1.0000,100.0097,0.1110,2.9749,1.0000,12.1378,0.0457,3.3710,1.0000,54.4385,0.1592,1.1755,0.9998,4470.8569,27.9,67.8,23.1,61.0
2018-08-04,利群(新版)烟丝,014 ,3499.9743,3.1285,4000.2739,17.3681,0.9597,51.3351,0.4967,0.0000,0.2500,60.0773,0.5324,1.8298,1.0000,220.4000,4000.0651,2.9093,4680.0698,16.6434,0.1030,4.3910,1.0000,19.2085,0.3225,0.6114,0.9667,38.7256,0.2942,2.5770,1.0000,79.9100,0.5970,93.6500,55.4487,0.5646,2.6872,100.0000,0.0557,0.0818,20.1523,1.0000,0.0519,117.6000,4099.8985,1.6075,4846.1914,18.8941,0.0657,1.5530,1.0000,72.6684,0.1601,3.1648,0.0323,81.7989,0.3979,1.8439,1.0000,100.0104,0.1085,3.0396,1.0000,12.4099,0.1043,0.6076,0.9658,52.9063,0.2406,2.9004,1.0000,4465.1509,28.2,68.0,23.0,61.2
2018-08-08,利群(新版)烟丝,015 ,3499.9117,3.7319,4006.5125,17.1952,0.7438,51.2038,0.4866,0.0000,0.3376,59.9808,0.2077,4.7842,1.0000,220.8000,3999.6084,2.8725,4682.4829,16.4944,0.1136,4.4178,1.0000,19.2477,0.1280,1.4380,1.0000,38.1358,0.5111,1.8679,1.0000,79.9553,0.2412,93.6500,55.7952,0.1617,8.6685,100.0000,0.0712,0.0767,21.4116,1.0000,0.0004,126.7000,4099.9298,2.1758,4850.5659,18.6925,0.0579,2.8359,1.0000,73.7107,0.0919,3.2040,0.0101,81.0638,0.2675,3.6586,1.0000,100.0117,0.1447,2.2766,1.0000,12.1741,0.0682,2.0823,1.0000,52.7997,0.2903,2.5262,1.0000,4422.7998,28.4,57.7,22.7,62.2
