日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2018-02-01,利群(新版)烟丝,001 ,3500.2751,4.9941,3962.4541,18.4953,1.0680,48.2954,0.7845,1.1493,0.9997,59.9614,0.4046,2.4399,1.0000,219.7000,4000.2107,3.5158,4708.9502,16.8750,0.1233,3.0403,1.0000,18.9564,0.1453,1.9357,1.0000,38.0160,0.4933,2.0165,1.0000,80.0104,0.4539,94.2500,55.1092,0.3915,4.1638,100.0000,0.0519,0.0606,27.2264,1.0000,0.0754,85.8000,4099.9672,2.2681,4863.0220,18.6632,0.0417,3.7027,1.0000,72.7916,0.2947,3.2022,0.0064,82.9446,0.1747,2.0138,1.0000,99.9953,0.1769,1.8760,1.0000,11.8643,0.0817,1.4857,1.0000,50.9268,0.3930,1.6343,1.0000,4431.1484,27.2,67.1,22.2,58.5
2018-02-01,利群(新版)烟丝,002 ,3500.0664,4.8036,3968.3169,18.4968,0.8087,48.8335,1.0799,0.6687,0.9774,59.9427,0.5616,1.7467,1.0000,216.4000,4000.0817,3.4654,4730.8091,16.8185,0.1153,3.4157,1.0000,18.8786,0.1292,2.3764,1.0000,37.8132,0.2216,4.2319,1.0000,80.0032,0.4550,94.7000,53.8399,1.4171,0.9033,100.0000,0.0578,0.0735,22.4145,1.0000,0.0886,90.8000,4099.8700,2.6628,4836.8999,18.8784,0.0556,1.9292,1.0000,72.9423,0.4928,3.2076,0.0065,82.0743,0.2660,2.4133,1.0000,99.9975,0.1654,2.0099,1.0000,11.9087,0.0680,2.0033,1.0000,48.9069,0.4458,0.0000,0.4173,4387.4321,26.7,66.9,22.0,58.6
2018-02-02,利群(新版)烟丝,003 ,3500.3773,4.2588,3955.1689,18.5254,0.7889,49.2662,0.8009,0.7216,0.9848,59.9946,0.4308,2.3170,1.0000,219.1000,3999.8985,3.4943,4715.9761,16.9906,0.1013,3.3224,1.0000,19.0532,0.1879,1.3249,1.0000,38.2962,0.4162,2.1656,1.0000,79.9649,0.6886,94.4000,55.9768,0.2856,4.6948,100.0000,0.0708,0.0979,16.7824,1.0000,0.0853,79.7000,4100.0876,2.7736,4780.0859,18.7486,0.0454,3.3135,1.0000,73.0107,0.3634,3.2079,0.0085,82.6842,0.7546,0.5812,0.9594,99.9981,0.1797,1.8516,1.0000,11.9589,0.1223,1.2503,0.9999,51.2265,0.4891,1.5176,1.0000,4344.6704,27.0,67.3,22.5,58.1
2018-02-02,利群(新版)烟丝,004 ,3499.9435,4.9586,3944.5959,18.7316,0.6779,49.3807,0.7436,0.7258,0.9853,59.9284,0.4554,2.1437,1.0000,219.3000,3999.8115,3.2706,4731.1050,17.1421,0.1080,2.6478,1.0000,18.9692,0.1300,2.1300,1.0000,38.3414,0.2640,3.3563,1.0000,79.9922,0.6204,94.6500,55.7390,0.4823,2.9451,100.0000,0.0587,0.0779,21.1484,1.0000,0.0295,71.6000,4099.9891,2.2297,4800.3130,18.6482,0.0472,3.1636,1.0000,73.0521,0.3026,3.2095,0.0064,81.1213,0.2525,3.7997,1.0000,100.0188,0.1390,2.3534,1.0000,12.0267,0.0727,2.1700,1.0000,52.0076,0.3099,3.2182,1.0000,4375.7661,27.1,67.8,22.4,57.8
2018-02-02,利群(新版)烟丝,005 ,3499.6536,4.8978,3934.2319,18.1670,0.8656,49.1565,0.6762,0.9088,0.9968,59.9514,0.5444,1.8072,1.0000,218.1000,3999.9815,2.6428,4697.2300,16.6629,0.1087,4.1012,1.0000,18.9040,0.1935,1.5438,1.0000,38.0398,0.2372,4.1594,1.0000,79.9794,0.5722,94.0000,54.8310,0.2698,5.9695,100.0000,0.0617,0.0838,19.6351,1.0000,0.0590,97.4000,4099.7400,2.3393,4827.4409,18.5719,0.0564,2.1990,1.0000,72.8659,0.3062,3.2052,0.0062,81.0720,0.2908,3.3563,1.0000,100.0024,0.1391,2.3901,1.0000,11.8447,0.1326,0.8664,0.9953,50.9031,0.5312,1.1941,0.9998,4388.9204,27.0,68.0,22.5,57.9
2018-02-02,利群(新版)烟丝,006 ,3499.8293,5.0696,3958.0310,18.8311,1.0153,49.2847,0.7937,0.7204,0.9847,59.9265,0.3700,2.6366,1.0000,219.2000,4000.0557,3.5847,4735.3848,17.1440,0.1221,2.3367,1.0000,18.9574,0.1357,2.0697,1.0000,38.1506,0.4403,2.1572,1.0000,79.9213,0.6174,94.7500,55.8779,0.6675,2.0584,100.0000,0.0657,0.0996,16.5107,1.0000,0.0447,72.6000,4099.9644,2.6102,4903.2622,18.6923,0.0903,1.8168,1.0000,72.9102,0.3332,3.2045,0.0062,81.1120,0.2326,4.1378,1.0000,99.9871,0.1620,2.0311,1.0000,11.9766,0.0955,1.6635,1.0000,51.4861,0.5860,1.4142,1.0000,4459.9121,27.0,67.9,22.5,58.3
2018-02-02,利群(新版)烟丝,007 ,3500.2563,4.7961,3946.8530,18.5684,1.0194,49.5176,0.6083,0.8123,0.9926,59.9283,0.5001,1.9519,1.0000,218.7000,4000.0608,3.3241,4698.9409,16.8353,0.1115,3.4831,1.0000,18.9035,0.1062,2.8130,1.0000,38.0978,0.4669,2.0718,1.0000,79.8361,1.0585,94.0500,54.4142,0.5794,2.5396,100.0000,0.0617,0.0932,17.6646,1.0000,0.0757,84.3000,4100.1783,2.3821,4801.8911,18.8102,0.0598,2.1713,1.0000,62.7478,0.0301,3.1942,0.0069,82.5741,0.2151,2.2099,1.0000,100.0079,0.1612,2.0513,1.0000,11.8588,0.0527,2.2682,1.0000,49.5151,0.3941,0.4356,0.9044,4356.4443,27.0,68.5,22.6,58.6
2018-02-02,利群(新版)烟丝,008 ,3500.0191,4.7638,3972.7781,18.9305,0.9956,49.7530,0.6639,0.6260,0.9698,59.9092,0.4531,2.1400,1.0000,220.1000,3999.9282,3.8972,4736.2231,17.0332,0.1180,2.7304,1.0000,18.9046,0.0945,3.1591,1.0000,37.6244,0.2070,4.2268,1.0000,79.9546,0.4408,94.7500,53.6624,0.2592,4.7093,100.0000,0.0548,0.0738,22.3307,1.0000,0.0270,77.4000,4100.0656,2.4196,4844.5811,18.9109,0.0523,1.8438,1.0000,62.9381,0.0304,3.2061,0.0046,82.1601,0.2247,2.7294,1.0000,99.9976,0.1359,2.4474,1.0000,11.8895,0.0616,2.1080,1.0000,50.2347,0.3024,1.3611,1.0000,4392.8872,27.0,67.6,22.7,58.4
2018-02-03,利群(新版)烟丝,009 ,3500.1726,4.6271,3964.1909,18.9168,0.8893,49.6886,0.9084,0.4812,0.9256,59.8875,0.5879,1.6373,1.0000,219.6000,3999.8282,4.1023,4739.0581,16.8055,0.1191,3.3431,1.0000,18.8914,0.1022,2.9636,1.0000,37.4375,0.1750,4.6438,1.0000,80.0051,0.4154,94.9000,56.9740,1.3096,0.7702,100.0000,0.0559,0.0822,20.0443,1.0000,0.1254,88.8000,4099.9462,2.2229,4888.6841,18.8478,0.0693,1.6942,1.0000,62.7871,0.0653,3.2027,0.0078,82.0574,0.2766,2.3411,1.0000,99.9943,0.1037,3.1961,1.0000,11.9674,0.0991,1.5726,1.0000,51.0062,0.6940,0.9636,0.9981,4438.4004,27.1,67.8,22.8,58.6
2018-02-03,利群(新版)烟丝,010 ,3500.8490,5.0107,3956.6299,18.3607,0.8083,48.1523,0.8457,1.1225,0.9995,59.9869,0.3962,2.5132,1.0000,219.1000,4000.0523,3.5615,4706.6890,16.8940,0.1025,3.5959,1.0000,18.9750,0.1208,2.2769,1.0000,37.8629,0.3421,2.7891,1.0000,79.9511,0.5925,94.2000,55.3614,0.1965,7.8668,100.0000,0.0633,0.0805,20.4336,1.0000,0.0704,83.1000,4100.1349,2.2907,4800.0859,18.7414,0.0466,3.2781,1.0000,62.7781,0.0510,3.2085,0.0063,82.1991,0.1986,3.0228,1.0000,99.9874,0.1516,2.1712,1.0000,11.9847,0.1140,1.4172,1.0000,51.4634,0.3573,2.2981,1.0000,4369.9370,26.8,67.7,22.8,58.5
