日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2017-10-05,利群(新版)烟丝,001 ,3499.7445,4.6742,3944.6677,17.7500,0.9525,48.2967,0.6618,1.3615,1.0000,59.9708,0.4060,2.4389,1.0000,218.5000,3999.6953,3.5146,4658.6631,16.5979,0.1137,1.1790,0.9998,18.8144,0.1590,2.0666,1.0000,37.9248,0.6862,1.4208,1.0000,80.0266,0.5418,93.2000,54.9646,0.4492,3.6843,100.0000,0.0619,0.0860,19.1442,1.0000,0.0287,111.3000,4100.2485,5.1699,4817.0459,18.6320,0.0465,3.0937,1.0000,71.8454,0.4706,3.2044,0.0141,79.2873,0.4443,0.9659,0.9981,99.9893,0.1522,2.1662,1.0000,12.1055,0.0873,1.5057,1.0000,50.2274,0.6508,0.6286,0.9703,4393.2573,26.7,67.8,24.0,58.5
2017-10-05,利群(新版)烟丝,002 ,3499.9661,5.2971,3948.1799,17.9472,0.7087,48.4330,0.8161,1.0485,0.9992,59.9449,0.6611,1.4849,1.0000,218.8000,3999.9124,3.1957,4663.8076,16.6191,0.1041,1.2202,0.9999,18.8047,0.1688,1.9656,1.0000,38.0912,0.6352,1.5264,1.0000,79.9529,0.5352,93.3500,55.2773,0.3032,5.1912,100.0000,0.0613,0.0894,18.4082,1.0000,0.0792,113.3000,4083.8705,183.1391,4784.3491,18.5976,0.0508,2.6096,1.0000,72.4627,0.2175,3.2050,0.0060,80.9623,0.3593,2.7484,1.0000,100.0063,0.1338,2.4764,1.0000,12.2327,0.0880,1.0129,0.9988,51.8860,0.2605,3.6923,1.0000,4374.7573,26.9,67.7,23.9,58.2
2017-10-05,利群(新版)烟丝,003 ,3500.0622,4.7088,3931.2451,17.7446,0.7072,48.4724,0.6243,1.3496,1.0000,60.0276,0.3896,2.5431,1.0000,218.0000,3999.5395,3.2897,4685.7734,16.6929,0.0945,1.0826,0.9994,18.7740,0.1483,2.1896,1.0000,38.1161,0.2175,4.4205,1.0000,80.0611,1.0784,93.7500,53.2447,0.1752,6.1726,100.0000,0.0740,0.0966,16.9954,1.0000,0.0368,114.9000,4100.1084,2.8618,4857.2046,18.6337,0.0478,3.0221,1.0000,72.5100,0.2558,3.2024,0.0104,81.2598,0.2070,4.4122,1.0000,99.9788,0.1348,2.4207,1.0000,12.1927,0.0944,1.0847,0.9994,51.8858,0.3080,3.1228,1.0000,4440.6719,27.0,68.2,24.0,58.2
2017-10-05,利群(新版)烟丝,004 ,3500.4357,4.5830,3946.6003,17.8906,0.8055,48.6356,0.4803,1.6410,1.0000,59.9804,0.2962,3.3539,1.0000,218.6000,4000.0723,3.4157,4686.0913,16.8075,0.1218,0.5269,0.9430,18.8095,0.1278,2.5843,1.0000,38.1364,0.3478,2.7446,1.0000,80.0547,0.8949,93.8000,54.4824,0.1787,8.3625,100.0000,0.0663,0.0958,17.1753,1.0000,0.0834,109.6000,4100.0015,3.1290,4921.9155,18.6971,0.0481,3.4427,1.0000,72.5527,0.2663,3.2050,0.0112,81.3752,0.2023,4.3239,1.0000,99.9797,0.1075,3.0379,1.0000,12.2154,0.0778,1.2201,0.9999,52.1960,0.2477,3.7732,1.0000,4500.3638,27.1,67.3,24.1,58.1
2017-10-05,利群(新版)烟丝,005 ,3499.7779,4.3541,3944.0178,17.8072,1.0174,48.6138,0.5552,1.4327,1.0000,59.9918,0.4102,2.4310,1.0000,218.7000,4000.1162,3.4128,4680.6221,16.7692,0.1112,0.6917,0.9810,18.7990,0.1442,2.3097,1.0000,38.1897,0.1591,5.8896,1.0000,79.9984,0.3457,93.6000,54.7252,0.4393,3.5854,100.0000,0.0663,0.0888,18.5257,1.0000,0.0133,112.4000,4100.0778,2.8026,4853.2354,18.7296,0.0553,2.8377,1.0000,73.7041,0.3261,3.2039,0.0078,82.2387,0.2468,2.3789,1.0000,99.9948,0.1446,2.2931,1.0000,12.2474,0.0656,1.2829,0.9999,51.3162,0.6331,1.2194,0.9999,4445.9414,27.1,68.0,24.0,57.8
2017-10-06,利群(新版)烟丝,006 ,3499.6594,4.1813,3942.4177,17.6979,0.9212,48.7513,0.4891,1.5326,1.0000,60.0607,0.2963,3.3068,1.0000,218.4000,4000.0408,3.2844,4697.7319,16.7167,0.1130,0.8358,0.9939,18.8170,0.1739,1.8836,1.0000,38.3948,0.2939,2.9548,1.0000,80.0153,0.3680,93.9500,56.5205,0.2224,5.2148,100.0000,0.0600,0.0788,20.9060,1.0000,0.0049,112.0000,4100.0621,3.3089,4870.3540,18.7811,0.0508,2.7514,1.0000,73.4239,0.0391,3.1992,0.0051,82.3089,0.2272,2.4816,1.0000,99.9891,0.1351,2.4411,1.0000,12.2712,0.0554,1.3753,1.0000,52.9501,0.2706,2.5252,1.0000,4463.7788,27.0,67.7,23.9,58.1
2017-10-06,利群(新版)烟丝,007 ,3499.7906,4.7968,3960.7883,17.7574,0.8310,48.5887,0.4845,1.6590,1.0000,60.0720,0.3494,2.7937,1.0000,219.4000,4000.0000,3.1509,4683.3047,16.7714,0.1539,0.4953,0.9313,18.8216,0.1710,1.9076,1.0000,38.1708,0.1775,5.3124,1.0000,80.0375,0.4570,93.7000,56.5995,0.3085,3.6738,100.0000,0.0616,0.0750,21.9574,1.0000,0.0362,104.6000,4099.9507,2.9666,4862.3857,18.7783,0.0522,2.6926,1.0000,73.4701,0.1051,3.2066,0.0043,82.6262,0.2118,2.1620,1.0000,99.9961,0.1428,2.3248,1.0000,12.1353,0.0896,1.3566,1.0000,52.4368,0.2531,3.3760,1.0000,4452.5024,26.8,68.1,23.9,58.4
2017-10-06,利群(新版)烟丝,008 ,3500.0755,4.3477,3959.8015,17.5933,0.7925,48.4919,0.5000,1.6722,1.0000,60.0425,0.4320,2.2820,1.0000,219.4000,3999.8746,3.1162,4687.6431,16.8108,0.0916,0.6883,0.9805,18.8267,0.1503,2.1585,1.0000,38.1677,0.1720,5.4881,1.0000,80.0652,0.7242,93.8000,54.1715,1.3250,1.0494,100.0000,0.0632,0.0884,18.6192,1.0000,0.0503,105.5000,4100.1121,2.8706,4875.5894,18.7998,0.0562,2.3734,1.0000,73.5493,0.0750,3.2077,0.0033,82.6757,0.1954,2.2596,1.0000,99.9928,0.1176,2.8129,1.0000,12.1588,0.0636,1.7894,1.0000,52.8452,0.2310,3.1092,1.0000,4463.0903,27.0,68.0,23.9,58.3
2017-10-06,利群(新版)烟丝,009 ,3499.3965,4.8612,3956.1970,17.6348,0.7602,48.1737,0.5770,1.6328,1.0000,60.0529,0.3000,3.2745,1.0000,219.0000,3999.7248,3.5509,4680.9102,17.0194,0.1355,0.0000,0.4431,18.7060,0.1450,2.0821,1.0000,38.2908,0.4339,2.0812,1.0000,79.9990,0.7487,93.6500,55.2373,0.2938,5.4039,100.0000,0.0418,0.0482,34.2956,1.0000,0.0340,94.8000,4100.0677,2.7807,4839.3921,18.7215,0.0655,2.4361,1.0000,73.7867,0.1338,3.1986,0.0059,82.6037,0.2068,2.2504,1.0000,99.9938,0.1228,2.6970,1.0000,12.1687,0.0557,1.9826,1.0000,53.4553,0.2751,1.8715,1.0000,4431.4014,27.0,68.5,24.0,58.3
2017-10-06,利群(新版)烟丝,010 ,3500.3775,4.9510,3959.1157,17.5387,0.8710,48.3557,1.2617,0.6986,0.9780,60.0147,0.4262,2.3350,1.0000,218.7000,3999.7318,3.2860,4699.7544,16.9310,0.1036,0.2219,0.7472,18.7305,0.1198,2.5894,1.0000,38.5353,0.1280,6.4194,1.0000,79.9533,0.5944,94.0000,54.5113,0.5453,2.7576,100.0000,0.0445,0.0657,25.1485,1.0000,0.0052,100.9000,4099.9984,3.1756,4822.1450,18.6922,0.0639,2.5676,1.0000,73.8420,0.0928,3.2111,0.0054,82.8307,0.2251,1.7313,1.0000,99.9899,0.1591,2.0746,1.0000,12.1736,0.0724,1.5021,1.0000,54.0298,0.4410,0.7334,0.9861,4425.9194,27.0,67.6,24.0,58.4
