日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-05-04,利群(新版)烟丝,011 ,3499.9079,3.9442,3990.0488,17.7473,0.9664,49.5107,0.6056,0.8198,0.9930,59.9283,0.4275,2.2835,1.0000,220.3000,4000.0721,3.4563,4679.4883,16.8087,0.0958,4.1439,1.0000,19.1914,0.0789,2.5725,1.0000,37.9705,0.1550,6.3899,1.0000,79.8816,0.7179,93.6500,55.5682,0.2504,5.8999,100.0000,0.0786,0.1527,10.7436,1.0000,0.0644,98.5000,4100.2769,1.7923,4831.1934,18.7444,0.0575,2.6397,1.0000,73.2485,0.0905,3.2034,0.0089,80.5778,0.3454,2.4875,1.0000,1602.0518,27.3314,40.0458,0.1322,35.0000,0.0000,99.9967,0.1495,2.2228,1.0000,12.2830,0.0420,2.5128,1.0000,54.1582,0.2185,1.2840,0.9999,4456.9419,26.8,67.8,22.0,58.1
2019-05-04,利群(新版)烟丝,012 ,3499.7055,4.2373,3988.6946,17.7076,0.8279,49.4109,0.6169,0.8587,0.9950,59.9053,0.4222,2.2940,1.0000,220.1000,3999.8354,3.4386,4677.0981,16.6248,0.1152,3.9794,1.0000,19.1904,0.0824,2.4652,1.0000,38.0959,0.1311,7.3812,1.0000,79.9275,0.7076,93.6000,55.4132,0.7082,2.1588,100.0000,0.1061,0.2364,6.9011,1.0000,0.0620,106.0000,4099.8321,1.9604,4887.0811,18.7498,0.0632,2.3732,1.0000,73.2655,0.0239,3.2051,0.0032,80.5638,0.2821,3.0300,1.0000,1598.1328,26.2687,40.1008,0.1442,35.0000,0.0000,100.0146,0.1420,2.3133,1.0000,12.3463,0.0905,0.9348,0.9975,54.4102,0.3705,0.5306,0.9443,4508.9082,27.0,67.9,22.0,58.0
2019-05-04,利群(新版)烟丝,013 ,3500.2671,3.8510,3987.1721,17.8269,0.8929,49.4687,0.5619,0.9085,0.9968,60.0189,0.2624,3.7872,1.0000,219.9000,3999.2457,3.5586,4682.7329,16.7868,0.1047,3.8618,1.0000,19.1932,0.0779,2.5969,1.0000,38.1386,0.2444,3.9025,1.0000,79.8790,1.1248,93.7000,55.5325,0.2209,6.7422,100.0000,0.0817,0.1483,11.0537,1.0000,0.0484,100.0000,4100.0612,2.1868,4791.1372,18.6916,0.0681,2.4055,1.0000,73.4531,0.0000,3.1977,0.0036,81.1368,0.4932,1.9349,1.0000,1642.0666,24.0503,38.5194,0.1979,35.0000,0.0000,100.0159,0.1669,1.9652,1.0000,12.2949,0.0456,2.2280,1.0000,52.1428,0.3335,2.8561,1.0000,4400.5737,26.7,68.3,22.0,58.6
2019-05-04,利群(新版)烟丝,014 ,3499.9603,4.0084,3990.7913,17.8320,0.8267,49.6258,0.6513,0.7033,0.9826,59.8745,0.4133,2.3186,1.0000,220.0000,4000.5877,3.6757,4693.4810,16.8741,0.1130,3.3204,1.0000,19.2205,0.0818,2.3608,1.0000,38.0177,0.1717,5.7900,1.0000,79.8533,0.7942,93.9500,54.5555,0.5385,2.8198,100.0000,0.1121,0.2562,6.3605,1.0000,0.0856,97.4000,4099.8725,1.8617,4843.1680,18.8427,0.0662,1.7981,1.0000,73.1524,0.0025,3.1975,0.0074,82.0442,0.3533,1.8451,1.0000,1638.6130,27.5442,38.3217,0.1437,35.0000,0.0000,100.0028,0.1463,2.2713,1.0000,12.3411,0.0442,1.9525,1.0000,53.0565,0.2486,2.6059,1.0000,4421.7798,26.7,68.2,22.1,58.6
2019-05-04,利群(新版)烟丝,015 ,3500.2140,4.5467,3988.7896,17.8029,0.8119,49.7586,0.5801,0.7133,0.9838,60.0552,0.3560,2.7576,1.0000,219.9000,3999.7369,3.3715,4681.3906,16.9044,0.1128,3.2382,1.0000,19.1857,0.0721,2.8394,1.0000,38.0486,0.1339,7.3473,1.0000,79.9042,0.7256,93.6500,55.9921,0.4087,3.2686,100.0000,0.0713,0.1044,15.7354,1.0000,0.0237,96.7000,4099.8977,2.1226,4818.4326,18.8028,0.0628,2.1095,1.0000,73.1882,0.0362,3.2001,0.0061,81.2388,0.1788,5.1486,1.0000,1628.7058,27.0552,38.0687,0.1460,35.0000,0.0000,99.9918,0.1476,2.2396,1.0000,12.3667,0.0605,1.2845,0.9999,53.3900,0.1737,3.0898,1.0000,4408.9810,26.8,67.8,21.9,58.6
2019-05-04,利群(新版)烟丝,016 ,3500.0267,3.5031,3985.1348,17.9683,0.7891,49.7998,0.5033,0.7949,0.9915,60.0535,0.3658,2.6852,1.0000,219.8000,4000.4077,3.2632,4697.2510,17.0197,0.1034,3.1603,1.0000,19.1596,0.0821,2.6001,1.0000,37.8816,0.1959,4.9040,1.0000,79.9482,0.4294,94.0000,55.9330,0.7917,1.7124,100.0000,0.0727,0.1041,15.7841,1.0000,0.0585,86.3000,4099.9577,1.8835,4818.7759,18.8142,0.0642,2.0043,1.0000,73.1419,0.0327,3.1996,0.0050,80.9598,0.1995,4.9457,1.0000,1629.1916,28.5198,38.0910,0.1197,35.0000,0.0000,99.9935,0.1262,2.6252,1.0000,12.3306,0.0595,1.5092,1.0000,53.7495,0.1981,2.1038,1.0000,4401.8291,26.8,67.9,22.0,58.5
2019-05-04,利群(新版)烟丝,017 ,3500.0145,4.2102,3996.6667,17.7554,0.8642,49.9643,0.5722,0.6034,0.9649,60.0596,0.3494,2.8051,1.0000,220.4000,4000.1238,3.4368,4698.2124,16.8102,0.1123,3.5331,1.0000,19.1494,0.0983,2.2063,1.0000,37.8540,0.1321,7.2010,1.0000,79.8717,0.9708,93.9500,54.0821,0.2401,5.6667,100.0000,0.0939,0.2055,7.9575,1.0000,0.0152,97.1000,4099.8984,1.6586,4809.4204,18.6698,0.0594,2.6385,1.0000,73.0912,0.0377,3.1999,0.0059,81.7734,0.4455,1.6661,1.0000,1626.9683,29.1499,38.2727,0.2201,35.0000,0.0000,100.0004,0.1880,1.7723,1.0000,12.3509,0.0678,1.2257,0.9999,53.6687,0.1734,2.5591,1.0000,4396.8286,26.7,67.9,22.0,58.6
2019-05-05,利群(新版)烟丝,018 ,3500.0680,4.0429,3988.3750,17.8182,0.8172,49.2465,0.5674,1.0301,0.9990,60.0538,0.2953,3.3254,1.0000,220.0000,4000.5860,3.5338,4680.0542,17.0273,0.1021,3.1757,1.0000,19.1300,0.0847,2.6376,1.0000,38.2026,0.2558,3.6454,1.0000,79.9356,1.1644,93.6000,55.2956,0.2259,6.9421,100.0000,0.0601,0.0911,18.0717,1.0000,0.0012,85.8000,4100.0585,1.6772,4823.7544,18.6950,0.0660,2.5015,1.0000,73.0177,0.0273,3.2027,0.0032,81.3243,0.3094,2.8829,1.0000,1621.5573,24.2984,38.2398,0.1268,35.0000,0.0000,99.9933,0.1383,2.3950,1.0000,12.3871,0.0467,1.5181,1.0000,53.8371,0.2048,1.8930,1.0000,4414.8511,26.9,67.7,21.9,58.5
2019-05-05,利群(新版)烟丝,019 ,3499.8680,3.7780,3991.2239,17.8571,0.8640,49.3934,0.5571,0.9614,0.9980,59.9567,0.3169,3.1104,1.0000,220.2000,4000.1277,3.3093,4693.4937,17.0124,0.1144,2.8776,1.0000,19.1352,0.0861,2.5724,1.0000,38.1079,0.2306,4.1805,1.0000,79.9347,0.5810,93.9000,55.0244,0.7702,2.1534,100.0000,0.0767,0.1484,11.0573,1.0000,0.0321,85.8000,4100.2664,1.7107,4877.0713,18.6337,0.0592,2.4405,1.0000,72.9987,0.0500,3.1991,0.0066,81.1504,0.2477,3.8350,1.0000,1621.6262,26.1382,38.4770,0.2147,35.0000,0.0000,99.9951,0.1253,2.6467,1.0000,12.3737,0.0517,1.4599,1.0000,53.8665,0.1881,2.0083,1.0000,4464.7749,26.9,67.8,22.1,58.5
2019-05-05,利群(新版)烟丝,020 ,3500.0936,3.9792,3991.1292,17.9315,0.6962,49.3900,0.5669,0.9467,0.9977,59.8699,0.4196,2.2799,1.0000,220.1000,4000.3543,3.8280,4687.8413,16.9867,0.0920,3.6720,1.0000,19.1006,0.1536,1.5173,1.0000,37.7274,0.1417,6.4171,1.0000,79.9835,0.6276,93.7000,55.4221,0.2685,5.6831,100.0000,0.0817,0.1515,10.8217,1.0000,0.0606,83.8000,4100.0791,1.9686,4793.4438,18.5357,0.0763,1.4660,1.0000,73.3331,0.1707,3.2032,0.0068,81.5562,0.3598,2.2640,1.0000,1620.0963,61.8764,41.0427,0.3640,35.0000,0.0000,99.9833,0.2427,1.3506,1.0000,12.3353,0.2712,0.3254,0.8322,51.8171,0.5620,1.6709,1.0000,4391.5845,26.7,67.9,22.0,58.5
2019-05-05,利群(新版)烟丝,021 ,3500.1034,4.1118,3990.0188,17.9084,0.7509,49.2399,0.6509,0.9013,0.9966,59.9153,0.2558,3.7994,1.0000,220.1000,4000.1992,3.9481,4687.2354,16.9673,0.1122,3.0677,1.0000,19.1998,0.0744,2.6875,1.0000,37.7612,0.0951,9.6807,1.0000,79.8489,0.9010,93.8000,54.8301,0.6221,2.5881,100.0000,0.0848,0.1788,9.1658,1.0000,0.0590,92.0000,4100.2015,1.8115,4824.4863,18.7397,0.0577,2.6582,1.0000,72.3251,0.0275,3.1991,0.0032,80.9359,0.3277,2.9864,1.0000,1692.0574,29.6250,40.3028,0.1936,35.0000,0.0000,100.0295,0.1417,2.2822,1.0000,12.3507,0.0575,1.4455,1.0000,53.1107,0.2652,2.3748,1.0000,4407.8223,26.9,67.7,22.1,58.7
2019-05-05,利群(新版)烟丝,022 ,3500.1291,4.3366,3991.2903,17.9799,0.8662,49.4668,0.5722,0.8932,0.9963,59.9117,0.3034,3.1986,1.0000,220.0000,4000.0285,3.2046,4691.6299,16.8218,0.1051,3.7380,1.0000,19.1882,0.0798,2.5547,1.0000,37.9948,0.1152,8.6691,1.0000,79.8262,0.7627,93.9000,55.6701,0.6051,2.3851,100.0000,0.1107,0.2723,5.9849,1.0000,0.0718,95.1000,4099.8489,1.9057,4851.8936,18.7245,0.0720,2.2005,1.0000,71.9673,0.0497,3.2049,0.0039,81.1492,0.2065,4.6007,1.0000,1672.1614,43.1019,40.1394,0.1408,35.0000,0.0000,99.9974,0.1865,1.7826,1.0000,12.3083,0.0694,1.4007,1.0000,52.8701,0.2595,2.7360,1.0000,4429.7686,26.7,68.0,22.0,58.3
2019-05-05,利群(新版)烟丝,023 ,3500.0309,3.3897,3988.2495,17.8617,0.7051,49.5923,0.5824,0.8056,0.9922,59.9616,0.2397,4.1183,1.0000,220.0000,3999.9315,3.3832,4691.8394,16.9542,0.1146,3.0428,1.0000,19.1390,0.0847,2.6025,1.0000,38.0324,0.1280,7.7286,1.0000,79.9190,0.5604,93.9000,54.6136,0.2526,6.0881,100.0000,0.0920,0.1584,10.3298,1.0000,0.0674,89.6000,4099.9574,1.9945,4789.3096,18.7830,0.0639,2.1763,1.0000,72.4261,0.0370,3.1941,0.0053,81.2638,0.4217,2.1626,1.0000,1578.7930,32.5196,40.1987,0.1124,35.0000,0.0000,100.0263,0.1323,2.4539,1.0000,12.4252,0.0696,0.8378,0.9940,54.8128,0.1935,0.3224,0.8333,4383.4419,26.8,67.9,22.1,58.5
2019-05-05,利群(新版)烟丝,024 ,3500.1025,4.0652,3996.4685,17.9350,0.7549,49.5085,0.5878,0.8459,0.9944,59.9834,0.2929,3.3957,1.0000,220.4000,4000.0323,3.8282,4702.6846,16.9288,0.1088,3.2803,1.0000,19.1320,0.0820,2.7162,1.0000,37.9154,0.1293,7.5143,1.0000,79.9621,0.4883,94.0500,54.4720,0.4429,3.3655,100.0000,0.0798,0.1447,11.3361,1.0000,0.0039,91.1000,4099.9992,2.2210,4866.6191,18.7877,0.0692,1.9873,1.0000,72.2222,0.0000,3.2056,0.0021,81.2582,0.2809,3.2530,1.0000,1595.5874,29.5890,39.9759,0.1595,35.0000,0.0000,99.9950,0.1759,1.8851,1.0000,12.2755,0.0454,2.3813,1.0000,53.9647,0.1847,1.8685,1.0000,4443.7031,26.8,68.2,22.1,58.4
2019-05-06,利群(新版)烟丝,025 ,3500.2339,3.9625,3991.8020,18.1681,0.8030,49.5256,0.5617,0.8750,0.9957,60.0566,0.3440,2.8519,1.0000,220.1000,4000.3154,3.3368,4712.6245,17.4122,0.1096,1.7880,1.0000,19.1419,0.0745,2.9458,1.0000,38.2978,0.3808,2.3655,1.0000,79.9096,0.7667,94.2000,55.1738,0.2376,6.7698,100.0000,0.0745,0.1308,12.5524,1.0000,0.0557,70.1000,4099.9244,1.8980,4838.6646,18.7967,0.0615,2.1849,1.0000,73.0519,0.4236,3.1963,0.0129,80.9223,0.2835,3.4356,1.0000,1612.2938,36.0040,40.2553,0.1680,35.0000,0.0000,100.0040,0.2003,1.6573,1.0000,12.3347,0.0590,1.4980,1.0000,53.8617,0.1925,1.9715,1.0000,4425.2607,26.6,68.3,22.0,58.4
2019-05-06,利群(新版)烟丝,026 ,3499.5644,8.4632,3988.4185,18.0289,0.8460,49.5775,0.5825,0.8141,0.9927,60.0182,0.4033,2.4642,1.0000,219.5000,3999.8392,3.4086,4697.9546,17.2707,0.0846,2.8749,1.0000,19.0211,0.1070,2.4255,1.0000,38.1417,0.0915,10.4077,1.0000,79.9217,0.6052,94.0000,54.9397,0.7201,2.2866,100.0000,0.0856,0.1691,9.6851,1.0000,0.0435,72.4000,4099.9836,1.6716,4778.0068,18.5399,0.0703,1.6122,1.0000,73.5643,0.3246,3.1951,0.0061,80.9101,0.6646,1.4597,1.0000,1565.6323,30.3591,41.0404,0.2196,35.0000,0.0000,100.0038,0.2109,1.5748,1.0000,12.3807,0.0933,0.7835,0.9906,53.8277,0.3432,1.1387,0.9997,4369.5430,26.9,68.0,22.0,58.3
2019-05-06,利群(新版)烟丝,027 ,3500.2939,4.2980,3992.9297,17.9999,0.7792,49.6500,0.5865,0.7673,0.9893,59.8314,0.5191,1.8181,1.0000,220.4000,4000.1661,3.7316,4691.6323,17.1250,0.1147,2.5438,1.0000,19.1456,0.0880,2.4781,1.0000,38.0167,0.0957,10.3876,1.0000,79.8664,1.1457,93.9500,55.3358,0.2325,6.6860,100.0000,0.0990,0.1948,8.3885,1.0000,0.1251,82.6000,4100.1214,2.2847,4863.9507,18.6099,0.0600,2.2757,1.0000,73.1660,0.0601,3.1988,0.0063,80.9642,0.2991,3.3039,1.0000,1560.0538,31.8863,40.8562,0.2091,35.0000,0.0000,100.0102,0.1989,1.6587,1.0000,12.4268,0.0507,1.1374,0.9997,54.3717,0.2094,1.0002,0.9987,4451.0947,26.8,67.9,22.0,58.3
